GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_418404,Finland/14M16/2020,Finland,,2020-03-14,11.0,B.1.36,1
EPI_ISL_418401,Finland/14M12/2020,Finland,,2020-03-14,11.0,B.1.36,1
EPI_ISL_418406,Finland/14M26/2020,Finland,,2020-03-14,11.0,B.1.36,0
EPI_ISL_418395,Finland/13M65/2020,Finland,,2020-03-13,11.0,B.1.36,0
EPI_ISL_418394,Finland/13M64/2020,Finland,,2020-03-13,11.0,B.1.36,0
EPI_ISL_418393,Finland/13M60/2020,Finland,,2020-03-13,11.0,B.1.36,0
EPI_ISL_418392,Finland/13M58/2020,Finland,,2020-03-13,11.0,B.1.36,0
EPI_ISL_416522,Saudi_Arabia/SCDC-3324/2020,Saudi_Arabia,,2020-03-10,11.0,B.1.36,0
EPI_ISL_416521,Saudi_Arabia/SCDC-3321/2020,Saudi_Arabia,,2020-03-10,11.0,B.1.36,0
EPI_ISL_428717,Turkey/HSGM-5769/2020,Turkey,,2020-03-19,12.0,B.1.36,0
EPI_ISL_428716,Turkey/HSGM-5711/2020,Turkey,Saudia_Arabia,2020-03-18,12.0,B.1.36,1
EPI_ISL_428720,Turkey/HSGM-8001/2020,Turkey,,2020-03-21,12.0,B.1.36,0
EPI_ISL_428721,Turkey/HSGM-8003/2020,Turkey,,2020-03-21,12.0,B.1.36,0
EPI_ISL_428723,Turkey/HSGM-8964/2020,Turkey,Saudia_Arabia,2020-03-22,13.0,B.1.36,0
EPI_ISL_428715,Turkey/HSGM-5624/2020,Turkey,,2020-03-18,12.0,B.1.36,0
EPI_ISL_428714,Turkey/HSGM-5602/2020,Turkey,Saudia_Arabia,2020-03-18,12.0,B.1.36,0
EPI_ISL_429871,Turkey/HSGM-10241/2020,Turkey,Saudia_Arabia,2020-03-23,13.0,B.1.36,0
EPI_ISL_429861,Turkey/HSGM-8968/2020,Turkey,,2020-03-22,13.0,B.1.36,0
EPI_ISL_429863,Turkey/HSGM-8975/2020,Turkey,,2020-03-22,13.0,B.1.36,0
EPI_ISL_429866,Turkey/HSGM-4236/2020,Turkey,Saudia_Arabia,2020-03-16,12.0,B.1.36,0
EPI_ISL_429867,Turkey/HSGM-4505/2020,Turkey,,2020-03-17,12.0,B.1.36,0
EPI_ISL_429869,Turkey/HSGM-4701/2020,Turkey,Saudia_Arabia,2020-03-17,12.0,B.1.36,0
EPI_ISL_430819,Egypt/NRC-03/2020,Egypt,,2020-03-18,12.0,B.1.36,0
EPI_ISL_428909,Russia/Chechenya-83801/2020,Russia,,2020-03-26,13.0,B.1.36,0
EPI_ISL_429544,Denmark/ALAB-SSI463/2020,Denmark,,2020-03-25,13.0,B.1.36,0
EPI_ISL_427676,Australia/NSW170/2020,Australia,,2020-03-22,13.0,B.1.36,0
EPI_ISL_435055,India/GBRC8/2020,India,,2020-04-22,17.0,B.1.36,0
EPI_ISL_435065,India/NCDC-01475/2020,India,,2020-03-15,12.0,B.1.36,0
EPI_ISL_435066,India/NCDC-01711/2020,India,,2020-03-18,12.0,B.1.36,0
EPI_ISL_435067,India/NCDC-01712/2020,India,,2020-03-18,12.0,B.1.36,0
EPI_ISL_435068,India/NCDC-01757/2020,India,,2020-03-18,12.0,B.1.36,0
EPI_ISL_435069,India/NCDC-01744/2020,India,,2020-03-18,12.0,B.1.36,0
EPI_ISL_435073,India/NCDC-02157/2020,India,,2020-03-26,13.0,B.1.36,0
EPI_ISL_436459,India/NCDC-4874/2020,India,,2020-04-20,17.0,B.1.36,0
EPI_ISL_437188,Indonesia/EJ-ITD3590NT/2020,Indonesia,,2020-04-14,16.0,B.1.36,0
EPI_ISL_437199,Austria/Graz-MUG3/2020,Austria,,2020-03-31,14.0,B.1.36,0
EPI_ISL_437200,Austria/Graz-MUG4/2020,Austria,,2020-03-31,14.0,B.1.36,0
EPI_ISL_437202,Austria/Graz-MUG6/2020,Austria,,2020-04-03,14.0,B.1.36,0
EPI_ISL_437298,Austria/Graz-MUG8/2020,Austria,,2020-04-08,15.0,B.1.36,0
EPI_ISL_437299,Austria/Graz-MUG9/2020,Austria,,2020-04-09,15.0,B.1.36,0
EPI_ISL_437310,Turkey/HSGM-1081/2020,Turkey,,2020-03-27,13.0,B.1.36,0
EPI_ISL_437326,Turkey/HSGM-1432/2020,Turkey,Iran,2020-03-19,12.0,B.1.36,0
EPI_ISL_437440,India/GBRC12/2020,India,,2020-04-26,18.0,B.1.36,0
EPI_ISL_437445,India/GBRC17a/2020,India,,2020-04-26,18.0,B.1.36,0
EPI_ISL_437446,India/GBRC17b/2020,India,,2020-04-26,18.0,B.1.36,0
EPI_ISL_437449,India/GBRC20/2020,India,,2020-04-26,18.0,B.1.36,0
EPI_ISL_437452,India/GBRC23/2020,India,,2020-04-26,18.0,B.1.36,0
EPI_ISL_437464,Saudi_Arabia/KAUST-Makkah10/2020,Saudi_Arabia,,2020-03-23,13.0,B.1.36,0
EPI_ISL_437469,Saudi_Arabia/KAUST-Madinah25/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437470,Saudi_Arabia/KAUST-Madinah34/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437471,Saudi_Arabia/KAUST-Madinah38/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437473,Saudi_Arabia/KAUST-Madinah44/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437474,Saudi_Arabia/KAUST-Madinah45/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437476,Saudi_Arabia/KAUST-Makkah155/2020,Saudi_Arabia,,2020-04-09,15.0,B.1.36,0
EPI_ISL_437478,Saudi_Arabia/KAUST-Makkah165/2020,Saudi_Arabia,,2020-04-09,15.0,B.1.36,0
EPI_ISL_437479,Saudi_Arabia/KAUST-Makkah168/2020,Saudi_Arabia,,2020-04-09,15.0,B.1.36,0
EPI_ISL_437481,Saudi_Arabia/KAUST-Makkah19/2020,Saudi_Arabia,,2020-03-18,12.0,B.1.36,0
EPI_ISL_437482,Saudi_Arabia/KAUST-Madinah23/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437483,Saudi_Arabia/KAUST-Madinah24/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437485,Saudi_Arabia/KAUST-Madinah30/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437486,Saudi_Arabia/KAUST-Madinah31/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437487,Saudi_Arabia/KAUST-Madinah47/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437488,Saudi_Arabia/KAUST-Madinah48/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437489,Saudi_Arabia/KAUST-Madinah49/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437490,Saudi_Arabia/KAUST-Madinah50/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437491,Saudi_Arabia/KAUST-Madinah51/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437492,Saudi_Arabia/KAUST-Madinah53/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
EPI_ISL_437493,Saudi_Arabia/KAUST-Madinah54/2020,Saudi_Arabia,,2020-03-29,14.0,B.1.36,0
