taxon,lineage
Turkey/HSGM-5602/2020,B.1.36
Saudi_Arabia/KAUST-Makkah168/2020,B.1.36
Saudi_Arabia/KAUST-Madinah44/2020,B.1.36
Turkey/HSGM-8003/2020,B.1.36
Turkey/HSGM-5624/2020,B.1.36
India/CCMB_C20/2020,B.1.36
India/GBRC78a/2020,B.1.36
India/GBRC79a/2020,B.1.36
India/GBRC20/2020,B.1.36
India/GBRC39/2020,B.1.36
India/GBRC79b/2020,B.1.36
India/NCDC-4874/2020,B.1.36
Saudi_Arabia/KAUST-Madinah257/2020,B.1.36
India/GBRC62/2020,B.1.36
Saudi_Arabia/KAUST-Madinah256/2020,B.1.36
Saudi_Arabia/KAUST-Makkah194/2020,B.1.36
Saudi_Arabia/85715/2020,B.1.36
India/GBRC192/2020,B.1.36
India/GBRC124/2020,B.1.36
India/GBRC130/2020,B.1.36
India/GBRC190/2020,B.1.36
India/GBRC120/2020,B.1.36
India/GBRC126/2020,B.1.36
India/GBRC196/2020,B.1.36
India/GBRC152/2020,B.1.36
India/GBRC95a/2020,B.1.36
India/GBRC186b/2020,B.1.36
Saudi_Arabia/832279/2020,B.1.36
India/GBRC189/2020,B.1.36
Saudi_Arabia/KAUST-Makkah181/2020,B.1.36
Indonesia/EJ-ITD3590NT/2020,B.1.36
Saudi_Arabia/KAUST-Makkah138/2020,B.1.36
India/RMRC49/2020,B.1.36
India/CCMB_L1470/2020,B.1.36
Saudi_Arabia/KAUST-Jeddah59/2020,B.1.36
Saudi_Arabia/KAUST-Makkah183/2020,B.1.36
Saudi_Arabia/KAUST-Makkah215/2020,B.1.36
Saudi_Arabia/KAUST-Madinah238/2020,B.1.36
India/GBRC134/2020,B.1.36
Saudi_Arabia/KAUST-Madinah38/2020,B.1.36
Russia/Chechenya-83801/2020,B.1.36
India/CCMB_L1475/2020,B.1.36
India/CCMB_L1476/2020,B.1.36
India/CCMB_L1477/2020,B.1.36
India/CCMB_L1453/2020,B.1.36
India/CCMB_L1452/2020,B.1.36
India/CCMB_L1451/2020,B.1.36
India/CCMB_L1454/2020,B.1.36
India/CCMB_L1478/2020,B.1.36
India/CCMB_L1495/2020,B.1.36
India/CCMB_L1459/2020,B.1.36
India/CCMB_L1484/2020,B.1.36
India/CCMB_L1460/2020,B.1.36
India/CCMB_L1465/2020,B.1.36
India/CCMB_L1496/2020,B.1.36
Turkey/HSGM-8001/2020,B.1.36
Saudi_Arabia/86650/2020,B.1.36
Saudi_Arabia/KAUST-Makkah159/2020,B.1.36
India/RMRC5/2020,B.1.36
Saudi_Arabia/KAUST-Madinah23/2020,B.1.36
Saudi_Arabia/KAUST-Madinah260/2020,B.1.36
India/GBRC51/2020,B.1.36
England/PHEC-22071/2020,B.1.36
England/PHEC-22062/2020,B.1.36
England/PHEC-22026/2020,B.1.36
England/PHEC-22053/2020,B.1.36
India/GBRC78b/2020,B.1.36
India/GBRC77/2020,B.1.36
India/GBRC76/2020,B.1.36
India/GBRC81a/2020,B.1.36
India/GBRC81b/2020,B.1.36
India/GBRC82a/2020,B.1.36
India/GBRC82b/2020,B.1.36
India/GBRC54/2020,B.1.36
India/GBRC53/2020,B.1.36
England/CAMB-840D7/2020,B.1.36
England/SHEF-CA7EF/2020,B.1.36
Netherlands/NoordHolland_14/2020,B.1.36
England/SHEF-D23B3/2020,B.1.36
England/SHEF-C566F/2020,B.1.36
England/SHEF-C0BCF/2020,B.1.36
England/SHEF-CA178/2020,B.1.36
England/SHEF-CB317/2020,B.1.36
Finland/14M16/2020,B.1.36
Finland/14M12/2020,B.1.36
Finland/14M26/2020,B.1.36
Finland/13M58/2020,B.1.36
England/SHEF-C4C8C/2020,B.1.36
England/SHEF-C1C16/2020,B.1.36
Scotland/GCVR-1713A6/2020,B.1.36
England/CAMB-1AB482/2020,B.1.36
Scotland/CVR1003/2020,B.1.36
Scotland/EDB1112/2020,B.1.36
England/NORT-2837FF/2020,B.1.36
England/CAMB-82FDC/2020,B.1.36
England/CAMB-7DA97/2020,B.1.36
England/NORT-289234/2020,B.1.36
England/PHEC-2233C/2020,B.1.36
England/PHEC-2132E/2020,B.1.36
England/PHEC-211D9/2020,B.1.36
England/CAMB-7C412/2020,B.1.36
England/NORT-28929E/2020,B.1.36
England/CAMB-1ABBE7/2020,B.1.36
England/CAMB-1AB1B8/2020,B.1.36
England/CAMB-7BEBB/2020,B.1.36
England/CAMB-7D6B1/2020,B.1.36
England/CAMB-83278/2020,B.1.36
England/BRIS-122395/2020,B.1.36
England/CAMB-76A16/2020,B.1.36
England/BRIS-128CFE/2020,B.1.36
England/CAMB-79E80/2020,B.1.36
England/SHEF-D1F47/2020,B.1.36
Scotland/CVR1924/2020,B.1.36
England/PHEC-20055/2020,B.1.36
Scotland/CVR2721/2020,B.1.36
England/BIRM-5E9CC/2020,B.1.36
England/NORT-2895FF/2020,B.1.36
England/SHEF-C5D97/2020,B.1.36
England/SHEF-D0160/2020,B.1.36
England/SHEF-CBAC7/2020,B.1.36
England/SHEF-C0716/2020,B.1.36
England/SHEF-10B22B9/2020,B.1.36
England/SHEF-CE4B7/2020,B.1.36
England/SHEF-CE8E8/2020,B.1.36
England/SHEF-CEC37/2020,B.1.36
England/SHEF-C232F/2020,B.1.36
England/SHEF-CC079/2020,B.1.36
England/SHEF-CBAB8/2020,B.1.36
England/SHEF-CA71C/2020,B.1.36
England/SHEF-C870F/2020,B.1.36
England/SHEF-CEE8C/2020,B.1.36
England/SHEF-D277B/2020,B.1.36
England/NORT-289AC3/2020,B.1.36
England/CAMB-810CB/2020,B.1.36
England/CAMB-1ABA80/2020,B.1.36
England/SHEF-D19C1/2020,B.1.36
England/CAMB-1B319F/2020,B.1.36
England/CAMB-84031/2020,B.1.36
England/SHEF-C72D2/2020,B.1.36
England/SHEF-C8857/2020,B.1.36
England/NOTT-10EA6D/2020,B.1.36
Austria/Graz-MUG3/2020,B.1.36
Austria/Graz-MUG4/2020,B.1.36
Austria/Graz-MUG6/2020,B.1.36
Austria/Graz-MUG8/2020,B.1.36
Austria/Graz-MUG9/2020,B.1.36
Australia/NSW170/2020,B.1.36
Austria/CeMM0047/2020,B.1.36
England/CAMB-1ADDC1/2020,B.1.36
England/CAMB-1B2EF3/2020,B.1.36
England/CAMB-1AF5C7/2020,B.1.36
