taxon,lineage
England/LIVE-9FF90/2020,B.1.82
England/LIVE-9FF36/2020,B.1.82
England/LIVE-9FE1B/2020,B.1.82
England/LIVE-9FD4B/2020,B.1.82
England/LIVE-A0C59/2020,B.1.82
England/LIVE-9FB6F/2020,B.1.82
England/LIVE-A0749/2020,B.1.82
England/LIVE-9FCD5/2020,B.1.82
England/LIVE-A062E/2020,B.1.82
England/LIVE-9F8A4/2020,B.1.82
England/LIVE-9F84A/2020,B.1.82
England/LIVE-9FCC6/2020,B.1.82
England/LIVE-A0099/2020,B.1.82
England/LIVE-A005D/2020,B.1.82
England/LIVE-9F965/2020,B.1.82
England/LIVE-9FA17/2020,B.1.82
England/LIVE-9FFDC/2020,B.1.82
England/LIVE-9F9CF/2020,B.1.82
England/LIVE-9FCE4/2020,B.1.82
England/LIVE-A03AF/2020,B.1.82
England/LIVE-A073A/2020,B.1.82
