GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
,Wales/PHWC-33C5B/2020,UK,,2020-04-16,16.0,B.1.35,0
,Wales/PHWC-346A7/2020,UK,,2020-04-20,17.0,B.1.35,0
,Wales/PHWC-34179/2020,UK,,2020-04-17,16.0,B.1.35,0
,Wales/PHWC-32F17/2020,UK,,2020-04-14,16.0,B.1.35,0
,Wales/PHWC-341E2/2020,UK,,2020-04-18,16.0,B.1.35,0
,Wales/PHWC-32C2F/2020,UK,,2020-04-15,16.0,B.1.35,0
,Wales/PHWC-34285/2020,UK,,2020-04-14,16.0,B.1.35,0
,Wales/PHWC-34407/2020,UK,,2020-04-16,16.0,B.1.35,0
,Wales/PHWC-3472C/2020,UK,,2020-04-19,17.0,B.1.35,0
,Wales/PHWC-345AA/2020,UK,,2020-04-18,16.0,B.1.35,0
,Wales/PHWC-34522/2020,UK,,2020-04-16,16.0,B.1.35,0
,Wales/PHWC-33848/2020,UK,,2020-04-17,16.0,B.1.35,0
,Wales/PHWC-33CC4/2020,UK,,2020-04-18,16.0,B.1.35,0
,Wales/PHWC-338FD/2020,UK,,2020-04-16,16.0,B.1.35,0
,Wales/PHWC-32E92/2020,UK,,2020-04-14,16.0,B.1.35,0
,Wales/PHWC-3457D/2020,UK,,2020-04-15,16.0,B.1.35,0
,Scotland/CVR3165/2020,UK,,2020-04-22,17.0,B.1.35,0
,Wales/PHWC-32111/2020,UK,,2020-04-14,16.0,B.1.35,0
,Wales/PHWC-32287/2020,UK,,2020-04-09,15.0,B.1.35,0
,Wales/PHWC-323EE/2020,UK,,2020-04-12,16.0,B.1.35,0
,Wales/PHWC-2DE4F/2020,UK,,2020-04-14,16.0,B.1.35,0
,Wales/PHWC-291A4/2020,UK,,2020-04-03,14.0,B.1.35,0
,Wales/PHWC-31D96/2020,UK,,2020-04-12,16.0,B.1.35,0
,Wales/PHWC-31E48/2020,UK,,2020-04-07,15.0,B.1.35,0
,Wales/PHWC-2E048/2020,UK,,2020-04-10,15.0,B.1.35,0
,Wales/PHWC-32269/2020,UK,,2020-04-09,15.0,B.1.35,0
,Wales/PHWC-31DD2/2020,UK,,2020-04-12,16.0,B.1.35,0
,Wales/PHWC-3223C/2020,UK,,2020-04-09,15.0,B.1.35,0
,Wales/PHWC-31E57/2020,UK,,2020-04-07,15.0,B.1.35,0
,Wales/PHWC-3218A/2020,UK,,2020-04-14,16.0,B.1.35,0
,Wales/PHWC-31947/2020,UK,,2020-04-10,15.0,B.1.35,0
,Wales/PHWC-31534/2020,UK,,2020-04-12,16.0,B.1.35,0
,Wales/PHWC-311B8/2020,UK,,2020-04-10,15.0,B.1.35,0
,Wales/PHWC-3114F/2020,UK,,2020-04-12,16.0,B.1.35,0
,Wales/PHWC-314FB/2020,UK,,2020-04-12,16.0,B.1.35,0
,Wales/PHWC-3177A/2020,UK,,2020-04-13,16.0,B.1.35,0
,Wales/PHWC-30EB2/2020,UK,,2020-04-09,15.0,B.1.35,0
