taxon,lineage
Netherlands/NA_439/2020,B.1.8
Netherlands/NA_121/2020,B.1.8
Netherlands/NA_628/2020,B.1.8
Netherlands/NA_643/2020,B.1.8
Netherlands/NA_641/2020,B.1.8
Netherlands/NA_644/2020,B.1.8
Netherlands/NA_645/2020,B.1.8
Netherlands/NA_434/2020,B.1.8
Netherlands/NA_433/2020,B.1.8
Netherlands/NA_642/2020,B.1.8
Netherlands/NA_647/2020,B.1.8
Netherlands/ZuidHolland_66/2020,B.1.8
Netherlands/ZuidHolland_54/2020,B.1.8
Netherlands/ZuidHolland_109/2020,B.1.8
Netherlands/ZuidHolland_117/2020,B.1.8
Netherlands/Utrecht_28/2020,B.1.8
Netherlands/Zeeland_27/2020,B.1.8
Netherlands/Utrecht_27/2020,B.1.8
Netherlands/NoordBrabant_128/2020,B.1.8
Netherlands/ZuidHolland_99/2020,B.1.8
Netherlands/ZuidHolland_195/2020,B.1.8
Netherlands/NA_444/2020,B.1.8
Netherlands/NA_471/2020,B.1.8
Netherlands/NA_695/2020,B.1.8
Netherlands/ZuidHolland_93/2020,B.1.8
Netherlands/NA_296/2020,B.1.8
Netherlands/ZuidHolland_96/2020,B.1.8
Netherlands/ZuidHolland_101/2020,B.1.8
Netherlands/NA_316/2020,B.1.8
Netherlands/NA_307/2020,B.1.8
Netherlands/NA_261/2020,B.1.8
Netherlands/NA_162/2020,B.1.8
Netherlands/NA_327/2020,B.1.8
Netherlands/NA_619/2020,B.1.8
Netherlands/ZuidHolland_84/2020,B.1.8
Netherlands/NoordBrabant_101/2020,B.1.8
Belgium/MT-0322411/2020,B.1.8
Austria/CeMM0222/2020,B.1.8
Austria/CeMM0249/2020,B.1.8
Austria/CeMM0267/2020,B.1.8
New_Zealand/20VR1769/2020,B.1.8
Netherlands/NoordBrabant_137/2020,B.1.8
Australia/NT16/2020,B.1.8
Australia/VIC604/2020,B.1.8
Netherlands/NA_705/2020,B.1.8
Netherlands/NA_393/2020,B.1.8
Netherlands/NA_574/2020,B.1.8
Netherlands/ZuidHolland_53/2020,B.1.8
Netherlands/Zeeland_16/2020,B.1.8
Australia/NT17/2020,B.1.8
Netherlands/NA_115/2020,B.1.8
Netherlands/NA_323/2020,B.1.8
Netherlands/NoordBrabant_132/2020,B.1.8
Austria/CeMM0276/2020,B.1.8
New_Zealand/20VR1804/2020,B.1.8
Netherlands/Zeeland_23/2020,B.1.8
Netherlands/NA_304/2020,B.1.8
USA/CA-CZB-1624/2020,B.1.8
Iceland/381/2020,B.1.8
Australia/NSW341/2020,B.1.8
Netherlands/NoordBrabant_70/2020,B.1.8
Netherlands/NoordBrabant_71/2020,B.1.8
Netherlands/Utrecht_20/2020,B.1.8
Netherlands/Utrecht_10037/2020,B.1.8
Netherlands/NA_134/2020,B.1.8
Netherlands/NoordBrabant_168/2020,B.1.8
Netherlands/NA_376/2020,B.1.8
Netherlands/Gelderland_2/2020,B.1.8
Iceland/254/2020,B.1.8
Netherlands/NA_114/2020,B.1.8
Netherlands/ZuidHolland_67/2020,B.1.8
Netherlands/NA_187/2020,B.1.8
Netherlands/NA_158/2020,B.1.8
Netherlands/NA_157/2020,B.1.8
Taiwan/125/2020,B.1.8
Netherlands/NoordBrabant_74/2020,B.1.8
Netherlands/NoordBrabant_105/2020,B.1.8
Netherlands/NoordBrabant_104/2020,B.1.8
Netherlands/NoordBrabant_100/2020,B.1.8
Netherlands/NoordBrabant_98/2020,B.1.8
Netherlands/NoordBrabant_96/2020,B.1.8
Netherlands/NoordBrabant_85/2020,B.1.8
Netherlands/NoordBrabant_81/2020,B.1.8
Colombia/GUV-92087/2020,B.1.8
Netherlands/Utrecht_10018/2020,B.1.8
Netherlands/NoordBrabant_10040/2020,B.1.8
Netherlands/NA_324/2020,B.1.8
Netherlands/NA_329/2020,B.1.8
Netherlands/NA_366/2020,B.1.8
Netherlands/NA_456/2020,B.1.8
Netherlands/NA_459/2020,B.1.8
Netherlands/NA_573/2020,B.1.8
Netherlands/NA_590/2020,B.1.8
Netherlands/NA_594/2020,B.1.8
Netherlands/NoordBrabant_129/2020,B.1.8
Netherlands/NoordBrabant_142/2020,B.1.8
Netherlands/ZuidHolland_143/2020,B.1.8
Iceland/312/2020,B.1.8
Netherlands/NA_639/2020,B.1.8
Netherlands/NA_707/2020,B.1.8
Belgium/DJ-0323409/2020,B.1.8
Netherlands/ZuidHolland_57/2020,B.1.8
Scotland/EDB598/2020,B.1.8
New_Zealand/20VR2004/2020,B.1.8
New_Zealand/20VR2006/2020,B.1.8
Netherlands/NA_122/2020,B.1.8
Netherlands/NA_93/2020,B.1.8
Netherlands/NoordBrabant_91/2020,B.1.8
Netherlands/NA_627/2020,B.1.8
Netherlands/NoordBrabant_21/2020,B.1.8
Netherlands/NoordBrabant_13/2020,B.1.8
Portugal/PT0484/2020,B.1.8
Netherlands/NA_675/2020,B.1.8
Austria/CeMM0106/2020,B.1.8
Switzerland/120224/2020,B.1.8
Switzerland/120031/2020,B.1.8
Iceland/200/2020,B.1.8
Iceland/199/2020,B.1.8
Iceland/198/2020,B.1.8
Germany/NRW-33/2020,B.1.8
Denmark/ALAB-SSI262/2020,B.1.8
Iceland/289/2020,B.1.8
Denmark/ALAB-SSI273/2020,B.1.8
Netherlands/NA_167/2020,B.1.8
England/NOTT-10E20B/2020,B.1.8
Germany/NRW-36/2020,B.1.8
Wales/PHWC-29FC8/2020,B.1.8
Thailand/SI205529-NT/2020,B.1.8
Netherlands/NA_192/2020,B.1.8
Denmark/ALAB-HH-123/2020,B.1.8
Netherlands/Limburg_10/2020,B.1.8
Netherlands/Zeeland_26/2020,B.1.8
Denmark/ALAB-SSI276/2020,B.1.8
Iceland/157/2020,B.1.8
Iceland/222/2020,B.1.8
Netherlands/ZuidHolland_31/2020,B.1.8
Germany/NRW-34/2020,B.1.8
Iceland/293/2020,B.1.8
Denmark/ALAB-SSI-133/2020,B.1.8
Netherlands/NA_248/2020,B.1.8
Netherlands/ZuidHolland_74/2020,B.1.8
Netherlands/NA_179/2020,B.1.8
Netherlands/NA_200/2020,B.1.8
Netherlands/NA_31/2020,B.1.8
Netherlands/Utrecht_10041/2020,B.1.8
Netherlands/NoordBrabant_103/2020,B.1.8
Netherlands/NoordBrabant_117/2020,B.1.8
Netherlands/NA_394/2020,B.1.8
Netherlands/NA_591/2020,B.1.8
Netherlands/NA_595/2020,B.1.8
Netherlands/NA_569/2020,B.1.8
Netherlands/Utrecht_34/2020,B.1.8
Netherlands/NA_339/2020,B.1.8
Netherlands/NA_343/2020,B.1.8
Belgium/DJS-0330307/2020,B.1.8
South_Africa/R07601/2020,B.1.8
Netherlands/NoordBrabant_122/2020,B.1.8
SouthAfrica/Tygerberg_20/2020,B.1.8.1
SouthAfrica/Tygerberg_18/2020,B.1.8.1
SouthAfrica/Tygerberg_21/2020,B.1.8.1
SouthAfrica/Tygerberg_07/2020,B.1.8.1
SouthAfrica/Tygerberg_12/2020,B.1.8.1
SouthAfrica/Tygerberg_10/2020,B.1.8.1
SouthAfrica/Tygerberg_16/2020,B.1.8.1
SouthAfrica/Tygerberg_08/2020,B.1.8.1
SouthAfrica/Tygerberg_15/2020,B.1.8.1
SouthAfrica/Tygerberg_26/2020,B.1.8.1
SouthAfrica/Tygerberg_22/2020,B.1.8.1
SouthAfrica/Tygerberg_17/2020,B.1.8.1
SouthAfrica/Tygerberg_27/2020,B.1.8.1
SouthAfrica/Tygerberg_19/2020,B.1.8.1
