taxon,lineage
Luxembourg/LNS8545083/2020,B.1.12
Luxembourg/LNS7928872/2020,B.1.12
Luxembourg/LNS4134806/2020,B.1.12
Luxembourg/LNS9324837/2020,B.1.12
Luxembourg/LNS9086704/2020,B.1.12
Luxembourg/LNS9982497/2020,B.1.12
Luxembourg/LNS2013896/2020,B.1.12
Luxembourg/LNS6897699/2020,B.1.12
Luxembourg/LNS7074589/2020,B.1.12
Luxembourg/LNS7970956/2020,B.1.12
Belgium/ULG-8715/2020,B.1.12
Luxembourg/LNS7006156/2020,B.1.12
Belgium/Rega-0329224/2020,B.1.12
Luxembourg/LNS8489624/2020,B.1.12
Belgium/BCM-0324160/2020,B.1.12
Belgium/Rega-0329223/2020,B.1.12
Belgium/TVMT-0404277/2020,B.1.12
Belgium/ULG-0532/2020,B.1.12
Belgium/ULG-10139/2020,B.1.12
Luxembourg/LNS7537751/2020,B.1.12
Belgium/ULG-10125/2020,B.1.12
Belgium/ULG-10004/2020,B.1.12
Belgium/BA-0330335/2020,B.1.12
Belgium/GS-030549/2020,B.1.12
Belgium/GOF-030578/2020,B.1.12
Belgium/BGM-030444/2020,B.1.12
Belgium/Rega-0329244/2020,B.1.12
Belgium/WVM-0317325/2020,B.1.12
Belgium/PBT-0330365/2020,B.1.12
Belgium/ULG-8578/2020,B.1.12
Belgium/ULG-7821/2020,B.1.12
Belgium/ULG-10041/2020,B.1.12
Belgium/ULG-8808/2020,B.1.12
Belgium/ULG-10079/2020,B.1.12
Belgium/ULG-3163/2020,B.1.12
Belgium/ULG-9641/2020,B.1.12
Belgium/ULG-10121/2020,B.1.12
Belgium/DV-0327353/2020,B.1.12
Luxembourg/LNS8639502/2020,B.1.12
Luxembourg/LNS1703112/2020,B.1.12
Switzerland/GE2297/2020,B.1.12
Luxembourg/LNS9102295/2020,B.1.12
Luxembourg/LNS7007586/2020,B.1.12
Luxembourg/LNS4830703/2020,B.1.12
Luxembourg/LNS3437586/2020,B.1.12
Luxembourg/LNS4946091/2020,B.1.12
Luxembourg/LNS4719278/2020,B.1.12
Luxembourg/LNS0522318/2020,B.1.12
Luxembourg/LNS4028260/2020,B.1.12
Luxembourg/LNS3162972/2020,B.1.12
Luxembourg/LNS5228153/2020,B.1.12
England/BRIS-12854E/2020,B.1.12
England/EXET-136BC3/2020,B.1.12
England/EXET-1375C4/2020,B.1.12
England/EXET-1369D8/2020,B.1.12
England/EXET-137764/2020,B.1.12
England/EXET-137782/2020,B.1.12
England/EXET-13760D/2020,B.1.12
Luxembourg/LNS8124566/2020,B.1.12
Luxembourg/LNS0610683/2020,B.1.12
England/LIVE-9C555/2020,B.1.12
