taxon,lineage
England/CAMB-7A669/2020,B.1.104
England/CAMB-7C870/2020,B.1.104
England/CAMB-7B9F6/2020,B.1.104
England/CAMB-71D8B/2020,B.1.104
England/CAMB-8277A/2020,B.1.104
England/CAMB-76506/2020,B.1.104
England/CAMB-7B8F9/2020,B.1.104
England/CAMB-77602/2020,B.1.104
England/CAMB-7E7EA/2020,B.1.104
England/CAMB-1B0208/2020,B.1.104
England/CAMB-774F9/2020,B.1.104
England/CAMB-1AB965/2020,B.1.104
England/CAMB-7DAE2/2020,B.1.104
England/CAMB-72BAE/2020,B.1.104
England/CAMB-8265F/2020,B.1.104
England/CAMB-79846/2020,B.1.104
England/CAMB-84444/2020,B.1.104
England/CAMB-8258F/2020,B.1.104
England/CAMB-7C1EE/2020,B.1.104
England/CAMB-79433/2020,B.1.104
England/CAMB-7FD41/2020,B.1.104
England/NORT-28215C/2020,B.1.104
England/CAMB-1ADE37/2020,B.1.104
England/CAMB-7BB5A/2020,B.1.104
England/CAMB-81614/2020,B.1.104
England/CAMB-83A25/2020,B.1.104
England/CAMB-8316C/2020,B.1.104
England/CAMB-7BA99/2020,B.1.104
England/CAMB-7CE7E/2020,B.1.104
England/NORT-2891CE/2020,B.1.104
England/CAMB-1AB7B6/2020,B.1.104
England/LIVE-9EC5E/2020,B.1.104
England/CAMB-1AB7D4/2020,B.1.104
USA/CT-Yale-068/2020,B.1.104
England/CAMB-8132C/2020,B.1.104
England/CAMB-7F46A/2020,B.1.104
USA/CT-Yale-020/2020,B.1.104
England/20144071004/2020,B.1.104
England/CAMB-743E0/2020,B.1.104
Wales/PHWC-27777/2020,B.1.104
England/CAMB-7F7BC/2020,B.1.104
England/CAMB-82543/2020,B.1.104
England/CAMB-811F5/2020,B.1.104
England/CAMB-1AB859/2020,B.1.104
England/CAMB-833EE/2020,B.1.104
England/CAMB-826D7/2020,B.1.104
England/CAMB-1AA7E4/2020,B.1.104
England/CAMB-801C9/2020,B.1.104
England/CAMB-83375/2020,B.1.104
England/CAMB-833C0/2020,B.1.104
England/CAMB-83041/2020,B.1.104
England/CAMB-796A6/2020,B.1.104
USA/CT-Yale-098/2020,B.1.104
England/CAMB-80F0B/2020,B.1.104
England/CAMB-1AE249/2020,B.1.104
England/CAMB-1AE9AE/2020,B.1.104
England/CAMB-1ADE55/2020,B.1.104
England/CAMB-1AEC2D/2020,B.1.104
England/CAMB-1AB80E/2020,B.1.104
England/CAMB-1AC050/2020,B.1.104
England/CAMB-804C0/2020,B.1.104
England/CAMB-7B3E9/2020,B.1.104
Scotland/CVR3033/2020,B.1.104
USA/CT-Yale-271/2020,B.1.104
England/20140063604/2020,B.1.104
England/20144076204/2020,B.1.104
England/20144076304/2020,B.1.104
Singapore/377/2020,B.1.104
Singapore/380/2020,B.1.104
Singapore/296/2020,B.1.104
Singapore/201/2020,B.1.104
Singapore/405/2020,B.1.104
Colombia/GUV-92218/2020,B.1.104
England/PHEC-2219C/2020,B.1.104
England/CAMB-1AB84A/2020,B.1.104
Scotland/CVR2263/2020,B.1.104
England/NORT-289261/2020,B.1.104
England/CAMB-1AB385/2020,B.1.104
USA/MA-MGH-00675/2020,B.1.104
England/BIRM-5F3EB/2020,B.1.104
USA/MD-HP00114/2020,B.1.104
England/CAMB-82B7E/2020,B.1.104
England/CAMB-80E68/2020,B.1.104
England/SHEF-CE7FA/2020,B.1.104
USA/NY-PV09178/2020,B.1.104
USA/MA-MGH-00717/2020,B.1.104
England/NORT-289207/2020,B.1.104
England/OXON-B0E7E/2020,B.1.104
England/OXON-AC90B/2020,B.1.104
England/LIVE-98F00/2020,B.1.104
England/20140071704/2020,B.1.104
England/CAMB-81A72/2020,B.1.104
England/CAMB-1ACEED/2020,B.1.104
England/CAMB-1AC991/2020,B.1.104
England/CAMB-7FCCC/2020,B.1.104
England/CAMB-7FD32/2020,B.1.104
England/CAMB-7FDBA/2020,B.1.104
England/CAMB-7E2DA/2020,B.1.104
England/CAMB-7FD6F/2020,B.1.104
England/CAMB-7B343/2020,B.1.104
England/CAMB-8407D/2020,B.1.104
England/CAMB-1AB9CF/2020,B.1.104
England/CAMB-1AB349/2020,B.1.104
England/CAMB-1AA7C6/2020,B.1.104
England/CAMB-7D684/2020,B.1.104
England/CAMB-82552/2020,B.1.104
England/CAMB-1AC6F4/2020,B.1.104
England/CAMB-1ACD77/2020,B.1.104
England/CAMB-811C8/2020,B.1.104
England/CAMB-1ABFDC/2020,B.1.104
England/CAMB-81F91/2020,B.1.104
England/20144075204/2020,B.1.104
England/20139007504/2020,B.1.104
England/20142006204/2020,B.1.104
England/CAMB-8240A/2020,B.1.104
England/CAMB-81650/2020,B.1.104
England/CAMB-7EB0C/2020,B.1.104
England/CAMB-7954F/2020,B.1.104
England/CAMB-798A0/2020,B.1.104
England/CAMB-7327B/2020,B.1.104
England/CAMB-7B765/2020,B.1.104
USA/CT-Yale-079/2020,B.1.104
England/CAMB-83C5C/2020,B.1.104
England/CAMB-1AA535/2020,B.1.104
England/CAMB-8085B/2020,B.1.104
England/CAMB-81632/2020,B.1.104
England/CAMB-800BD/2020,B.1.104
England/CAMB-80141/2020,B.1.104
England/CAMB-7CE9C/2020,B.1.104
England/CAMB-7C7FB/2020,B.1.104
England/CAMB-7A3CC/2020,B.1.104
England/LIVE-9951C/2020,B.1.104
England/CAMB-75CC6/2020,B.1.104
England/CAMB-7765D/2020,B.1.104
England/CAMB-775D8/2020,B.1.104
England/CAMB-731AB/2020,B.1.104
England/CAMB-73624/2020,B.1.104
England/CAMB-83982/2020,B.1.104
England/CAMB-7A678/2020,B.1.104
England/NORT-289726/2020,B.1.104
USA/CT-Yale-040/2020,B.1.104
USA/CT-Yale-006/2020,B.1.104
England/20139007604/2020,B.1.104
England/20139005304/2020,B.1.104
England/CAMB-7706E/2020,B.1.104
England/LIVE-9E1D7/2020,B.1.104
England/CAMB-1AD031/2020,B.1.104
England/NOTT-10F96F/2020,B.1.104
England/CAMB-75BAB/2020,B.1.104
