taxon,lineage
Scotland/CVR2213/2020,B.1.101
Scotland/CVR3063/2020,B.1.101
Scotland/GCVR-173D97/2020,B.1.101
Scotland/GCVR-1721BA/2020,B.1.101
Scotland/CVR2182/2020,B.1.101
Scotland/CVR2460/2020,B.1.101
Scotland/CVR1981/2020,B.1.101
Scotland/CVR2730/2020,B.1.101
Scotland/CVR2578/2020,B.1.101
Scotland/CVR3249/2020,B.1.101
Scotland/CVR2604/2020,B.1.101
Scotland/CVR2726/2020,B.1.101
Scotland/GCVR-172DD4/2020,B.1.101
Scotland/CVR2463/2020,B.1.101
Scotland/CVR2651/2020,B.1.101
Scotland/CVR3699/2020,B.1.101
Scotland/CVR2787/2020,B.1.101
Scotland/CVR2986/2020,B.1.101
Scotland/CVR2861/2020,B.1.101
Scotland/CVR2873/2020,B.1.101
Scotland/CVR3092/2020,B.1.101
Scotland/CVR2900/2020,B.1.101
Scotland/GCVR-171959/2020,B.1.101
Scotland/GCVR-171F1B/2020,B.1.101
Scotland/GCVR-16FD16/2020,B.1.101
Scotland/CVR2963/2020,B.1.101
Scotland/CVR3483/2020,B.1.101
Scotland/CVR3377/2020,B.1.101
Scotland/CVR3545/2020,B.1.101
Scotland/CVR2792/2020,B.1.101
Scotland/CVR3587/2020,B.1.101
Scotland/CVR3186/2020,B.1.101
Scotland/CVR2597/2020,B.1.101
Scotland/CVR2593/2020,B.1.101
Scotland/CVR2761/2020,B.1.101
Scotland/CVR2850/2020,B.1.101
Scotland/CVR3184/2020,B.1.101
Scotland/CVR3577/2020,B.1.101
Scotland/CVR3546/2020,B.1.101
Scotland/CVR3774/2020,B.1.101
Scotland/CVR3709/2020,B.1.101
