GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_426903,Australia/NT16/2020,Australia,,2020-03-24,13.0,B.1.8,0
EPI_ISL_426904,Australia/NT17/2020,Australia,,2020-03-24,13.0,B.1.8,0
EPI_ISL_426859,Australia/VIC604/2020,Australia,,2020-03-26,13.0,B.1.8,0
EPI_ISL_419551,Germany/NRW-34/2020,Germany,,2020-03-16,12.0,B.1.8,1
EPI_ISL_419550,Germany/NRW-33/2020,Germany,,2020-03-16,12.0,B.1.8,1
EPI_ISL_417582,Iceland/254/2020,Iceland,Austria,2020-03-17,12.0,B.1.8,0
EPI_ISL_417622,Iceland/293/2020,Iceland,Austria,2020-03-18,12.0,B.1.8,0
EPI_ISL_417617,Iceland/289/2020,Iceland,Austria,2020-03-18,12.0,B.1.8,0
EPI_ISL_417641,Iceland/312/2020,Iceland,Austria,2020-03-18,12.0,B.1.8,0
EPI_ISL_424405,Iceland/381/2020,Iceland,Austria,2020-03-19,12.0,B.1.8,0
EPI_ISL_422605,Netherlands/NA_296/2020,Netherlands,,2020-04-01,14.0,B.1.8,1
EPI_ISL_422632,Netherlands/ZuidHolland_96/2020,Netherlands,,2020-03-30,14.0,B.1.8,0
EPI_ISL_422629,Netherlands/ZuidHolland_101/2020,Netherlands,,2020-03-31,14.0,B.1.8,0
EPI_ISL_422625,Netherlands/NA_316/2020,Netherlands,,2020-04-02,14.0,B.1.8,0
EPI_ISL_422616,Netherlands/NA_307/2020,Netherlands,,2020-04-02,14.0,B.1.8,0
EPI_ISL_422613,Netherlands/NA_304/2020,Netherlands,,2020-04-01,14.0,B.1.8,0
EPI_ISL_422646,Netherlands/Limburg_10/2020,Netherlands,,2020-03-20,12.0,B.1.8,0
EPI_ISL_422635,Netherlands/ZuidHolland_99/2020,Netherlands,,2020-03-31,14.0,B.1.8,0
EPI_ISL_422668,Netherlands/NA_121/2020,Netherlands,,2020-03-17,12.0,B.1.8,0
EPI_ISL_422669,Netherlands/NA_122/2020,Netherlands,,2020-03-18,12.0,B.1.8,0
EPI_ISL_422662,Netherlands/NA_114/2020,Netherlands,,2020-03-10,11.0,B.1.8,0
EPI_ISL_422663,Netherlands/NA_115/2020,Netherlands,,2020-03-10,11.0,B.1.8,0
EPI_ISL_415462,Netherlands/Gelderland_2/2020,Netherlands,,2020-03-09,11.0,B.1.8,0
EPI_ISL_422569,Netherlands/Friesland_4/2020,Netherlands,,2020-03-27,13.0,B.1.8,0
EPI_ISL_417706,Iceland/199/2020,Iceland,Austria,2020-03-16,12.0,B.1.8,0
EPI_ISL_417743,Iceland/200/2020,Iceland,Austria,2020-03-16,12.0,B.1.8,0
EPI_ISL_417823,Iceland/198/2020,Iceland,Austria,2020-03-16,12.0,B.1.8,0
EPI_ISL_417804,Iceland/157/2020,Iceland,Austria,2020-03-13,11.0,B.1.8,0
EPI_ISL_417837,Iceland/222/2020,Iceland,Austria,2020-03-16,12.0,B.1.8,0
EPI_ISL_422960,Netherlands/ZuidHolland_93/2020,Netherlands,,2020-03-29,14.0,B.1.8,0
EPI_ISL_422952,Netherlands/ZuidHolland_84/2020,Netherlands,,2020-03-27,13.0,B.1.8,0
EPI_ISL_422925,Netherlands/ZuidHolland_57/2020,Netherlands,,2020-03-23,13.0,B.1.8,0
EPI_ISL_422921,Netherlands/ZuidHolland_53/2020,Netherlands,,2020-03-23,13.0,B.1.8,0
EPI_ISL_422922,Netherlands/ZuidHolland_54/2020,Netherlands,,2020-03-23,13.0,B.1.8,0
EPI_ISL_422942,Netherlands/ZuidHolland_74/2020,Netherlands,,2020-03-26,13.0,B.1.8,0
EPI_ISL_422934,Netherlands/ZuidHolland_66/2020,Netherlands,,2020-03-23,13.0,B.1.8,0
EPI_ISL_422935,Netherlands/ZuidHolland_67/2020,Netherlands,,2020-03-23,13.0,B.1.8,0
EPI_ISL_414453,Netherlands/NoordBrabant_13/2020,Netherlands,,2020-03-06,10.0,B.1.8,0
EPI_ISL_425120,Germany/NRW-36/2020,Germany,,2020-03-16,12.0,B.1.8,0
EPI_ISL_414530,Netherlands/NoordBrabant_21/2020,Netherlands,,2020-03-04,10.0,B.1.8,0
EPI_ISL_422727,Netherlands/NA_192/2020,Netherlands,,2020-03-24,13.0,B.1.8,0
EPI_ISL_422722,Netherlands/NA_187/2020,Netherlands,,2020-03-23,13.0,B.1.8,0
EPI_ISL_422714,Netherlands/NA_179/2020,Netherlands,,2020-03-23,13.0,B.1.8,0
EPI_ISL_422735,Netherlands/NA_200/2020,Netherlands,,2020-03-25,13.0,B.1.8,0
EPI_ISL_422775,Netherlands/NA_241/2020,Netherlands,,2020-03-27,13.0,B.1.8,0
EPI_ISL_422795,Netherlands/NA_261/2020,Netherlands,,2020-03-30,14.0,B.1.8,0
EPI_ISL_422782,Netherlands/NA_248/2020,Netherlands,,2020-03-28,13.0,B.1.8,0
EPI_ISL_422702,Netherlands/NA_167/2020,Netherlands,,2020-03-21,12.0,B.1.8,0
EPI_ISL_415535,Netherlands/ZuidHolland_31/2020,Netherlands,,2020-03-12,11.0,B.1.8,0
EPI_ISL_422697,Netherlands/NA_162/2020,Netherlands,,2020-03-21,12.0,B.1.8,0
EPI_ISL_422693,Netherlands/NA_158/2020,Netherlands,,2020-03-20,12.0,B.1.8,0
EPI_ISL_422692,Netherlands/NA_157/2020,Netherlands,,2020-03-21,12.0,B.1.8,0
EPI_ISL_422678,Netherlands/NA_134/2020,Netherlands,,2020-03-11,11.0,B.1.8,0
EPI_ISL_420082,Taiwan/125/2020,Taiwan,,2020-03-19,12.0,B.1.8,0
EPI_ISL_422870,Netherlands/NoordBrabant_74/2020,Netherlands,,2020-03-09,11.0,B.1.8,0
EPI_ISL_422866,Netherlands/NoordBrabant_70/2020,Netherlands,,2020-03-11,11.0,B.1.8,0
EPI_ISL_422867,Netherlands/NoordBrabant_71/2020,Netherlands,,2020-03-11,11.0,B.1.8,0
EPI_ISL_422864,Netherlands/NoordBrabant_105/2020,Netherlands,,2020-03-08,11.0,B.1.8,0
EPI_ISL_422862,Netherlands/NoordBrabant_103/2020,Netherlands,,2020-03-09,11.0,B.1.8,0
EPI_ISL_422863,Netherlands/NoordBrabant_104/2020,Netherlands,,2020-03-09,11.0,B.1.8,0
EPI_ISL_422860,Netherlands/NoordBrabant_101/2020,Netherlands,,2020-03-20,12.0,B.1.8,0
EPI_ISL_422859,Netherlands/NoordBrabant_100/2020,Netherlands,,2020-03-20,12.0,B.1.8,0
EPI_ISL_422853,Netherlands/NA_93/2020,Netherlands,,2020-03-18,12.0,B.1.8,0
EPI_ISL_422892,Netherlands/NoordBrabant_98/2020,Netherlands,,2020-03-19,12.0,B.1.8,0
EPI_ISL_422890,Netherlands/NoordBrabant_96/2020,Netherlands,,2020-03-18,12.0,B.1.8,0
EPI_ISL_422885,Netherlands/NoordBrabant_91/2020,Netherlands,,2020-03-24,13.0,B.1.8,0
EPI_ISL_422879,Netherlands/NoordBrabant_85/2020,Netherlands,,2020-03-09,11.0,B.1.8,0
EPI_ISL_422876,Netherlands/NoordBrabant_81/2020,Netherlands,,2020-03-11,11.0,B.1.8,0
EPI_ISL_422897,Netherlands/Utrecht_20/2020,Netherlands,,2020-03-11,11.0,B.1.8,0
EPI_ISL_429424,Denmark/ALAB-SSI262/2020,Denmark,,2020-03-10,11.0,B.1.8,0
EPI_ISL_429434,Denmark/ALAB-SSI273/2020,Denmark,,2020-03-10,11.0,B.1.8,0
EPI_ISL_429437,Denmark/ALAB-SSI276/2020,Denmark,,2020-03-10,11.0,B.1.8,0
EPI_ISL_437606,Thailand/SI205529-NT/2020,Thailand,,2020-03-18,12.0,B.1.8,0
EPI_ISL_437642,DK/ALAB-SSI-133/2020,Denmark,,2020-03-08,11.0,B.1.8,0
EPI_ISL_437966,Austria/CeMM0106/2020,Austria,,2020-03-18,12.0,B.1.8,0
EPI_ISL_438056,Austria/CeMM0222/2020,Austria,,2020-03-17,12.0,B.1.8,0
EPI_ISL_438079,Austria/CeMM0249/2020,Austria,,2020-03-21,12.0,B.1.8,0
EPI_ISL_438096,Austria/CeMM0267/2020,Austria,,2020-03-24,13.0,B.1.8,0
EPI_ISL_438103,Austria/CeMM0276/2020,Austria,,2020-03-25,13.0,B.1.8,0
,England/SHEF-C584B/2020,UK,,2020-04-11,15.0,B.1.8,0
,Wales/PHWC-29FC8/2020,UK,,2020-04-03,14.0,B.1.8,0
,Scotland/EDB598/2020,UK,,2020-04-01,14.0,B.1.8,0
,England/NOTT-10E20B/2020,UK,,2020-03-19,12.0,B.1.8,0
