taxon,lineage
Scotland/EDB4658/2020,B.1.40
Scotland/EDB4861/2020,B.1.40
Scotland/EDB1694/2020,B.1.40
Scotland/EDB1677/2020,B.1.40
Scotland/EDB2081/2020,B.1.40
Scotland/EDB1622/2020,B.1.40
Scotland/EDB4859/2020,B.1.40
Scotland/EDB5349/2020,B.1.40
Scotland/EDB4488/2020,B.1.40
Scotland/EDB1897/2020,B.1.40
Scotland/EDB1717/2020,B.1.40
Scotland/EDB2357/2020,B.1.40
Scotland/EDB2561/2020,B.1.40
Scotland/EDB2518/2020,B.1.40
Scotland/EDB1646/2020,B.1.40
Scotland/EDB788/2020,B.1.40
Scotland/EDB787/2020,B.1.40
Scotland/EDB067/2020,B.1.40
Scotland/EDB3598/2020,B.1.40
Scotland/EDB1701/2020,B.1.40
Scotland/EDB389/2020,B.1.40
Scotland/EDB412/2020,B.1.40
Scotland/EDB124/2020,B.1.40
Scotland/EDB125/2020,B.1.40
Scotland/EDB2451/2020,B.1.40
Scotland/EDB4157/2020,B.1.40
Scotland/EDB3158/2020,B.1.40
Scotland/EDB3231/2020,B.1.40
Scotland/EDB3287/2020,B.1.40
Scotland/EDB2834/2020,B.1.40
Scotland/EDB2913/2020,B.1.40
