taxon,lineage
USA/WI-UW-101/2020,B.1.19
USA/WI-UW-100/2020,B.1.19
USA/WI-UW-107/2020,B.1.19
USA/WI-UW-103/2020,B.1.19
USA/WI-UW-95/2020,B.1.19
USA/WI-UW-90/2020,B.1.19
USA/WI-UW-85/2020,B.1.19
USA/WI-UW-64/2020,B.1.19
USA/WI-UW-57/2020,B.1.19
USA/WI-UW-46/2020,B.1.19
USA/WI-UW-45/2020,B.1.19
USA/WI-UW-27/2020,B.1.19
USA/WI-UW-40/2020,B.1.19
USA/WI-UW-97/2020,B.1.19
USA/WI-UW-122/2020,B.1.19
USA/WI-UW-35/2020,B.1.19
USA/WI-UW-147/2020,B.1.19
USA/WI-UW-124/2020,B.1.19
USA/WI-UW-130/2020,B.1.19
USA/WI-UW-141/2020,B.1.19
USA/WI-UW-351/2020,B.1.19
USA/WI-UW-65/2020,B.1.19
USA/WI-UW-32/2020,B.1.19
USA/WI-UW-145/2020,B.1.19
USA/WI-UW-128/2020,B.1.19
USA/WI-UW-112/2020,B.1.19
USA/WI-UW-152/2020,B.1.19
USA/WI-UW-135/2020,B.1.19
USA/WI-UW-259/2020,B.1.19
USA/WI-UW-120/2020,B.1.19
