taxon,lineage
USA/WA-S746/2020,B.1.123
USA/WA-S915/2020,B.1.123
USA/WA-UW-5932/2020,B.1.123
USA/WA-S687/2020,B.1.123
USA/WA-S689/2020,B.1.123
USA/WA-S692/2020,B.1.123
USA/WA-S688/2020,B.1.123
USA/WA-UW-2132/2020,B.1.123
USA/WA-UW-4197/2020,B.1.123
USA/WA-UW-4925/2020,B.1.123
USA/WA-UW337/2020,B.1.123
USA/WA-UW-6507/2020,B.1.123
USA/WA-S671/2020,B.1.123
USA/WA-S745/2020,B.1.123
USA/WA-S944/2020,B.1.123
USA/WA-S945/2020,B.1.123
USA/WA-S747/2020,B.1.123
USA/WA-S748/2020,B.1.123
USA/WA-S750/2020,B.1.123
USA/WA-S695/2020,B.1.123
USA/WA-S907/2020,B.1.123
USA/WA-S908/2020,B.1.123
USA/WA-S916/2020,B.1.123
