taxon,lineage
England/LIVE-9CE0F/2020,B.1.86
England/LIVE-9A117/2020,B.1.86
England/LIVE-9CACF/2020,B.1.86
England/LIVE-9CE96/2020,B.1.86
England/LIVE-9BD30/2020,B.1.86
England/LIVE-9DA37/2020,B.1.86
England/LIVE-9FEEE/2020,B.1.86
England/LIVE-9A37B/2020,B.1.86
England/LIVE-9CA65/2020,B.1.86
England/LIVE-9D4DF/2020,B.1.86
England/LIVE-9CCE7/2020,B.1.86
England/LIVE-99A68/2020,B.1.86
England/LIVE-9CD99/2020,B.1.86
England/LIVE-9BFD0/2020,B.1.86
England/LIVE-9EB15/2020,B.1.86
England/LIVE-9C29A/2020,B.1.86
England/LIVE-9C0EB/2020,B.1.86
England/LIVE-9EC30/2020,B.1.86
England/LIVE-9B69F/2020,B.1.86
England/LIVE-9EDB5/2020,B.1.86
England/LIVE-9E16E/2020,B.1.86
