taxon,lineage
USA/WA-S500/2020,B.1.41
USA/WA-S530/2020,B.1.41
USA/WA-S334/2020,B.1.41
USA/WA-S550/2020,B.1.41
USA/WA-S339/2020,B.1.41
USA/WA-S683/2020,B.1.41
USA/WA-S709/2020,B.1.41
USA/WA-S724/2020,B.1.41
USA/WA-S805/2020,B.1.41
USA/WA-S341/2020,B.1.41
USA/WA-S462/2020,B.1.41
USA/WA-S350/2020,B.1.41
USA/WA-S338/2020,B.1.41
USA/WA-S543/2020,B.1.41
USA/WA-UW-1722/2020,B.1.41
USA/WA-UW-1750/2020,B.1.41
USA/WA-UW-1569/2020,B.1.41
USA/WA-S303/2020,B.1.41
USA/WA-S323/2020,B.1.41
USA/WA-S344/2020,B.1.41
USA/WA-S347/2020,B.1.41
USA/WA-S406/2020,B.1.41
USA/WA-S457/2020,B.1.41
USA/WA-S502/2020,B.1.41
USA/WA-S517/2020,B.1.41
USA/WA-S533/2020,B.1.41
USA/WA-S540/2020,B.1.41
USA/WA-S547/2020,B.1.41
USA/WA-S551/2020,B.1.41
USA/WA-S560/2020,B.1.41
USA/WA-S564/2020,B.1.41
USA/WA-S581/2020,B.1.41
USA/WA-UW-1574/2020,B.1.41
USA/CT-Yale-234/2020,B.1.41
USA/NY-PV09405/2020,B.1.41
USA/WA-UW-1659/2020,B.1.41
USA/NY-NYUMC275/2020,B.1.41
USA/CT-Yale-274/2020,B.1.41
USA/CT-Yale-275/2020,B.1.41
USA/NY-NYUMC731/2020,B.1.41
USA/NY-NYUMC370/2020,B.1.41
