GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_420785,USA/FL_6318/2020,USA,,2020-03-02,10.0,B.1.1,1
EPI_ISL_420787,USA/GA_1299/2020,USA,,2020-03-03,10.0,B.1.1,1
EPI_ISL_420784,USA/AZ_4811/2020,USA,,2020-03-02,10.0,B.1.1,1
EPI_ISL_426906,Australia/VIC473/2020,Australia,,2020-03-28,13.0,B.1.1,0
EPI_ISL_417196,USA/MN29-MDH29/2020,USA,,2020-03-11,11.0,B.1.1,0
EPI_ISL_417191,USA/MN5-MDH5/2020,USA,,2020-03-10,11.0,B.1.1,0
EPI_ISL_419718,Australia/VIC109/2020,Australia,,2020-03-18,12.0,B.1.1,0
EPI_ISL_419748,Australia/VIC29/2020,Australia,,2020-03-10,11.0,B.1.1,0
EPI_ISL_419731,Australia/VIC123/2020,Australia,,2020-03-20,12.0,B.1.1,0
EPI_ISL_419730,Australia/VIC128/2020,Australia,,2020-03-20,12.0,B.1.1,0
EPI_ISL_419763,Australia/VIC43/2020,Australia,,2020-03-11,11.0,B.1.1,0
EPI_ISL_419768,Australia/VIC52/2020,Australia,,2020-03-12,11.0,B.1.1,0
EPI_ISL_418439,Switzerland/42202619/2020,Switzerland,,2020-03-22,13.0,B.1.1,0
EPI_ISL_418438,Switzerland/42202622/2020,Switzerland,,2020-03-22,13.0,B.1.1,0
EPI_ISL_418426,France/ARA10251/2020,France,,2020-03-17,12.0,B.1.1,0
EPI_ISL_419754,Australia/VIC37/2020,Australia,,2020-03-11,11.0,B.1.1,0
EPI_ISL_418428,France/ARA10282/2020,France,,2020-03-17,12.0,B.1.1,0
EPI_ISL_413584,Netherlands/Rotterdam_1364740/2020,Netherlands,,2020-03-03,10.0,B.1.1,0
EPI_ISL_413587,Netherlands/Tilburg_1364286/2020,Netherlands,,2020-03-03,10.0,B.1.1,0
EPI_ISL_413570,Netherlands/Diemen_1363454/2020,Netherlands,,2020-02-28,9.0,B.1.1,0
EPI_ISL_413571,Netherlands/Eindhoven_1363782/2020,Netherlands,,2020-03-02,10.0,B.1.1,0
EPI_ISL_413574,Netherlands/Helmond_1363548/2020,Netherlands,,2020-02-29,9.0,B.1.1,0
EPI_ISL_413579,Netherlands/Nootdorp_1364222/2020,Netherlands,,2020-03-03,10.0,B.1.1,0
EPI_ISL_413569,Netherlands/Delft_1363424/2020,Netherlands,,2020-02-28,9.0,B.1.1,0
EPI_ISL_426879,Australia/VIC908/2020,Australia,,2020-03-23,13.0,B.1.1,0
EPI_ISL_424257,USA/WA-UW-1775/2020,USA,,2020-03-22,13.0,B.1.1,0
EPI_ISL_426883,Czech_Republic/IAB_1/2020,Czech_Republic,,2020-03-27,13.0,B.1.1,0
EPI_ISL_426885,Czech_Republic/IAB_8/2020,Czech_Republic,,2020-03-27,13.0,B.1.1,0
EPI_ISL_426886,Czech_Republic/IAB_9/2020,Czech_Republic,,2020-03-28,13.0,B.1.1,0
EPI_ISL_426889,Czech_Republic/IAB_14/2020,Czech_Republic,,2020-04-02,14.0,B.1.1,0
EPI_ISL_426890,Czech_Republic/IAB_15/2020,Czech_Republic,,2020-03-26,13.0,B.1.1,0
EPI_ISL_426891,Czech_Republic/IAB_16/2020,Czech_Republic,,2020-03-26,13.0,B.1.1,0
EPI_ISL_426892,Czech_Republic/IAB_17/2020,Czech_Republic,,2020-03-27,13.0,B.1.1,0
EPI_ISL_426894,Czech_Republic/IAB_20/2020,Czech_Republic,,2020-03-27,13.0,B.1.1,0
EPI_ISL_426896,Czech_Republic/IAB_22/2020,Czech_Republic,,2020-03-28,13.0,B.1.1,0
EPI_ISL_426897,Czech_Republic/IAB_23/2020,Czech_Republic,,2020-03-29,14.0,B.1.1,0
EPI_ISL_426899,Australia/NT11/2020,Australia,,2020-03-27,13.0,B.1.1,0
EPI_ISL_426822,Australia/VIC561/2020,Australia,,2020-03-25,13.0,B.1.1,0
EPI_ISL_426833,Australia/VIC574/2020,Australia,,2020-03-26,13.0,B.1.1,0
EPI_ISL_426834,Australia/VIC575/2020,Australia,,2020-03-26,13.0,B.1.1.p19,0
EPI_ISL_426811,Australia/VIC548/2020,Australia,,2020-03-25,13.0,B.1.1,0
