GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_419586,Luxembourg/LNS4134806/2020,Luxembourg,,2020-03-14,11.0,B.1.12,1
EPI_ISL_419594,Luxembourg/LNS7537751/2020,Luxembourg,,2020-03-16,12.0,B.1.12,0
EPI_ISL_419599,Luxembourg/LNS8639502/2020,Luxembourg,,2020-03-16,12.0,B.1.12,0
EPI_ISL_419597,Luxembourg/LNS7928872/2020,Luxembourg,,2020-03-15,12.0,B.1.12,0
EPI_ISL_419591,Luxembourg/LNS5228153/2020,Luxembourg,,2020-03-14,11.0,B.1.12,0
EPI_ISL_419602,Luxembourg/LNS9324837/2020,Luxembourg,,2020-03-12,11.0,B.1.12,1
EPI_ISL_419601,Luxembourg/LNS9086704/2020,Luxembourg,,2020-03-15,12.0,B.1.12,0
EPI_ISL_419607,Luxembourg/LNS9982497/2020,Luxembourg,,2020-03-14,11.0,B.1.12,0
EPI_ISL_417006,Belgium/ULG-3163/2020,Belgium,,2020-03-05,10.0,B.1.12,0
EPI_ISL_417531,Luxembourg/LNS2013896/2020,Luxembourg,,2020-03-18,12.0,B.1.12,0
EPI_ISL_417532,Luxembourg/LNS8489624/2020,Luxembourg,,2020-03-18,12.0,B.1.12,0
EPI_ISL_424628,Belgium/ULG-7821/2020,Belgium,,2020-03-17,12.0,B.1.12,0
EPI_ISL_424639,Belgium/ULG-10079/2020,Belgium,,2020-04-03,14.0,B.1.12,0
EPI_ISL_418638,Belgium/ULG-8578/2020,Belgium,,2020-03-19,12.0,B.1.12,0
EPI_ISL_418652,Belgium/ULG-9641/2020,Belgium,,2020-03-22,13.0,B.1.12,0
EPI_ISL_418644,Belgium/ULG-8808/2020,Belgium,,2020-03-19,12.0,B.1.12,0
EPI_ISL_418643,Belgium/ULG-8715/2020,Belgium,,2020-03-19,12.0,B.1.12,0
EPI_ISL_418798,Belgium/GS-030549/2020,Belgium,,2020-03-05,10.0,B.1.12,1
EPI_ISL_427369,Belgium/ULG-10121/2020,Belgium,,2020-04-07,15.0,B.1.12,0
EPI_ISL_427347,Belgium/ULG-10041/2020,Belgium,,2020-03-31,14.0,B.1.12,0
EPI_ISL_427390,Belgium/ULG-10125/2020,Belgium,,2020-04-07,15.0,B.1.12,0
EPI_ISL_427384,Belgium/ULG-10139/2020,Belgium,,2020-04-08,15.0,B.1.12,0
EPI_ISL_421184,Belgium/ULG-10004/2020,Belgium,,2020-03-31,14.0,B.1.12,0
EPI_ISL_420343,Belgium/BM-030687/2020,Belgium,,2020-03-06,10.0,B.1.12,0
EPI_ISL_420334,Belgium/GOF-030578/2020,Belgium,,2020-03-05,10.0,B.1.12,0
EPI_ISL_421755,Luxembourg/LNS6897699/2020,Luxembourg,,2020-03-17,12.0,B.1.12,0
EPI_ISL_421756,Luxembourg/LNS8124566/2020,Luxembourg,,2020-03-17,12.0,B.1.12,0
EPI_ISL_420417,Belgium/BCM-0324160/2020,Belgium,,2020-03-24,13.0,B.1.12,0
EPI_ISL_421744,Luxembourg/LNS7074589/2020,Luxembourg,,2020-03-17,12.0,B.1.12,0
EPI_ISL_420442,Belgium/BGM-030444/2020,Belgium,,2020-03-04,10.0,B.1.12,0
EPI_ISL_421734,Luxembourg/LNS7970956/2020,Luxembourg,,2020-03-17,12.0,B.1.12,0
EPI_ISL_429756,Luxembourg/LNS4946091/2020,Luxembourg,,2020-03-27,13.0,B.1.12,0
EPI_ISL_429757,Luxembourg/LNS7006156/2020,Luxembourg,,2020-03-24,13.0,B.1.12,0
EPI_ISL_429763,Luxembourg/LNS0610683/2020,Luxembourg,,2020-03-28,13.0,B.1.12,0
EPI_ISL_429764,Luxembourg/LNS1703112/2020,Luxembourg,,2020-04-09,15.0,B.1.12,0
EPI_ISL_429767,Luxembourg/LNS3437586/2020,Luxembourg,,2020-03-25,13.0,B.1.12,0
EPI_ISL_429790,Luxembourg/LNS4719278/2020,Luxembourg,,2020-03-27,13.0,B.1.12,0
EPI_ISL_429791,Luxembourg/LNS7007586/2020,Luxembourg,,2020-03-28,13.0,B.1.12,0
EPI_ISL_429748,Luxembourg/LNS4830703/2020,Luxembourg,,2020-03-18,12.0,B.1.12,0
EPI_ISL_429709,Luxembourg/LNS8545083/2020,Luxembourg,,2020-03-19,12.0,B.1.12,0
EPI_ISL_429727,Luxembourg/LNS9102295/2020,Luxembourg,,2020-03-19,12.0,B.1.12,0
EPI_ISL_428948,Luxembourg/LNS0522318/2020,Luxembourg,,2020-04-04,14.0,B.1.12,0
EPI_ISL_429201,Switzerland/GE2297/2020,Switzerland,,2020-03-29,14.0,B.1.12,0
EPI_ISL_434510,Luxembourg/LNS4028260/2020,Luxembourg,,2020-04-13,16.0,B.1.12,0
EPI_ISL_434513,Luxembourg/LNS3162972/2020,Luxembourg,,2020-04-14,16.0,B.1.12,0
,England/LIVE-9C555/2020,UK,,2020-03-23,13.0,B.1.12,0
