taxon,lineage
England/CAMB-7B237/2020,B.1.30
England/20142019804/2020,B.1.30
England/CAMB-7469C/2020,B.1.30
England/20142019504/2020,B.1.30
England/LOND-D72C0/2020,B.1.30
England/20144074604/2020,B.1.30
England/CAMB-1AD356/2020,B.1.30
England/CAMB-1AD347/2020,B.1.30
England/CAMB-765AC/2020,B.1.30
England/20144074404/2020,B.1.30
England/20146000904/2020,B.1.30
England/20139001404/2020,B.1.30
England/CAMB-76C2F/2020,B.1.30
England/20149007604/2020,B.1.30
England/CAMB-76481/2020,B.1.30
England/CAMB-775BA/2020,B.1.30
England/CAMB-7A3BD/2020,B.1.30
England/CAMB-77972/2020,B.1.30
Wales/PHWC-27C87/2020,B.1.30
England/LOND-D35E9/2020,B.1.30
England/CAMB-7830A/2020,B.1.30
England/CAMB-1ACE74/2020,B.1.30
England/CAMB-7F2F7/2020,B.1.30
England/CAMB-1AFB6B/2020,B.1.30
England/CAMB-1AFA13/2020,B.1.30
England/CAMB-1AB2B5/2020,B.1.30
England/CAMB-8458D/2020,B.1.30
England/CAMB-7C403/2020,B.1.30
England/CAMB-7CB59/2020,B.1.30
England/CAMB-7720E/2020,B.1.30
England/CAMB-1AFBA7/2020,B.1.30
England/CAMB-7CCA1/2020,B.1.30
England/CAMB-1AD0E6/2020,B.1.30
England/CAMB-1ADB8B/2020,B.1.30
England/20140071104/2020,B.1.30
England/LOND-D5F34/2020,B.1.30
England/LOND-D51D4/2020,B.1.30
England/LOND-D3FAF/2020,B.1.30
England/LOND-D5E64/2020,B.1.30
England/LOND-D622B/2020,B.1.30
England/LOND-D620D/2020,B.1.30
England/LOND-D57C3/2020,B.1.30
England/CAMB-7B3DA/2020,B.1.30
England/CAMB-83F71/2020,B.1.30
England/CAMB-7B404/2020,B.1.30
England/20132068304/2020,B.1.30
England/20132068204/2020,B.1.30
England/PHEC-1DAD5/2020,B.1.30
England/CAMB-8283B/2020,B.1.30
England/CAMB-844F9/2020,B.1.30
England/CAMB-7D402/2020,B.1.30
England/BRIS-124D1D/2020,B.1.30
England/CAMB-78F60/2020,B.1.30
England/CAMB-7419B/2020,B.1.30
England/20126000404/2020,B.1.30
England/CAMB-7BD18/2020,B.1.30
England/LIVE-99716/2020,B.1.30
England/CAMB-76445/2020,B.1.30
England/CAMB-77532/2020,B.1.30
England/CAMB-7B950/2020,B.1.30
England/20129038804/2020,B.1.30
England/20130033704/2020,B.1.30
England/CAMB-72A47/2020,B.1.30
England/20126000604/2020,B.1.30
England/CAMB-750BB/2020,B.1.30
