taxon,lineage
Australia/VIC1161/2020,B.1.121
Australia/VIC1493/2020,B.1.121
Australia/VIC1637/2020,B.1.121
Australia/VIC1734/2020,B.1.121
Australia/VIC1641/2020,B.1.121
Australia/VIC1697/2020,B.1.121
Australia/VIC1614/2020,B.1.121
Australia/VIC1564/2020,B.1.121
Australia/VIC1615/2020,B.1.121
Australia/VIC1642/2020,B.1.121
Australia/VIC1640/2020,B.1.121
Australia/VIC1638/2020,B.1.121
Australia/VIC1624/2020,B.1.121
Australia/VIC1499/2020,B.1.121
Australia/VIC1561/2020,B.1.121
Australia/VIC1646/2020,B.1.121
Australia/VIC1667/2020,B.1.121
Australia/VIC1655/2020,B.1.121
Australia/VIC1619/2020,B.1.121
Australia/VIC1555/2020,B.1.121
Australia/VIC1639/2020,B.1.121
Australia/VIC1590/2020,B.1.121
Australia/VIC1533/2020,B.1.121
Australia/VIC1601/2020,B.1.121
Australia/VIC1562/2020,B.1.121
Australia/VIC1559/2020,B.1.121
Australia/VIC1458/2020,B.1.121
Australia/VIC1634/2020,B.1.121
Australia/VIC1705/2020,B.1.121
Australia/VIC1633/2020,B.1.121
Australia/VIC1589/2020,B.1.121
Australia/VIC1498/2020,B.1.121
Australia/VIC1739/2020,B.1.121
Australia/VIC1725/2020,B.1.121
Australia/VIC1720/2020,B.1.121
Australia/VIC1696/2020,B.1.121
Australia/VIC1611/2020,B.1.121
Australia/VIC1683/2020,B.1.121
Australia/VIC1660/2020,B.1.121
Australia/VIC1721/2020,B.1.121
Australia/VIC1789/2020,B.1.121
Australia/VIC1791/2020,B.1.121
Australia/VIC1794/2020,B.1.121
Australia/VIC1793/2020,B.1.121
Australia/VIC1795/2020,B.1.121
Australia/VIC1792/2020,B.1.121
Australia/VIC1648/2020,B.1.121
Australia/VIC1674/2020,B.1.121
Australia/VIC1581/2020,B.1.121
Australia/VIC1675/2020,B.1.121
Australia/VIC1618/2020,B.1.121
Australia/VIC1658/2020,B.1.121
Australia/VIC1680/2020,B.1.121
Australia/VIC1659/2020,B.1.121
Australia/VIC1632/2020,B.1.121
Australia/VIC1565/2020,B.1.121
Australia/VIC1628/2020,B.1.121
Australia/VIC1661/2020,B.1.121
Australia/VIC1657/2020,B.1.121
Australia/VIC1662/2020,B.1.121
Australia/VIC1700/2020,B.1.121
Australia/VIC1588/2020,B.1.121
Australia/VIC1693/2020,B.1.121
Australia/VIC1708/2020,B.1.121
Australia/VIC1782/2020,B.1.121
Australia/VIC1716/2020,B.1.121
Australia/VIC1491/2020,B.1.121
Australia/VIC1676/2020,B.1.121
Australia/VIC1557/2020,B.1.121
