taxon,lineage
Wales/PHWC-2D5C2/2020,B.1.80
India/NIV-QA-709/2020,B.1.80
India/nimh-3952/2020,B.1.80
India/nimh-4378/2020,B.1.80
India/nimh-3970/2020,B.1.80
India/nimh-4376/2020,B.1.80
India/GBRC94/2020,B.1.80
India/NIV-QC-800/2020,B.1.80
India/CCMB_L1063/2020,B.1.80
India/CCMB_L1062/2020,B.1.80
India/CCMB_L1064/2020,B.1.80
India/NIV-4130/2020,B.1.80
India/NIV-QC-801/2020,B.1.80
India/NIV-701_3/2020,B.1.80
India/NIV-QC-799/2020,B.1.80
India/GBRC185b/2020,B.1.80
India/GBRC105/2020,B.1.80
India/RMRC112/2020,B.1.80
India/RMRC165/2020,B.1.80
India/ILSCV24694/2020,B.1.80
Luxembourg/LNS6613781/2020,B.1.80
Luxembourg/LNS6690193/2020,B.1.80
India/GBRC147/2020,B.1.80
India/GBRC153a/2020,B.1.80
India/GBRC154/2020,B.1.80
India/GBRC169a/2020,B.1.80
India/GBRC170a/2020,B.1.80
India/GBRC173a/2020,B.1.80
India/GBRC174a/2020,B.1.80
India/GBRC175/2020,B.1.80
India/GBRC178a/2020,B.1.80
India/GBRC180a/2020,B.1.80
India/GBRC185a/2020,B.1.80
India/GBRC188/2020,B.1.80
India/GBRC202/2020,B.1.80
India/CCMB_L1551/2020,B.1.80
India/NIV-QC-795/2020,B.1.80
Australia/VIC1726/2020,B.1.80
Australia/VIC1749/2020,B.1.80
India/GBRC174b/2020,B.1.80
India/GBRC183b/2020,B.1.80
India/GBRC161a/2020,B.1.80
India/GBRC162b/2020,B.1.80
India/GBRC170b/2020,B.1.80
India/GBRC178b/2020,B.1.80
India/GBRC180b/2020,B.1.80
India/GBRC169b/2020,B.1.80
India/GBRC177b/2020,B.1.80
India/GBRC179b/2020,B.1.80
India/GBRC186a/2020,B.1.80
India/GBRC173b/2020,B.1.80
India/GBRC157b/2020,B.1.80
India/GBRC161b/2020,B.1.80
India/GBRC182b/2020,B.1.80
India/GBRC160b/2020,B.1.80
India/GBRC167b/2020,B.1.80
