taxon,lineage
USA/TX-HMH0306/2020,B.1.83
Belgium/BEG-0324149/2020,B.1.83
Belgium/Rega-0328202/2020,B.1.83
Belgium/HC-0408293/2020,B.1.83
Belgium/BJA-0409406/2020,B.1.83
Belgium/LC-0406278/2020,B.1.83
Belgium/RD-0408292/2020,B.1.83
Belgium/Rega-0329227/2020,B.1.83
Belgium/UNJP-0324125/2020,B.1.83
Belgium/Rega-0330253/2020,B.1.83
Belgium/Rega-0327216/2020,B.1.83
Belgium/GM-0323139/2020,B.1.83
Belgium/GMJ-0324132/2020,B.1.83
Belgium/DPG-0325123/2020,B.1.83
Belgium/20A38/2020,B.1.83
Belgium/Rega-0328190/2020,B.1.83
Belgium/Rega-0329222/2020,B.1.83
Belgium/Rega-0329229/2020,B.1.83
Belgium/FA-0328311/2020,B.1.83
Belgium/Rega-0329235/2020,B.1.83
Belgium/Rega-0328193/2020,B.1.83
Belgium/Rega-0329226/2020,B.1.83
Belgium/Rega-0330248/2020,B.1.83
Belgium/rega-0407283/2020,B.1.83
Belgium/CCM-0324167/2020,B.1.83
Belgium/Rega-0328192/2020,B.1.83
Belgium/Rega-0328197/2020,B.1.83
Belgium/DJ-0409407/2020,B.1.83
Belgium/Rega-0328199/2020,B.1.83
Belgium/Rega-0329220/2020,B.1.83
