taxon,lineage
England/BRIS-12DF3C/2020,B.1.98
Wales/PHWC-33FBC/2020,B.1.98
Wales/PHWC-35A13/2020,B.1.98
Wales/PHWC-3670C/2020,B.1.98
Wales/PHWC-35943/2020,B.1.98
Wales/PHWC-36C58/2020,B.1.98
Wales/PHWC-36C94/2020,B.1.98
Wales/PHWC-16535A/2020,B.1.98
Wales/PHWC-34540/2020,B.1.98
Wales/PHWC-15E15A/2020,B.1.98
Wales/PHWC-164F48/2020,B.1.98
Wales/PHWC-33F34/2020,B.1.98
Wales/PHWC-35A22/2020,B.1.98
Wales/PHWC-34003/2020,B.1.98
Wales/PHWC-2B588/2020,B.1.98
Wales/PHWC-15CA24/2020,B.1.98
Wales/PHWC-3456E/2020,B.1.98
Wales/PHWC-347FF/2020,B.1.98
Wales/PHWC-35A04/2020,B.1.98
Wales/PHWC-35CA4/2020,B.1.98
Wales/PHWC-359F8/2020,B.1.98
Wales/PHWC-30E58/2020,B.1.98
England/BIRM-615E0/2020,B.1.98
England/SHEF-C02E8/2020,B.1.98
Scotland/EDB128/2020,B.1.98
Wales/PHWC-2D708/2020,B.1.98
England/20118132204/2020,B.1.98
England/NORT-283452/2020,B.1.98
Wales/PHWC-32CE3/2020,B.1.98
Wales/PHWC-33918/2020,B.1.98
England/CAMB-728D4/2020,B.1.98
England/CAMB-81DB5/2020,B.1.98
England/CAMB-7CFB7/2020,B.1.98
Wales/PHWC-2D647/2020,B.1.98
England/LIVE-9E40B/2020,B.1.98
Wales/PHWC-35F50/2020,B.1.98
Wales/PHWC-30C21/2020,B.1.98
Wales/PHWC-2AD09/2020,B.1.98
Wales/PHWC-2B89E/2020,B.1.98
Wales/PHWC-32982/2020,B.1.98
Wales/PHWC-32973/2020,B.1.98
Wales/PHWC-2AD90/2020,B.1.98
Wales/PHWC-3663C/2020,B.1.98
Wales/PHWC-35D47/2020,B.1.98
Wales/PHWC-358CE/2020,B.1.98
