GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_424622,Iceland/602/2020,Iceland,Faroe_Islands,2020-03-28,13.0,B.1.p42,1
EPI_ISL_417682,Iceland/101/2020,Iceland,Denmark,2020-03-10,11.0,B.1.p42,1
EPI_ISL_417690,Iceland/125/2020,Iceland,Denmark,2020-03-11,11.0,B.1.p42,1
EPI_ISL_424400,Iceland/376/2020,Iceland,UK,2020-03-19,12.0,B.1.p42,0
EPI_ISL_424532,Iceland/510/2020,Iceland,,2020-03-20,12.0,B.1.p42,0
EPI_ISL_415648,Denmark/SSI-104/2020,Denmark,,2020-03-03,10.0,B.1.p42,0
EPI_ISL_429130,Sweden/20-08683/2020,Sweden,,2020-03-23,13.0,B.1.p42,0
EPI_ISL_429132,Sweden/20-08685/2020,Sweden,,2020-03-27,13.0,B.1.p42,0
EPI_ISL_429131,Sweden/20-08684/2020,Sweden,,2020-03-27,13.0,B.1.p42,0
EPI_ISL_429134,Sweden/20-08693/2020,Sweden,,2020-03-24,13.0,B.1.p42,0
EPI_ISL_429293,Denmark/ALAB-HH37/2020,Denmark,,2020-03-13,11.0,B.1.p42,0
EPI_ISL_429286,Denmark/ALAB-HH28/2020,Denmark,,2020-03-11,11.0,B.1.p42,0
EPI_ISL_429285,Denmark/ALAB-HH27/2020,Denmark,,2020-03-11,11.0,B.1.p42,0
EPI_ISL_429289,Denmark/ALAB-HH31/2020,Denmark,,2020-03-12,11.0,B.1.p42,0
EPI_ISL_429540,Denmark/ALAB-SSI456/2020,Denmark,,2020-03-25,13.0,B.1.p42,0
EPI_ISL_429543,Denmark/ALAB-SSI462/2020,Denmark,,2020-03-25,13.0,B.1.p42,0
EPI_ISL_429546,Denmark/ALAB-SSI466/2020,Denmark,,2020-03-25,13.0,B.1.p42,0
EPI_ISL_429519,Denmark/ALAB-SSI420A/2020,Denmark,,2020-03-22,13.0,B.1.p42,0
EPI_ISL_429521,Denmark/ALAB-SSI424/2020,Denmark,,2020-03-11,11.0,B.1.p42,0
EPI_ISL_429527,Denmark/ALAB-SSI431/2020,Denmark,,2020-03-24,13.0,B.1.p42,0
EPI_ISL_429574,Denmark/ALAB-SSI506/2020,Denmark,,2020-03-26,13.0,B.1.p42,0
EPI_ISL_429552,Denmark/ALAB-SSI472/2020,Denmark,,2020-03-25,13.0,B.1.p42,0
EPI_ISL_429556,Denmark/ALAB-SSI477/2020,Denmark,,2020-03-26,13.0,B.1.p42,0
EPI_ISL_429557,Denmark/ALAB-SSI478/2020,Denmark,,2020-03-26,13.0,B.1.p42,0
EPI_ISL_429563,Denmark/ALAB-SSI484/2020,Denmark,,2020-03-23,13.0,B.1.p42,0
EPI_ISL_429562,Denmark/ALAB-SSI483/2020,Denmark,,2020-03-26,13.0,B.1.p42,0
EPI_ISL_429506,Denmark/ALAB-SSI411A/2020,Denmark,,2020-03-23,13.0,B.1.p42,0
EPI_ISL_429305,Denmark/ALAB-HH57/2020,Denmark,,2020-03-17,12.0,B.1.p42,0
EPI_ISL_429304,Denmark/ALAB-HH56/2020,Denmark,,2020-03-17,12.0,B.1.p42,0
EPI_ISL_429307,Denmark/ALAB-HH61/2020,Denmark,,2020-03-17,12.0,B.1.p42,0
EPI_ISL_429336,Denmark/ALAB-SSI104/2020,Denmark,,2020-03-03,10.0,B.1.p42,0
EPI_ISL_429318,Denmark/ALAB-HH77/2020,Denmark,,2020-03-16,12.0,B.1.p42,0
EPI_ISL_429322,Denmark/ALAB-HH81/2020,Denmark,,2020-03-16,12.0,B.1.p42,0
EPI_ISL_429493,Denmark/ALAB-SSI400/2020,Denmark,,2020-03-23,13.0,B.1.p42,0
EPI_ISL_429494,Denmark/ALAB-SSI401A/2020,Denmark,,2020-03-23,13.0,B.1.p42,0
EPI_ISL_429496,Denmark/ALAB-SSI403A/2020,Denmark,,2020-03-23,13.0,B.1.p42,0
EPI_ISL_429472,Denmark/ALAB-SSI364/2020,Denmark,,2020-03-23,13.0,B.1.p42,0
EPI_ISL_429477,Denmark/ALAB-SSI371/2020,Denmark,,2020-03-23,13.0,B.1.p42,0
EPI_ISL_429479,Denmark/ALAB-SSI374/2020,Denmark,,2020-03-22,13.0,B.1.p42,0
EPI_ISL_429481,Denmark/ALAB-SSI376/2020,Denmark,,2020-03-22,13.0,B.1.p42,0
EPI_ISL_429483,Denmark/ALAB-SSI383/2020,Denmark,,2020-03-24,13.0,B.1.p42,0
EPI_ISL_429485,Denmark/ALAB-SSI385/2020,Denmark,,2020-03-24,13.0,B.1.p42,0
EPI_ISL_429488,Denmark/ALAB-SSI393/2020,Denmark,,2020-03-24,13.0,B.1.p42,0
EPI_ISL_429489,Denmark/ALAB-SSI394/2020,Denmark,,2020-03-24,13.0,B.1.p42,0
EPI_ISL_429467,Denmark/ALAB-SSI356/2020,Denmark,,2020-03-23,13.0,B.1.p42,0
EPI_ISL_434646,Sweden/20-05653/2020,Sweden,,2020-03-12,11.0,B.1.p42,0
EPI_ISL_436967,Denmark/ALAB-SSI-547/2020,Denmark,,2020-03-26,13.0,B.1.p42,0
EPI_ISL_436984,Denmark/ALAB-SSI-590/2020,Denmark,,2020-03-28,13.0,B.1.p42,0
EPI_ISL_436985,Denmark/ALAB-SSI-596/2020,Denmark,,2020-03-28,13.0,B.1.p42,0
EPI_ISL_436986,Denmark/ALAB-SSI-598/2020,Denmark,,2020-03-27,13.0,B.1.p42,0
EPI_ISL_436993,Denmark/ALAB-SSI-611/2020,Denmark,,2020-03-26,13.0,B.1.p42,0
EPI_ISL_436995,Denmark/ALAB-SSI-613/2020,Denmark,,2020-03-24,13.0,B.1.p42,0
EPI_ISL_437017,Denmark/ALAB-SSI-645/2020,Denmark,,2020-03-25,13.0,B.1.p42,0
EPI_ISL_437018,Denmark/ALAB-SSI-646/2020,Denmark,,2020-03-25,13.0,B.1.p42,0
EPI_ISL_437020,Denmark/ALAB-SSI-649/2020,Denmark,,2020-03-28,13.0,B.1.p42,0
EPI_ISL_437021,Denmark/ALAB-SSI-650/2020,Denmark,,2020-03-28,13.0,B.1.p42,0
EPI_ISL_437032,Denmark/ALAB-SSI-672/2020,Denmark,,2020-03-27,13.0,B.1.p42,0
EPI_ISL_437095,Latvia/016/2020,Latvia,,2020-03-23,13.0,B.1.p42,0
EPI_ISL_437630,DK/ALAB-SSI-1046/2020,Denmark,,2020-04-01,14.0,B.1.p42,0
EPI_ISL_437637,DK/ALAB-SSI-1230/2020,Denmark,,2020-04-02,14.0,B.1.p42,0
EPI_ISL_437640,DK/ALAB-SSI-1299/2020,Denmark,,2020-03-27,13.0,B.1.p42,0
EPI_ISL_437646,DK/ALAB-SSI-1351/2020,Denmark,,2020-04-02,14.0,B.1.p42,0
EPI_ISL_437672,DK/ALAB-SSI-800/2020,Denmark,,2020-03-28,13.0,B.1.p42,0
