taxon,lineage
South_Africa/KRISP-0074/2020,B.1.106
South_Africa/KRISP-0028/2020,B.1.106
England/CAMB-7C694/2020,B.1.106
South_Africa/KRISP-011/2020,B.1.106
South_Africa/KRISP-07/2020,B.1.106
South_Africa/KRISP-0016/2020,B.1.106
South_Africa/KRISP-0066/2020,B.1.106
South_Africa/KRISP-0080/2020,B.1.106
South_Africa/KRISP-0081/2020,B.1.106
South_Africa/KRISP-0084/2020,B.1.106
South_Africa/KRISP-0088/2020,B.1.106
South_Africa/KRISP-0091/2020,B.1.106
South_Africa/KRISP-0112/2020,B.1.106
South_Africa/KRISP-0116/2020,B.1.106
South_Africa/KRISP-0121/2020,B.1.106
South_Africa/KRISP-0122/2020,B.1.106
South_Africa/KRISP-0075/2020,B.1.106
South_Africa/KRISP-0120/2020,B.1.106
SouthAfrica/KRISP-103/2020,B.1.106
SouthAfrica/KRISP-104/2020,B.1.106
South_Africa/KRISP-0113/2020,B.1.106
SouthAfrica/KRISP-105/2020,B.1.106
SouthAfrica/KRISP-106/2020,B.1.106
South_Africa/KRISP-0145/2020,B.1.106
South_Africa/KRISP-0155/2020,B.1.106
South_Africa/KRISP-0158/2020,B.1.106
South_Africa/KRISP-0161/2020,B.1.106
South_Africa/KRISP-0162/2020,B.1.106
South_Africa/KRISP-0163/2020,B.1.106
South_Africa/KRISP-0164/2020,B.1.106
South_Africa/KRISP-0167/2020,B.1.106
South_Africa/KRISP-0168/2020,B.1.106
South_Africa/KRISP-0171/2020,B.1.106
South_Africa/KRISP-0172/2020,B.1.106
South_Africa/KRISP-0173/2020,B.1.106
South_Africa/KRISP-0174/2020,B.1.106
South_Africa/KRISP-0065/2020,B.1.106
South_Africa/KRISP-010/2020,B.1.106
South_Africa/KRISP-0111/2020,B.1.106
South_Africa/KRISP-0089/2020,B.1.106
South_Africa/KRISP-0090/2020,B.1.106
South_Africa/KRISP-0096/2020,B.1.106
South_Africa/KRISP-0026/2020,B.1.106
South_Africa/KRISP-0024/2020,B.1.106
South_Africa/KRISP-0033/2020,B.1.106
South_Africa/KRISP-0097/2020,B.1.106
South_Africa/KRISP-0118/2020,B.1.106
USA/WA-S1088/2020,B.1.106.1
USA/WA-S826/2020,B.1.106.1
USA/WA-S1074/2020,B.1.106.1
USA/WA-S1149/2020,B.1.106.1
USA/WA-S1089/2020,B.1.106.1
USA/WA-S839/2020,B.1.106.1
USA/WA-S1075/2020,B.1.106.1
USA/WA-S845/2020,B.1.106.1
USA/WA-S890/2020,B.1.106.1
USA/WA-S1192/2020,B.1.106.1
USA/WA-S1047/2020,B.1.106.1
USA/WA-S1048/2020,B.1.106.1
USA/WA-S861/2020,B.1.106.1
USA/WA-S1198/2020,B.1.106.1
USA/WA-S1175/2020,B.1.106.1
USA/WA-S937/2020,B.1.106.1
USA/WA-S648/2020,B.1.106.1
USA/WA-S848/2020,B.1.106.1
USA/WA-S849/2020,B.1.106.1
USA/WA-S879/2020,B.1.106.1
USA/WA-S880/2020,B.1.106.1
USA/WA-S889/2020,B.1.106.1
USA/WA-S891/2020,B.1.106.1
USA/WA-S892/2020,B.1.106.1
USA/WA-S893/2020,B.1.106.1
USA/WA-S936/2020,B.1.106.1
USA/WA-S938/2020,B.1.106.1
USA/WA-S939/2020,B.1.106.1
USA/WA-S942/2020,B.1.106.1
USA/WA-S1053/2020,B.1.106.1
USA/WA-S1072/2020,B.1.106.1
USA/WA-S1073/2020,B.1.106.1
USA/WA-S1076/2020,B.1.106.1
USA/WA-S1077/2020,B.1.106.1
USA/WA-S1090/2020,B.1.106.1
USA/WA-S1097/2020,B.1.106.1
USA/WA-S1104/2020,B.1.106.1
USA/WA-S1105/2020,B.1.106.1
USA/WA-S1146/2020,B.1.106.1
USA/WA-S1147/2020,B.1.106.1
USA/WA-S1160/2020,B.1.106.1
USA/WA-S1207/2020,B.1.106.1
USA/WA-S1213/2020,B.1.106.1
USA/WA-S644/2020,B.1.106.1
USA/WA-S787/2020,B.1.106.1
USA/WA-S807/2020,B.1.106.1
USA/WA-S922/2020,B.1.106.1
USA/WA-S974/2020,B.1.106.1
USA/WA-S989/2020,B.1.106.1
USA/WA-S1142/2020,B.1.106.1
USA/WA-S1145/2020,B.1.106.1
USA/WA-S1148/2020,B.1.106.1
USA/WA-S646/2020,B.1.106.1
USA/WA-S868/2020,B.1.106.1
USA/WA-S869/2020,B.1.106.1
USA/WA-S1017/2020,B.1.106.1
USA/WA-S1114/2020,B.1.106.1
USA/WA-S1117/2020,B.1.106.1
USA/WA-S1127/2020,B.1.106.1
USA/WA-S1144/2020,B.1.106.1
USA/WA-S1153/2020,B.1.106.1
USA/WA-S1204/2020,B.1.106.1
USA/WA-S919/2020,B.1.106.1
USA/WA-S1124/2020,B.1.106.1
USA/WA-S1199/2020,B.1.106.1
USA/WA-S1210/2020,B.1.106.1
USA/WA-S404/2020,B.1.106.1
USA/WA-S954/2020,B.1.106.1
USA/WA-S508/2020,B.1.106.1
