taxon,lineage
Spain/Barcelona_VH5325/2020,B.1.103
USA/MI-MDHHS-SC20836/2020,B.1.103
USA/MI-MDHHS-SC20772/2020,B.1.103
USA/MI-MDHHS-SC20743/2020,B.1.103
USA/MI-MDHHS-SC20686/2020,B.1.103
USA/MI-MDHHS-SC20543/2020,B.1.103
USA/MI-MDHHS-SC20682/2020,B.1.103
USA/MI-MDHHS-SC20687/2020,B.1.103
USA/MI-MDHHS-SC20866/2020,B.1.103
USA/MI-MDHHS-SC20579/2020,B.1.103
USA/MI-MDHHS-SC20548/2020,B.1.103
USA/MI-MDHHS-SC20738/2020,B.1.103
USA/MI-MDHHS-SC20742/2020,B.1.103
USA/MI-MDHHS-SC20552/2020,B.1.103
USA/MI-MDHHS-SC20607/2020,B.1.103
USA/MI-MDHHS-SC20619/2020,B.1.103
USA/MI-MDHHS-SC20612/2020,B.1.103
USA/MI-MDHHS-SC20745/2020,B.1.103
USA/MI-MDHHS-SC20604/2020,B.1.103
USA/MI-MDHHS-SC20593/2020,B.1.103
USA/MI-MDHHS-SC20578/2020,B.1.103
USA/MI-MDHHS-SC20595/2020,B.1.103
USA/MI-MDHHS-SC20214/2020,B.1.103
USA/MI-MDHHS-SC20699/2020,B.1.103
USA/MI-MDHHS-SC20815/2020,B.1.103
USA/MI-MDHHS-SC20597/2020,B.1.103
USA/MI-MDHHS-SC20684/2020,B.1.103
USA/MI-MDHHS-SC20721/2020,B.1.103
USA/MI-MDHHS-SC20507/2020,B.1.103
USA/MI-MDHHS-SC20511/2020,B.1.103
USA/MI-MDHHS-SC20502/2020,B.1.103
USA/MI-MDHHS-SC20801/2020,B.1.103
USA/MI-MDHHS-SC20800/2020,B.1.103
USA/MI-MDHHS-SC20802/2020,B.1.103
USA/MI-MDHHS-SC20878/2020,B.1.103
USA/MI-MDHHS-SC20814/2020,B.1.103
USA/MI-MDHHS-SC20788/2020,B.1.103
