taxon,lineage
Denmark/ALAB-SSI-809/2020,B.1.107
Denmark/ALAB-SSI521/2020,B.1.107
Denmark/ALAB-SSI-804/2020,B.1.107
Denmark/ALAB-SSI-783/2020,B.1.107
Denmark/ALAB-SSI-689/2020,B.1.107
Denmark/ALAB-SSI-815/2020,B.1.107
Denmark/ALAB-SSI454/2020,B.1.107
Denmark/ALAB-SSI467/2020,B.1.107
Denmark/ALAB-SSI468/2020,B.1.107
Denmark/ALAB-SSI512/2020,B.1.107
Denmark/ALAB-SSI473/2020,B.1.107
Denmark/ALAB-SSI475/2020,B.1.107
Denmark/ALAB-SSI-673/2020,B.1.107
Denmark/ALAB-SSI-688/2020,B.1.107
Denmark/ALAB-SSI-690/2020,B.1.107
Denmark/ALAB-SSI-684/2020,B.1.107
Denmark/ALAB-SSI-782/2020,B.1.107
Denmark/ALAB-SSI-795/2020,B.1.107
Denmark/ALAB-SSI-835/2020,B.1.107
Denmark/ALAB-SSI-847/2020,B.1.107
Denmark/ALAB-SSI-890/2020,B.1.107
Denmark/ALAB-SSI-892/2020,B.1.107
Denmark/ALAB-SSI-893/2020,B.1.107
Denmark/ALAB-HH-263/2020,B.1.107
Denmark/ALAB-SSI430/2020,B.1.107
Denmark/ALAB-SSI451/2020,B.1.107
Denmark/ALAB-SSI424A/2020,B.1.107
Denmark/ALAB-SSI-785/2020,B.1.107
Denmark/ALAB-SSI410A/2020,B.1.107
Denmark/ALAB-SSI-1086/2020,B.1.107
Denmark/ALAB-SSI-845/2020,B.1.107
Denmark/ALAB-SSI-779/2020,B.1.107
Denmark/ALAB-SSI508/2020,B.1.107
Denmark/ALAB-SSI392/2020,B.1.107
Denmark/ALAB-SSI-769/2020,B.1.107
Denmark/ALAB-SSI-843/2020,B.1.107
Denmark/ALAB-HH-204/2020,B.1.107
Denmark/ALAB-HH-212/2020,B.1.107
Denmark/ALAB-HH-218/2020,B.1.107
Denmark/ALAB-HH-249/2020,B.1.107
Denmark/ALAB-HH-198/2020,B.1.107
Denmark/ALAB-HH-228/2020,B.1.107
Denmark/ALAB-HH-220/2020,B.1.107
Denmark/ALAB-HH-213/2020,B.1.107
Denmark/ALAB-HH-255/2020,B.1.107
Denmark/ALAB-HH-209/2020,B.1.107
Denmark/ALAB-HH-207/2020,B.1.107
Denmark/ALAB-HH-235/2020,B.1.107
Denmark/ALAB-HH-248/2020,B.1.107
Denmark/ALAB-HH-221/2020,B.1.107
Denmark/ALAB-SSI-846/2020,B.1.107
Denmark/ALAB-SSI-787/2020,B.1.107
Denmark/ALAB-SSI-837/2020,B.1.107
Denmark/ALAB-SSI-856/2020,B.1.107
Denmark/ALAB-SSI-786/2020,B.1.107
Denmark/ALAB-SSI-842/2020,B.1.107
Denmark/ALAB-SSI-1102/2020,B.1.107
Denmark/ALAB-SSI395/2020,B.1.107
