GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
,Scotland/CVR2170/2020,UK,,2020-04-11,15.0,B.1.70,0
,Scotland/CVR2768/2020,UK,,2020-04-20,17.0,B.1.70,1
,Scotland/CVR1642/2020,UK,,2020-04-06,15.0,B.1.70,0
,Scotland/CVR2216/2020,UK,,2020-04-11,15.0,B.1.70,0
,Scotland/CVR2531/2020,UK,,2020-04-15,16.0,B.1.70,0
,Scotland/CVR2347/2020,UK,,2020-04-13,16.0,B.1.70,0
,Scotland/CVR1792/2020,UK,,2020-04-06,15.0,B.1.70,0
,Scotland/CVR2225/2020,UK,,2020-04-11,15.0,B.1.70,0
,Scotland/CVR435/2020,UK,,2020-03-23,13.0,B.1.70,0
,Scotland/CVR1000/2020,UK,,2020-03-29,14.0,B.1.70,0
,Scotland/CVR842/2020,UK,,2020-03-26,13.0,B.1.70,0
,Scotland/CVR1063/2020,UK,,2020-03-29,14.0,B.1.70,0
,Scotland/CVR922/2020,UK,,2020-03-28,13.0,B.1.70,0
,Scotland/CVR436/2020,UK,,2020-03-23,13.0,B.1.70,0
,Scotland/CVR364/2020,UK,,2020-03-22,13.0,B.1.70,0
,Scotland/CVR225/2020,UK,,2020-03-17,12.0,B.1.70,0
,Scotland/CVR165/2020,UK,,2020-03-17,12.0,B.1.70,0
,Scotland/CVR166/2020,UK,,2020-03-17,12.0,B.1.70,1
,Scotland/CVR30/2020,UK,,2020-03-13,11.0,B.1.70,1
