taxon,lineage
New_Zealand/20VR2046/2020,B.1.33
New_Zealand/20VR1929/2020,B.1.33
New_Zealand/20VR1986/2020,B.1.33
New_Zealand/20VR1621/2020,B.1.33
Australia/VIC527/2020,B.1.33
Australia/VIC504/2020,B.1.33
Australia/VIC274/2020,B.1.33
New_Zealand/20VR1286/2020,B.1.33
New_Zealand/20VR1890/2020,B.1.33
New_Zealand/20VR2030/2020,B.1.33
Australia/NSW259/2020,B.1.33
Australia/NSW316/2020,B.1.33
Australia/NSW524/2020,B.1.33
Australia/NSW548/2020,B.1.33
New_Zealand/20VR1776/2020,B.1.33
New_Zealand/20VR1780/2020,B.1.33
Australia/VIC537/2020,B.1.33
Australia/VIC570/2020,B.1.33
Australia/VIC444/2020,B.1.33
Australia/VIC413/2020,B.1.33
Australia/VIC514/2020,B.1.33
New_Zealand/20VR2086/2020,B.1.33
New_Zealand/20VR1924/2020,B.1.33
Australia/VIC1116/2020,B.1.33
Australia/VIC874/2020,B.1.33
Australia/VIC637/2020,B.1.33
New_Zealand/20VR2094/2020,B.1.33
New_Zealand/20VR1949/2020,B.1.33
Australia/VIC893/2020,B.1.33
Australia/VIC700/2020,B.1.33
Australia/VIC640/2020,B.1.33
Australia/VIC467/2020,B.1.33
Australia/NSW116/2020,B.1.33
Australia/VIC472/2020,B.1.33
Australia/VIC1509/2020,B.1.33
Australia/VIC1186/2020,B.1.33
Australia/VIC1412/2020,B.1.33
Australia/VIC670/2020,B.1.33
Australia/VIC437/2020,B.1.33
New_Zealand/20VR1781/2020,B.1.33
Australia/VIC1055/2020,B.1.33
Australia/NSW115/2020,B.1.33
