taxon,lineage
Israel/130711367/2020,B.1.3
Canada/ON_PHL5757/2020,B.1.3
Canada/ON_PHL5756/2020,B.1.3
USA/CT-Yale-011/2020,B.1.3
USA/NY-NYUMC436/2020,B.1.3
USA/CA-CZB-1561/2020,B.1.3
USA/NY-NYUMC340/2020,B.1.3
USA/NY-NYUMC151/2020,B.1.3
USA/NY-NYUMC531/2020,B.1.3
USA/NY-NYUMC810/2020,B.1.3
USA/NY-NYUMC734/2020,B.1.3
Israel/13077511/2020,B.1.3
USA/CT-CDC-8001/2020,B.1.3
USA/NY-NYUMC697/2020,B.1.3
Israel/13077847/2020,B.1.3
Israel/13077846/2020,B.1.3
USA/NY-NYUMC14/2020,B.1.3
Ghana/2333_S5/2020,B.1.3
USA/NY-PV08412/2020,B.1.3
USA/NY-PV09393/2020,B.1.3
USA/CA-CZB-1516/2020,B.1.3
USA/CA-CZB-1532/2020,B.1.3
USA/NY-NYUMC193/2020,B.1.3
USA/NY-NYUMC382/2020,B.1.3
USA/NY-NYUMC52/2020,B.1.3
Israel/2099018/2020,B.1.3
USA/NY-NYUMC166/2020,B.1.3
Israel/2046616/2020,B.1.3
USA/NY-NYUMC348/2020,B.1.3
Argentina/PAIS_A019/2020,B.1.3
USA/NY-NYUMC519/2020,B.1.3
USA/NY-QDX-134/2020,B.1.3
USA/MA-MGH-00183/2020,B.1.3
Canada/ON_QGLO-036/2020,B.1.3
USA/MA-MGH-00150/2020,B.1.3
USA/NY-NYUMC117/2020,B.1.3
USA/NY-NYUMC229/2020,B.1.3
USA/NY-WCMP10A02P/2020,B.1.3
USA/NY-PV08485/2020,B.1.3
USA/NY-PV08432/2020,B.1.3
USA/NY-PV08434/2020,B.1.3
USA/NY-SURV0982/2020,B.1.3
USA/NY-NYUMC750/2020,B.1.3
USA/NY-NYUMC219/2020,B.1.3
USA/NY-NYUMC142/2020,B.1.3
Kazakhstan/20679/2020,B.1.3
Kazakhstan/33496/2020,B.1.3
Kazakhstan/38716/2020,B.1.3
Israel/2113678/2020,B.1.3
USA/NY-NYUMC472/2020,B.1.3
USA/PA-MGSC45-05/2020,B.1.3
USA/NY-NYUMC647/2020,B.1.3
USA/NY-NYUMC699/2020,B.1.3
USA/CT-Yale-258/2020,B.1.3
USA/NY-NYUMC49/2020,B.1.3
USA/CT-UW-5754/2020,B.1.3
USA/NY-NYUMC392/2020,B.1.3
Israel/13075832/2020,B.1.3
Israel/CVL-n-5991/2020,B.1.3
USA/NY-PV08500/2020,B.1.3
USA/NY-NYUMC427/2020,B.1.3
Israel/13077875/2020,B.1.3
Israel/2113155/2020,B.1.3
Argentina/PAIS_A025/2020,B.1.3
USA/NY-NYUMC566/2020,B.1.3
USA/NY-NYUMC203/2020,B.1.3
USA/NY-PV09098/2020,B.1.3
USA/NJ-NYUMC83/2020,B.1.3
USA/NY-NYUMC278/2020,B.1.3
USA/NY-NYUMC264/2020,B.1.3
USA/NY-NYUMC186/2020,B.1.3
USA/NY-NYUMC413/2020,B.1.3
USA/NY-NYUMC679/2020,B.1.3
USA/NY-NYUMC502/2020,B.1.3
USA/NY-NYUMC184/2020,B.1.3
USA/CT-UW-4366/2020,B.1.3
Israel/2046614/2020,B.1.3
USA/NY-NYUMC343/2020,B.1.3
USA/NY-NYUMC763/2020,B.1.3
USA/NY-NYUMC784/2020,B.1.3
USA/NY-NYUMC448/2020,B.1.3
USA/NY-NYUMC231/2020,B.1.3
USA/NY-PV09139/2020,B.1.3
USA/NY-WCMP11B03P/2020,B.1.3
USA/NY-WCMP11C03P/2020,B.1.3
USA/NY-PV09342/2020,B.1.3
USA/NY-PV09362/2020,B.1.3
