taxon,lineage
DRC/214/2020,B.1.6
Belgium/OS-0325137/2020,B.1.6
Australia/VIC38/2020,B.1.6
Belgium/Rega-0328191/2020,B.1.6
England/SHEF-CB906/2020,B.1.6
England/SHEF-CFB57/2020,B.1.6
DRC/397/2020,B.1.6
DRC/376/2020,B.1.6
Belgium/UGent-42/2020,B.1.6
DRC/396/2020,B.1.6
Belgium/CK-0324150/2020,B.1.6
Belgium/NA-0323141/2020,B.1.6
Belgium/Rega-0328205/2020,B.1.6
Belgium/UGent-66/2020,B.1.6
Belgium/EC-0325128/2020,B.1.6
Belgium/Rega-0327212/2020,B.1.6
Belgium/ULG-10143/2020,B.1.6
Belgium/ULG-10122/2020,B.1.6
Belgium/rega-0407282/2020,B.1.6
Belgium/NKMA-0324172/2020,B.1.6
Belgium/GLA-0324179/2020,B.1.6
Belgium/DCS-0325158/2020,B.1.6
Belgium/ULG-10062/2020,B.1.6
Belgium/ULG-10099/2020,B.1.6
Belgium/ULG-7729/2020,B.1.6
Belgium/SC-0325380/2020,B.1.6
Belgium/MG-0402383/2020,B.1.6
Belgium/ULG-10047/2020,B.1.6
Belgium/ULG-10033/2020,B.1.6
Belgium/ULG-10152/2020,B.1.6
Belgium/ULG-10038/2020,B.1.6
Belgium/ULG-10154/2020,B.1.6
Belgium/ULG-10162/2020,B.1.6
Belgium/ULG-9715/2020,B.1.6
