GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_417517,USA/WI-17/2020,USA,,2020-03-13,11.0,B.1.37,0
EPI_ISL_429972,USA/VA-DCLS-072/2020,USA,,2020-03-28,13.0,B.1.37,1
EPI_ISL_429974,USA/VA-DCLS-075/2020,USA,,2020-03-29,14.0,B.1.37,1
EPI_ISL_429973,USA/VA-DCLS-073/2020,USA,,2020-03-28,13.0,B.1.37,1
EPI_ISL_429976,USA/VA-DCLS-077/2020,USA,,2020-04-04,14.0,B.1.37,0
EPI_ISL_429975,USA/VA-DCLS-076/2020,USA,,2020-03-27,13.0,B.1.37,0
EPI_ISL_429978,USA/VA-DCLS-079/2020,USA,,2020-03-30,14.0,B.1.37,0
EPI_ISL_429977,USA/VA-DCLS-078/2020,USA,,2020-03-27,13.0,B.1.37,0
EPI_ISL_429979,USA/VA-DCLS-080/2020,USA,,2020-03-26,13.0,B.1.37,0
EPI_ISL_429980,USA/VA-DCLS-081/2020,USA,,2020-04-03,14.0,B.1.37,0
EPI_ISL_429983,USA/VA-DCLS-086/2020,USA,,2020-03-30,14.0,B.1.37,0
EPI_ISL_429985,USA/VA-DCLS-088/2020,USA,,2020-04-02,14.0,B.1.37,0
EPI_ISL_429984,USA/VA-DCLS-087/2020,USA,,2020-04-02,14.0,B.1.37,0
EPI_ISL_429987,USA/VA-DCLS-090/2020,USA,,2020-04-02,14.0,B.1.37,0
EPI_ISL_429986,USA/VA-DCLS-089/2020,USA,,2020-04-02,14.0,B.1.37,0
EPI_ISL_429969,USA/VA-DCLS-069/2020,USA,,2020-03-26,13.0,B.1.37,0
EPI_ISL_426465,USA/VA-DCLS-057/2020,USA,,2020-03-31,14.0,B.1.37,0
EPI_ISL_426475,USA/VA-DCLS-068/2020,USA,,2020-04-04,14.0,B.1.37,0
EPI_ISL_426454,USA/VA-DCLS-041/2020,USA,,2020-03-23,13.0,B.1.37,0
EPI_ISL_426456,USA/VA-DCLS-048/2020,USA,,2020-03-30,14.0,B.1.37,0
EPI_ISL_426458,USA/VA-DCLS-050/2020,USA,,2020-03-30,14.0,B.1.37,0
EPI_ISL_419710,USA/VA-DCLS-016/2020,USA,,2020-03-12,11.0,B.1.37,0
EPI_ISL_419256,USA/VA-DCLS-05/2020,USA,,2020-03-16,12.0,B.1.37,0
