taxon,lineage
USA/VA-DCLS-0068/2020,B.1.37
USA/VA-DCLS-0016/2020,B.1.37
USA/TX-CDC-3009/2020,B.1.37
USA/VA-DCLS-0086/2020,B.1.37
USA/VA-DCLS-0089/2020,B.1.37
USA/VA-DCLS-0072/2020,B.1.37
USA/VA-DCLS-0075/2020,B.1.37
USA/VA-DCLS-0073/2020,B.1.37
USA/VA-DCLS-0077/2020,B.1.37
USA/VA-DCLS-0076/2020,B.1.37
USA/VA-DCLS-0078/2020,B.1.37
USA/VA-DCLS-0080/2020,B.1.37
USA/VA-DCLS-0081/2020,B.1.37
USA/VA-DCLS-0088/2020,B.1.37
USA/VA-DCLS-0087/2020,B.1.37
USA/VA-DCLS-0090/2020,B.1.37
USA/VA-DCLS-0050/2020,B.1.37
USA/VA-DCLS-0057/2020,B.1.37
USA/VA-DCLS-0348/2020,B.1.37
USA/VA-DCLS-0353/2020,B.1.37
USA/VA-DCLS-0349/2020,B.1.37
USA/VA-DCLS-0356/2020,B.1.37
USA/VA-DCLS-0355/2020,B.1.37
USA/VA-DCLS-0350/2020,B.1.37
USA/VA-DCLS-0347/2020,B.1.37
USA/VA-DCLS-0351/2020,B.1.37
USA/VA-DCLS-0352/2020,B.1.37
USA/VA-DCLS-0354/2020,B.1.37
USA/VA-DCLS-0041/2020,B.1.37
USA/MD-HP00119/2020,B.1.37
USA/VA-DCLS-0048/2020,B.1.37
USA/WI-WSLH-200056/2020,B.1.37
USA/VA-DCLS-0005/2020,B.1.37
USA/MD-HP00039/2020,B.1.37
USA/VA-DCLS-0079/2020,B.1.37
USA/WI-UW-17/2020,B.1.37
USA/VA-DCLS-0069/2020,B.1.37
