taxon,lineage
India/NCDC-4878/2020,B.1.87
India/NCDC-4876/2020,B.1.87
India/NCDC-4859/2020,B.1.87
India/NCDC-4476/2020,B.1.87
Beijing/DT-travelES04/2020,B.1.87
Beijing/DT-travelNO01/2020,B.1.87
India/NCDC-4475/2020,B.1.87
India/NCDC-4877/2020,B.1.87
SouthAfrica/Tygerberg_09/2020,B.1.87.1
SouthAfrica/Tygerberg_38/2020,B.1.87.1
SouthAfrica/Tygerberg_37/2020,B.1.87.1
SouthAfrica/Tygerberg_14/2020,B.1.87.1
SouthAfrica/Tygerberg_23/2020,B.1.87.1
SouthAfrica/Tygerberg_13/2020,B.1.87.1
SouthAfrica/Tygerberg_24/2020,B.1.87.1
SouthAfrica/Tygerberg_11/2020,B.1.87.1
SouthAfrica/Tygerberg_28/2020,B.1.87.1
SouthAfrica/Tygerberg_25/2020,B.1.87.1
