taxon,lineage
England/201360181/2020,B.1.11
Iceland/194/2020,B.1.11
Singapore/374/2020,B.1.11
England/201160065/2020,B.1.11
Northern_Ireland/NIRE-FC993/2020,B.1.11
Northern_Ireland/NIRE-FBA28/2020,B.1.11
Northern_Ireland/NIRE-FAD7B/2020,B.1.11
Northern_Ireland/NIRE-1014A8/2020,B.1.11
Northern_Ireland/NIRE-FC8F0/2020,B.1.11
Northern_Ireland/NIRE-FBF0B/2020,B.1.11
Northern_Ireland/NIRE-FA7AA/2020,B.1.11
Northern_Ireland/NIRE-FC465/2020,B.1.11
Northern_Ireland/NIRE-FC7D5/2020,B.1.11
Northern_Ireland/NIRE-FF7C3/2020,B.1.11
Northern_Ireland/NIRE-103EC6/2020,B.1.11
England/20124036306/2020,B.1.11
Scotland/EDB2049/2020,B.1.11
Scotland/EDB1568/2020,B.1.11
Scotland/EDB3793/2020,B.1.11
Scotland/EDB1664/2020,B.1.11
Scotland/EDB2405/2020,B.1.11
Scotland/EDB4672/2020,B.1.11
Scotland/EDB4625/2020,B.1.11
Scotland/EDB4881/2020,B.1.11
Scotland/EDB2107/2020,B.1.11
Scotland/EDB4457/2020,B.1.11
Scotland/EDB3943/2020,B.1.11
Scotland/EDB3695/2020,B.1.11
Scotland/EDB1825/2020,B.1.11
Scotland/EDB1663/2020,B.1.11
Scotland/EDB2100/2020,B.1.11
Scotland/EDB2656/2020,B.1.11
Scotland/EDB2432/2020,B.1.11
England/CAMB-7CEC9/2020,B.1.11
Scotland/EDB2176/2020,B.1.11
Scotland/EDB2051/2020,B.1.11
Scotland/EDB1812/2020,B.1.11
Scotland/EDB1629/2020,B.1.11
England/20122028104/2020,B.1.11
England/NOTT-10EEBC/2020,B.1.11
England/NOTT-10EE70/2020,B.1.11
England/NOTT-10EE8F/2020,B.1.11
England/LOND-D4481/2020,B.1.11
England/20142014504/2020,B.1.11
England/NORW-E80C2/2020,B.1.11
England/NORW-E8235/2020,B.1.11
England/CAMB-7C39D/2020,B.1.11
England/CAMB-7F7CB/2020,B.1.11
England/CAMB-7B668/2020,B.1.11
England/20139008404/2020,B.1.11
England/CAMB-7DA79/2020,B.1.11
England/CAMB-81377/2020,B.1.11
England/CAMB-7BA02/2020,B.1.11
England/CAMB-792EE/2020,B.1.11
England/CAMB-7DB58/2020,B.1.11
England/CAMB-7DAB5/2020,B.1.11
England/CAMB-7C88F/2020,B.1.11
England/CAMB-7911E/2020,B.1.11
England/20126104604/2020,B.1.11
England/CAMB-7D262/2020,B.1.11
England/CAMB-7D772/2020,B.1.11
England/NOTT-10E001/2020,B.1.11
England/NOTT-112055/2020,B.1.11
England/NOTT-10E8AF/2020,B.1.11
England/NOTT-10EFAA/2020,B.1.11
England/NOTT-10F950/2020,B.1.11
England/NOTT-10FE06/2020,B.1.11
England/NOTT-110D8D/2020,B.1.11
England/NOTT-10F54D/2020,B.1.11
England/NOTT-10E61E/2020,B.1.11
England/LIVE-9BD9A/2020,B.1.11
England/NOTT-10EC1C/2020,B.1.11
England/NOTT-10F3AD/2020,B.1.11
England/NOTT-10E3EA/2020,B.1.11
England/NOTT-10FDAF/2020,B.1.11
England/NOTT-10EBF1/2020,B.1.11
England/NOTT-10F589/2020,B.1.11
England/201160037/2020,B.1.11
England/NOTT-10EAE5/2020,B.1.11
England/20138064204/2020,B.1.11
England/PHEC-1DEBB/2020,B.1.11
England/20142078304/2020,B.1.11
England/TBSD-2488F54/2020,B.1.11
England/20168033004/2020,B.1.11
England/PHEC-217F5/2020,B.1.11
England/TBSD-248907E/2020,B.1.11
England/EXET-136F6D/2020,B.1.11
England/BRIS-128441/2020,B.1.11
England/BRIS-128432/2020,B.1.11
Scotland/CVR2556/2020,B.1.11
England/PHEC-1F842/2020,B.1.11
England/20140009802/2020,B.1.11
England/20139001804/2020,B.1.11
England/20138083604/2020,B.1.11
England/201360217/2020,B.1.11
England/PHEC-1DD54/2020,B.1.11
Iceland/503/2020,B.1.11
Singapore/343/2020,B.1.11
England/CAMB-1B4204/2020,B.1.11
England/CAMB-1B0CFB/2020,B.1.11
England/NORW-EAF5A/2020,B.1.11
England/CAMB-1B351B/2020,B.1.11
England/PHEC-1E166/2020,B.1.11
England/CAMB-1AF336/2020,B.1.11
England/CAMB-1ABE39/2020,B.1.11
England/NORW-EAC26/2020,B.1.11
England/PHEC-1E157/2020,B.1.11
England/CAMB-1AFCD1/2020,B.1.11
England/CAMB-1AFCB3/2020,B.1.11
England/CAMB-1AD74B/2020,B.1.11
England/20132047304/2020,B.1.11
England/CAMB-7C148/2020,B.1.11
England/CAMB-7BAF3/2020,B.1.11
England/CAMB-72F75/2020,B.1.11
England/CAMB-7D578/2020,B.1.11
England/CAMB-7D02C/2020,B.1.11
England/LOND-D3640/2020,B.1.11
England/NORT-283D57/2020,B.1.11
England/201160049/2020,B.1.11
England/20130052804/2020,B.1.11
Chile/Santiago_51/2020,B.1.11
England/LOND-D5A7F/2020,B.1.11
England/20122054604/2020,B.1.11
India/S6/2020,B.1.11
Switzerland/101140/2020,B.1.11
England/20138088204/2020,B.1.11
England/NORW-EAB92/2020,B.1.11
England/NORW-E8BA3/2020,B.1.11
England/NORW-E9638/2020,B.1.11
England/NORW-E9595/2020,B.1.11
England/NORW-E9C72/2020,B.1.11
England/NORW-E7685/2020,B.1.11
England/NORW-E9C63/2020,B.1.11
England/NORW-E7782/2020,B.1.11
England/NORW-E8587/2020,B.1.11
England/NORW-E96B0/2020,B.1.11
England/NORW-E8C37/2020,B.1.11
England/NORW-E9B1B/2020,B.1.11
