taxon,lineage
India/ILSCV14743/2020,B.1.79
England/SHEF-CA3BE/2020,B.1.79
England/SHEF-CC3DA/2020,B.1.79
England/SHEF-CB1A4/2020,B.1.79
England/SHEF-CB669/2020,B.1.79
England/SHEF-C0DE7/2020,B.1.79
England/SHEF-CBE9E/2020,B.1.79
England/SHEF-CEB1C/2020,B.1.79
England/SHEF-D0A74/2020,B.1.79
England/SHEF-CB0B6/2020,B.1.79
England/SHEF-C4F0B/2020,B.1.79
England/SHEF-CA5C7/2020,B.1.79
England/SHEF-C708D/2020,B.1.79
England/SHEF-C5C4F/2020,B.1.79
England/SHEF-C2082/2020,B.1.79
England/SHEF-C4080/2020,B.1.79
England/SHEF-CA58B/2020,B.1.79
England/SHEF-CB809/2020,B.1.79
England/SHEF-CA345/2020,B.1.79
England/SHEF-C342B/2020,B.1.79
England/SHEF-C3B62/2020,B.1.79
England/SHEF-D1F74/2020,B.1.79
England/SHEF-CAF05/2020,B.1.79
England/SHEF-C1830/2020,B.1.79
England/SHEF-CF270/2020,B.1.79
England/SHEF-C1645/2020,B.1.79
England/SHEF-CDD08/2020,B.1.79
England/SHEF-D2E2B/2020,B.1.79
England/SHEF-CB292/2020,B.1.79
England/SHEF-D2F82/2020,B.1.79
England/SHEF-CF8BA/2020,B.1.79
England/SHEF-C0CBD/2020,B.1.79
England/SHEF-C2F58/2020,B.1.79
England/SHEF-C82D1/2020,B.1.79
England/SHEF-CAE08/2020,B.1.79
England/SHEF-CB687/2020,B.1.79
England/SHEF-C6789/2020,B.1.79
England/SHEF-CE89D/2020,B.1.79
England/SHEF-C5D79/2020,B.1.79
England/SHEF-C5359/2020,B.1.79
England/SHEF-D1F56/2020,B.1.79
England/SHEF-D0D99/2020,B.1.79
England/SHEF-C86A8/2020,B.1.79
England/SHEF-CC6E0/2020,B.1.79
England/SHEF-D2EA3/2020,B.1.79
England/SHEF-C3E5A/2020,B.1.79
England/SHEF-CA2EE/2020,B.1.79
England/SHEF-C60F7/2020,B.1.79
England/SHEF-D0625/2020,B.1.79
England/SHEF-CD904/2020,B.1.79
England/SHEF-CDEAB/2020,B.1.79
England/SHEF-C8CF1/2020,B.1.79
England/SHEF-C908B/2020,B.1.79
England/SHEF-C35BF/2020,B.1.79
England/SHEF-C7ABC/2020,B.1.79
England/SHEF-D15DC/2020,B.1.79
England/SHEF-C319D/2020,B.1.79
England/SHEF-C4581/2020,B.1.79
England/SHEF-C49A3/2020,B.1.79
England/SHEF-C4800/2020,B.1.79
England/SHEF-CD6C1/2020,B.1.79
England/SHEF-C3F1B/2020,B.1.79
England/SHEF-CB0D4/2020,B.1.79
England/SHEF-CFD42/2020,B.1.79
England/SHEF-C18E5/2020,B.1.79
England/SHEF-C45BE/2020,B.1.79
England/SHEF-CFE21/2020,B.1.79
England/SHEF-C7C4D/2020,B.1.79
England/SHEF-D08F2/2020,B.1.79
England/SHEF-CEA79/2020,B.1.79
England/SHEF-10B234D/2020,B.1.79
England/SHEF-C3379/2020,B.1.79
England/SHEF-C5F64/2020,B.1.79
England/SHEF-C7E74/2020,B.1.79
England/SHEF-D018E/2020,B.1.79
England/SHEF-CBBE2/2020,B.1.79
Cyprus/007/2020,B.1.79
England/SHEF-C07BC/2020,B.1.79
