taxon,lineage
Scotland/EDB1529/2020,B.1.71
Scotland/EDB1511/2020,B.1.71
Wales/PHWC-28451/2020,B.1.71
Wales/PHWC-2B97D/2020,B.1.71
Wales/PHWC-2A10D/2020,B.1.71
Scotland/EDB113/2020,B.1.71
Scotland/EDB2095/2020,B.1.71
Scotland/EDB1671/2020,B.1.71
Wales/PHWC-1635B0/2020,B.1.71
Wales/PHWC-3648D/2020,B.1.71
Wales/PHWC-164449/2020,B.1.71
Wales/PHWC-163D7C/2020,B.1.71
Wales/PHWC-163969/2020,B.1.71
Wales/PHWC-16052C/2020,B.1.71
Wales/PHWC-2B746/2020,B.1.71
Wales/PHWC-330E6/2020,B.1.71
Scotland/EDB367/2020,B.1.71
Wales/PHWC-2A0C4/2020,B.1.71
Wales/PHWC-27829/2020,B.1.71
Scotland/EDB1063/2020,B.1.71
Scotland/EDB1832/2020,B.1.71
Scotland/EDB1813/2020,B.1.71
Scotland/EDB1704/2020,B.1.71
Wales/PHWC-2A0F1/2020,B.1.71
Scotland/EDB129/2020,B.1.71
Scotland/EDB1118/2020,B.1.71
Scotland/EDB910/2020,B.1.71
Scotland/EDB807/2020,B.1.71
Scotland/EDB058/2020,B.1.71
