taxon,lineage
England/20129035304/2020,B.1.1.7
England/CAMB-721D9/2020,B.1.1.7
England/CAMB-776A8/2020,B.1.1.7
England/CAMB-7C6FE/2020,B.1.1.7
England/CAMB-81C30/2020,B.1.1.7
England/20162009704/2020,B.1.1.7
England/LIVE-9E76C/2020,B.1.1.7
England/20169000804/2020,B.1.1.7
Australia/VIC394/2020,B.1.1.7
England/CAMB-77031/2020,B.1.1.7
England/CAMB-73DB6/2020,B.1.1.7
England/CAMB-73C31/2020,B.1.1.7
England/CAMB-76DE0/2020,B.1.1.7
England/BRIS-123B6F/2020,B.1.1.7
England/BRIS-124973/2020,B.1.1.7
England/CAMB-76ECF/2020,B.1.1.7
Northern_Ireland/NIRE-FA977/2020,B.1.1.7
England/OXON-ACC99/2020,B.1.1.7
England/NORT-288FC5/2020,B.1.1.7
England/CAMB-7BF9A/2020,B.1.1.7
England/BRIS-127E17/2020,B.1.1.7
England/BIRM-5F0C6/2020,B.1.1.7
England/BIRM-5F187/2020,B.1.1.7
England/20142002704/2020,B.1.1.7
England/201360224/2020,B.1.1.7
England/20138019104/2020,B.1.1.7
England/20134087404/2020,B.1.1.7
England/CAMB-75B7E/2020,B.1.1.7
England/CAMB-72133/2020,B.1.1.7
England/CAMB-766C7/2020,B.1.1.7
England/CAMB-8214F/2020,B.1.1.7
England/CAMB-1B010B/2020,B.1.1.7
England/NORW-E9331/2020,B.1.1.7
England/CAMB-1AFBF2/2020,B.1.1.7
England/CAMB-1B3B73/2020,B.1.1.7
England/CAMB-72670/2020,B.1.1.7
England/CAMB-72A74/2020,B.1.1.7
England/CAMB-84F16/2020,B.1.1.7
England/CAMB-7955E/2020,B.1.1.7
England/CAMB-7D04A/2020,B.1.1.7
England/CAMB-7D903/2020,B.1.1.7
England/BRIS-123613/2020,B.1.1.7
England/BRIS-123A62/2020,B.1.1.7
England/CAMB-8309C/2020,B.1.1.7
Thailand/Bangkok-0088/2020,B.1.1.7
Singapore/311/2020,B.1.1.7
England/201161549/2020,B.1.1.7
England/201180365/2020,B.1.1.7
England/20118152504/2020,B.1.1.7
England/20119042704/2020,B.1.1.7
England/20119029504/2020,B.1.1.7
England/20170036904/2020,B.1.1.7
England/20154082604/2020,B.1.1.7
England/201620635/2020,B.1.1.7
England/20170037904/2020,B.1.1.7
England/20149003004/2020,B.1.1.7
England/20149003104/2020,B.1.1.7
England/20154082104/2020,B.1.1.7
England/20154083604/2020,B.1.1.7
England/20154083704/2020,B.1.1.7
England/20164073404/2020,B.1.1.7
England/20140071404/2020,B.1.1.7
Iceland/509/2020,B.1.1.7
Iceland/508/2020,B.1.1.7
Iceland/542/2020,B.1.1.7
England/20140048904/2020,B.1.1.7
Australia/VIC297/2020,B.1.1.7
Wales/PHWC-24965/2020,B.1.1.7
England/CAMB-7AFAA/2020,B.1.1.7
England/CAMB-7BC57/2020,B.1.1.7
England/CAMB-823B2/2020,B.1.1.7
England/20169001704/2020,B.1.1.7
England/20169001804/2020,B.1.1.7
England/20172000804/2020,B.1.1.7
England/20172002504/2020,B.1.1.7
England/20172002604/2020,B.1.1.7
England/201620048/2020,B.1.1.7
England/201620047/2020,B.1.1.7
England/20162010504/2020,B.1.1.7
England/20168002704/2020,B.1.1.7
England/20168003104/2020,B.1.1.7
England/CAMB-1AA81E/2020,B.1.1.7
England/CAMB-7C2AF/2020,B.1.1.7
England/CAMB-7E1CE/2020,B.1.1.7
England/CAMB-1AC005/2020,B.1.1.7
United_Arab_Emirates/L0879/2020,B.1.1.7
England/CAMB-77ABB/2020,B.1.1.7
England/CAMB-78CB4/2020,B.1.1.7
England/CAMB-72115/2020,B.1.1.7
England/CAMB-7E920/2020,B.1.1.7
England/LIVE-9945B/2020,B.1.1.7
England/LIVE-9A86D/2020,B.1.1.7
England/LIVE-9B019/2020,B.1.1.7
England/LIVE-9D660/2020,B.1.1.7
England/LIVE-9DED1/2020,B.1.1.7
England/LIVE-9E6BA/2020,B.1.1.7
England/LIVE-9E92A/2020,B.1.1.7
England/BRIS-121FB0/2020,B.1.1.7
England/CAMB-73FFC/2020,B.1.1.7
England/CAMB-758A4/2020,B.1.1.7
England/CAMB-7558F/2020,B.1.1.7
England/BRIS-12267E/2020,B.1.1.7
England/LIVE-9BDB8/2020,B.1.1.7
England/LOND-D37F2/2020,B.1.1.7
England/20118123004/2020,B.1.1.7
England/CAMB-78B4E/2020,B.1.1.7
England/CAMB-7A818/2020,B.1.1.7
England/CAMB-7D38D/2020,B.1.1.7
England/CAMB-7C4E5/2020,B.1.1.7
England/BRIS-124BC8/2020,B.1.1.7
Wales/PHWC-2EAB3/2020,B.1.1.7
Wales/PHWC-34337/2020,B.1.1.7
Australia/NSW225/2020,B.1.1.7
England/NORT-2899D5/2020,B.1.1.7
New_Zealand/20VR2475/2020,B.1.1.7
England/BRIS-126768/2020,B.1.1.7
England/BRIS-125F8F/2020,B.1.1.7
England/BRIS-125F9E/2020,B.1.1.7
England/BRIS-127381/2020,B.1.1.7
England/BRIS-127390/2020,B.1.1.7
England/BRIS-1273AF/2020,B.1.1.7
England/BRIS-1273BE/2020,B.1.1.7
England/201090779/2020,B.1.1.7
England/20118111104/2020,B.1.1.7
England/20119000404/2020,B.1.1.7
England/20119031604/2020,B.1.1.7
England/20119032104/2020,B.1.1.7
England/20119034404/2020,B.1.1.7
England/20144023004/2020,B.1.1.7
Northern_Ireland/NIRE-1053C5/2020,B.1.1.7
England/BIRM-5FA22/2020,B.1.1.7
Wales/PHWC-1636CC/2020,B.1.1.7
