taxon,lineage
Austria/CeMM0010/2020,B.1.1.6
Austria/CeMM0003/2020,B.1.1.6
Austria/CeMM0148/2020,B.1.1.6
Austria/CeMM0176/2020,B.1.1.6
Austria/CeMM0149/2020,B.1.1.6
Austria/CeMM0168/2020,B.1.1.6
Austria/CeMM0157/2020,B.1.1.6
Austria/CeMM0159/2020,B.1.1.6
Austria/CeMM0160/2020,B.1.1.6
Austria/CeMM0150/2020,B.1.1.6
Austria/CeMM0166/2020,B.1.1.6
Austria/CeMM0169/2020,B.1.1.6
Austria/CeMM0183/2020,B.1.1.6
Austria/CeMM0143/2020,B.1.1.6
Austria/CeMM0146/2020,B.1.1.6
Austria/CeMM0147/2020,B.1.1.6
Austria/CeMM0158/2020,B.1.1.6
Austria/CeMM0172/2020,B.1.1.6
Austria/CeMM0241/2020,B.1.1.6
Austria/CeMM0190/2020,B.1.1.6
Austria/CeMM0200/2020,B.1.1.6
Austria/CeMM0245/2020,B.1.1.6
Austria/CeMM0161/2020,B.1.1.6
Austria/CeMM0162/2020,B.1.1.6
Austria/CeMM0165/2020,B.1.1.6
Austria/CeMM0170/2020,B.1.1.6
Austria/CeMM0171/2020,B.1.1.6
Austria/CeMM0175/2020,B.1.1.6
Austria/CeMM0177/2020,B.1.1.6
Austria/CeMM0217/2020,B.1.1.6
Austria/CeMM0218/2020,B.1.1.6
Austria/CeMM0219/2020,B.1.1.6
Austria/CeMM0256/2020,B.1.1.6
Austria/CeMM0178/2020,B.1.1.6
Austria/CeMM0180/2020,B.1.1.6
Austria/CeMM0181/2020,B.1.1.6
Austria/CeMM0182/2020,B.1.1.6
Austria/CeMM0185/2020,B.1.1.6
Austria/CeMM0205/2020,B.1.1.6
Austria/CeMM0213/2020,B.1.1.6
Austria/CeMM0225/2020,B.1.1.6
Austria/CeMM0244/2020,B.1.1.6
Austria/CeMM0277/2020,B.1.1.6
