taxon,lineage
Iceland/360/2020,B.1.1.17
Iceland/303/2020,B.1.1.17
Iceland/410/2020,B.1.1.17
Iceland/514/2020,B.1.1.17
Iceland/505/2020,B.1.1.17
Iceland/399/2020,B.1.1.17
Iceland/444/2020,B.1.1.17
Iceland/388/2020,B.1.1.17
Iceland/402/2020,B.1.1.17
Iceland/452/2020,B.1.1.17
Iceland/443/2020,B.1.1.17
Iceland/387/2020,B.1.1.17
Iceland/409/2020,B.1.1.17
Iceland/429/2020,B.1.1.17
Iceland/419/2020,B.1.1.17
Iceland/560/2020,B.1.1.17
Iceland/575/2020,B.1.1.17
Iceland/525/2020,B.1.1.17
Iceland/386/2020,B.1.1.17
Iceland/238/2020,B.1.1.17
Iceland/97/2020,B.1.1.17
Iceland/62/2020,B.1.1.17
Iceland/144/2020,B.1.1.17
Iceland/153/2020,B.1.1.17
Iceland/129/2020,B.1.1.17
Iceland/126/2020,B.1.1.17
Iceland/130/2020,B.1.1.17
Iceland/79/2020,B.1.1.17
Iceland/56/2020,B.1.1.17
