GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_426867,Australia/VIC613/2020,Australia,,2020-03-26,13.0,B.1.1.10,0
EPI_ISL_418373,Canada/ON_PHL7590/2020,Canada,,2020-03-14,11.0,B.1.1.10,1
EPI_ISL_417663,Iceland/334/2020,Iceland,UK,2020-03-14,11.0,B.1.1.10,1
EPI_ISL_417664,Iceland/335/2020,Iceland,,2020-03-13,11.0,B.1.1.10,0
EPI_ISL_424466,Iceland/442/2020,Iceland,,2020-03-20,12.0,B.1.1.10,1
EPI_ISL_424463,Iceland/439/2020,Iceland,USA,2020-03-20,12.0,B.1.1.10,0
EPI_ISL_424603,Iceland/583/2020,Iceland,,2020-03-27,13.0,B.1.1.10,0
EPI_ISL_421651,Taiwan/225/2020,Taiwan,,2020-03-22,13.0,B.1.1.10,0
EPI_ISL_429870,Turkey/HSGM-8990/2020,Turkey,Saudia_Arabia,2020-03-22,13.0,B.1.1.10,0
EPI_ISL_430529,Australia/VIC956/2020,Australia,,2020-03-27,13.0,B.1.1.10,0
EPI_ISL_430685,Australia/VIC1276/2020,Australia,,2020-04-04,14.0,B.1.1.10,0
EPI_ISL_421576,South_Africa/KRISP-012/2020,South_Africa,,2020-04-01,14.0,B.1.1.10,0
EPI_ISL_424985,USA/MI-SC2-02/2020,USA,,2020-03-10,11.0,B.1.1.10,0
EPI_ISL_435047,Kazakhstan/NCB-3/2020,Kazakhstan,,2020-03-25,13.0,B.1.1.10,0
,Northern_Ireland/NIRE-FB633/2020,UK,,2020-03-28,13.0,B.1.1.10,0
,Wales/PHWC-33D76/2020,UK,,2020-04-14,16.0,B.1.1.10,0
,Wales/PHWC-34795/2020,UK,,2020-04-20,17.0,B.1.1.10,0
,Wales/PHWC-32B8C/2020,UK,,2020-04-15,16.0,B.1.1.10,0
,Wales/PHWC-33C2E/2020,UK,,2020-04-16,16.0,B.1.1.10,0
,Wales/PHWC-34258/2020,UK,,2020-04-18,16.0,B.1.1.10,0
,Wales/PHWC-33A15/2020,UK,,2020-04-20,17.0,B.1.1.10,0
,Wales/PHWC-34513/2020,UK,,2020-04-16,16.0,B.1.1.10,0
,Wales/PHWC-34610/2020,UK,,2020-04-21,17.0,B.1.1.10,0
,England/NORW-E9E5E/2020,UK,,2020-05-01,18.0,B.1.1.10,0
,England/SHEF-CF094/2020,UK,,2020-03-31,14.0,B.1.1.10,0
,England/PHEC-2140D/2020,UK,,2020-04-29,18.0,B.1.1.10,0
,Scotland/CVR3230/2020,UK,,2020-04-26,18.0,B.1.1.10,0
,Scotland/CVR3228/2020,UK,,2020-04-26,18.0,B.1.1.10,0
,Scotland/CVR3244/2020,UK,,2020-04-27,18.0,B.1.1.10,0
,Wales/PHWC-322D2/2020,UK,,2020-04-08,15.0,B.1.1.10,0
,Wales/PHWC-2912C/2020,UK,,2020-04-03,14.0,B.1.1.10,0
,Wales/PHWC-290D4/2020,UK,,2020-04-03,14.0,B.1.1.10,0
,Wales/PHWC-29317/2020,UK,,2020-04-03,14.0,B.1.1.10,0
,Wales/PHWC-29195/2020,UK,,2020-04-03,14.0,B.1.1.10,0
,Wales/PHWC-2DFA6/2020,UK,,2020-04-10,15.0,B.1.1.10,0
,Scotland/CVR1927/2020,UK,,2020-04-08,15.0,B.1.1.10,0
,Scotland/CVR2852/2020,UK,,2020-04-21,17.0,B.1.1.10,0
,Scotland/CVR2753/2020,UK,,2020-04-18,16.0,B.1.1.10,0
,England/LOND-D57F0/2020,UK,,2020-04-17,16.0,B.1.1.10,0
,England/CAMB-1AD14D/2020,UK,,2020-04-30,18.0,B.1.1.10,0
,Scotland/CVR2437/2020,UK,,2020-04-14,16.0,B.1.1.10,0
,Scotland/CVR2749/2020,UK,,2020-04-18,16.0,B.1.1.10,0
,Scotland/CVR2496/2020,UK,,2020-04-14,16.0,B.1.1.10,0
,Scotland/CVR2819/2020,UK,,2020-04-20,17.0,B.1.1.10,0
,Scotland/CVR2349/2020,UK,,2020-04-13,16.0,B.1.1.10,0
,Scotland/CVR2751/2020,UK,,2020-04-18,16.0,B.1.1.10,0
,Scotland/CVR2611/2020,UK,,2020-04-15,16.0,B.1.1.10,0
,England/CAMB-1AC13F/2020,UK,,2020-04-29,18.0,B.1.1.10,0
,Wales/PHWC-314DD/2020,UK,,2020-04-12,16.0,B.1.1.10,0
,Wales/PHWC-3191A/2020,UK,,2020-04-11,15.0,B.1.1.10,0
,Wales/PHWC-28F32/2020,UK,,2020-04-03,14.0,B.1.1.10,0
,Wales/PHWC-309FD/2020,UK,,2020-04-09,15.0,B.1.1.10,0
,Wales/PHWC-2FA1C/2020,UK,,2020-04-02,14.0,B.1.1.10,0
,Wales/PHWC-28F6F/2020,UK,,2020-04-03,14.0,B.1.1.10,0
,Scotland/CVR1076/2020,UK,,2020-03-29,14.0,B.1.1.10,0
,Scotland/CVR896/2020,UK,,2020-03-27,13.0,B.1.1.10,0
,Scotland/CVR697/2020,UK,,2020-03-26,13.0,B.1.1.10,0
,England/CAMB-833FD/2020,UK,,2020-04-14,16.0,B.1.1.10,0
