taxon,lineage
SouthAfrica_Tygerberg/30/2020,B.1.1.22
SouthAfrica_Tygerberg/32/2020,B.1.1.22
SouthAfrica_Tygerberg/33/2020,B.1.1.22
SouthAfrica_Tygerberg/34/2020,B.1.1.22
SouthAfrica_Tygerberg/41/2020,B.1.1.22
SouthAfrica_Tygerberg/42/2020,B.1.1.22
SouthAfrica_Tygerberg/45/2020,B.1.1.22
SouthAfrica_Tygerberg/43/2020,B.1.1.22
SouthAfrica_Tygerberg/44/2020,B.1.1.22
SouthAfrica_Tygerberg/47/2020,B.1.1.22
SouthAfrica_Tygerberg/48/2020,B.1.1.22
SouthAfrica_Tygerberg/35/2020,B.1.1.22
SouthAfrica_Tygerberg/46/2020,B.1.1.22
