taxon,lineage
India/GBRC97a/2020,B.1.1.32
India/GBRC97b/2020,B.1.1.32
India/NIV-QA-707/2020,B.1.1.32
India/NIV-10380/2020,B.1.1.32
India/NIV-10419/2020,B.1.1.32
India/NIV-11677/2020,B.1.1.32
India/NIV-11676/2020,B.1.1.32
India/NIV-11687/2020,B.1.1.32
India/NIV-11855/2020,B.1.1.32
India/NIV-12024/2020,B.1.1.32
India/NIV-12019/2020,B.1.1.32
India/NIV-12067/2020,B.1.1.32
India/NIV-12058/2020,B.1.1.32
India/NIV-7439/2020,B.1.1.32
India/NIV-7830/2020,B.1.1.32
India/NIV-7832/2020,B.1.1.32
India/NIV-9157/2020,B.1.1.32
India/NIV-9768/2020,B.1.1.32
India/NIV-QC-802/2020,B.1.1.32
India/NIV-9154/2020,B.1.1.32
India/NIV-QA-708/2020,B.1.1.32
India/NIV-QC-796/2020,B.1.1.32
India_CCMB/L1073/2020,B.1.1.32
India_CCMB/L1082/2020,B.1.1.32
India_CCMB/L1089/2020,B.1.1.32
India_CCMB/L1090/2020,B.1.1.32
India_CCMB/L1100/2020,B.1.1.32
India_CCMB/L1103/2020,B.1.1.32
India_CCMB/L1108/2020,B.1.1.32
India/NGC-CDFD-01/2020,B.1.1.32
India_CCMB/L1819/2020,B.1.1.32
India_CCMB/L1085/2020,B.1.1.32
India/ILSCV15546/2020,B.1.1.32
India/ILSCV15547/2020,B.1.1.32
India/ILSCV15552/2020,B.1.1.32
India/ILSCV16514/2020,B.1.1.32
India/NGC-CDFD-12/2020,B.1.1.32
India_CCMB/L1554/2020,B.1.1.32
India_CCMB/L1564/2020,B.1.1.32
India_CCMB/L1675/2020,B.1.1.32
India_CCMB/L1694/2020,B.1.1.32
India_CCMB/L1724/2020,B.1.1.32
India_CCMB/L1726/2020,B.1.1.32
India_CCMB/L1728/2020,B.1.1.32
India_CCMB/L1743/2020,B.1.1.32
India_CCMB/L1809/2020,B.1.1.32
India/NGC-CDFD-06/2020,B.1.1.32
India/NGC-CDFD-07/2020,B.1.1.32
India_CCMB/L1721/2020,B.1.1.32
India/ILSCV21721/2020,B.1.1.32
India/NGC-CDFD-11/2020,B.1.1.32
India_CCMB/L1762/2020,B.1.1.32
