taxon,lineage
England/CAMB-75543/2020,B.1.1.10
England/20130055602/2020,B.1.1.10
England/CAMB-7858C/2020,B.1.1.10
England/CAMB-84022/2020,B.1.1.10
England/CAMB-844EA/2020,B.1.1.10
England/CAMB-1AD14D/2020,B.1.1.10
England/CAMB-7BE51/2020,B.1.1.10
England/201420223/2020,B.1.1.10
England/20149028304/2020,B.1.1.10
England/201620451/2020,B.1.1.10
England/CAMB-74016/2020,B.1.1.10
England/CAMB-7D88E/2020,B.1.1.10
England/NORT-289647/2020,B.1.1.10
USA/CA-CZB-1489/2020,B.1.1.10
USA/CA-CZB-1491/2020,B.1.1.10
USA/CA-CZB-1493/2020,B.1.1.10
USA/CA-CZB-1495/2020,B.1.1.10
USA/CA-CZB-1492/2020,B.1.1.10
USA/CA-CZB-1494/2020,B.1.1.10
England/20144022804/2020,B.1.1.10
England/20148036404/2020,B.1.1.10
Iceland/442/2020,B.1.1.10
Iceland/439/2020,B.1.1.10
Canada_ON/PHL7590/2020,B.1.1.10
Iceland/583/2020,B.1.1.10
England/201360049/2020,B.1.1.10
Australia/VIC956/2020,B.1.1.10
Australia/VIC1276/2020,B.1.1.10
England/CAMB-77E0A/2020,B.1.1.10
England/LOND-D365F/2020,B.1.1.10
England/BRIS-1233EF/2020,B.1.1.10
England/BRIS-12506E/2020,B.1.1.10
England/LOND-D4490/2020,B.1.1.10
England/NORW-E8772/2020,B.1.1.10
England/NORW-E8CEC/2020,B.1.1.10
England/BRIS-127C77/2020,B.1.1.10
England/BRIS-1281E0/2020,B.1.1.10
England/BRIS-128010/2020,B.1.1.10
England/NORW-E9E5E/2020,B.1.1.10
England/NORW-E852D/2020,B.1.1.10
England/NORW-E8E31/2020,B.1.1.10
England/NORW-E70C3/2020,B.1.1.10
England/NORW-EADD8/2020,B.1.1.10
England/BRIS-126258/2020,B.1.1.10
England/BRIS-126267/2020,B.1.1.10
England/BRIS-128B3D/2020,B.1.1.10
England/BRIS-1296D1/2020,B.1.1.10
England/BRIS-12630A/2020,B.1.1.10
England/BRIS-12803E/2020,B.1.1.10
England/BRIS-1272C0/2020,B.1.1.10
England/BRIS-126373/2020,B.1.1.10
England/BRIS-126364/2020,B.1.1.10
England/BRIS-12920A/2020,B.1.1.10
England/BRIS-1291C1/2020,B.1.1.10
England/BRIS-127C3B/2020,B.1.1.10
England/BRIS-1291FE/2020,B.1.1.10
England/BRIS-128B2E/2020,B.1.1.10
England/BRIS-1262FE/2020,B.1.1.10
England/BRIS-126285/2020,B.1.1.10
England/BRIS-12AEE7/2020,B.1.1.10
England/BRIS-126346/2020,B.1.1.10
England/BRIS-12A403/2020,B.1.1.10
England/BRIS-12712D/2020,B.1.1.10
England/BRIS-12AAF2/2020,B.1.1.10
England/BRIS-128B00/2020,B.1.1.10
England/BRIS-129219/2020,B.1.1.10
England/BRIS-1291A3/2020,B.1.1.10
England/BRIS-1268FC/2020,B.1.1.10
England/BRIS-12A755/2020,B.1.1.10
England/BRIS-1281FF/2020,B.1.1.10
England/BRIS-12A351/2020,B.1.1.10
England/BRIS-1271F0/2020,B.1.1.10
England/BRIS-12BE8C/2020,B.1.1.10
England/BRIS-1296C2/2020,B.1.1.10
England/BRIS-129176/2020,B.1.1.10
England/BRIS-1291EF/2020,B.1.1.10
England/BRIS-12AEF6/2020,B.1.1.10
England/BRIS-129237/2020,B.1.1.10
England/BRIS-129246/2020,B.1.1.10
England/20184043104/2020,B.1.1.10
England/BRIS-127B2F/2020,B.1.1.10
England/BRIS-1281D1/2020,B.1.1.10
England/BRIS-128195/2020,B.1.1.10
England/BRIS-1280C5/2020,B.1.1.10
England/BRIS-12A3F7/2020,B.1.1.10
England/BRIS-1281A4/2020,B.1.1.10
England/BRIS-1280F2/2020,B.1.1.10
England/BRIS-12713C/2020,B.1.1.10
England/SHEF-CF094/2020,B.1.1.10
USA/CA-CZB-1202/2020,B.1.1.10
Netherlands_NA/709/2020,B.1.1.10
Netherlands_ZuidHolland/152/2020,B.1.1.10
Singapore/267/2020,B.1.1.10
England/20119063104/2020,B.1.1.10
England/20139009504/2020,B.1.1.10
Wales/PHWC-24D96/2020,B.1.1.10
England/20139050802/2020,B.1.1.10
England/20139050804/2020,B.1.1.10
England/20128035202/2020,B.1.1.10
England/20124049402/2020,B.1.1.10
Wales/PHWC-2B667/2020,B.1.1.10
Wales/PHWC-34258/2020,B.1.1.10
England/20122052604/2020,B.1.1.10
England/20132091704/2020,B.1.1.10
Taiwan/225/2020,B.1.1.10
England/CAMB-78829/2020,B.1.1.10
England/CAMB-7C9B9/2020,B.1.1.10
England/CAMB-7ECDC/2020,B.1.1.10
England/OXON-ACDA5/2020,B.1.1.10
England/OXON-ACEC0/2020,B.1.1.10
England/CAMB-1B061B/2020,B.1.1.10
England/CAMB-1B0666/2020,B.1.1.10
England/CAMB-1B09E5/2020,B.1.1.10
England/CAMB-1B0E6E/2020,B.1.1.10
England/CAMB-1B25D0/2020,B.1.1.10
England/CAMB-1B2CCC/2020,B.1.1.10
England/CAMB-1B300B/2020,B.1.1.10
England/CAMB-1B2B1A/2020,B.1.1.10
England/CAMB-1B1629/2020,B.1.1.10
England/EXET-13558A/2020,B.1.1.10
England/20149011904/2020,B.1.1.10
England/20130035204/2020,B.1.1.10
Wales/PHWC-25FBD/2020,B.1.1.10
Wales/PHWC-2606E/2020,B.1.1.10
