taxon,lineage
Bangladesh_CHRF/0001/2020,B.1.1.25
Bangladesh_DNAS_CPH/436/2020,B.1.1.25
Bangladesh_DNAS_CPH/467/2020,B.1.1.25
Bangladesh_DU/50761/2020,B.1.1.25
Bangladesh_DNAS_CPH/427/2020,B.1.1.25
Bangladesh_DNAS_CPH/471/2020,B.1.1.25
Bangladesh_DU/50758/2020,B.1.1.25
Bangladesh_DU_CARS/5586/2020,B.1.1.25
Bangladesh_NIB/01/2020,B.1.1.25
Australia/VIC1606/2020,B.1.1.25
Australia/VIC1608/2020,B.1.1.25
Australia/VIC1623/2020,B.1.1.25
Australia/VIC1677/2020,B.1.1.25
Australia/VIC1678/2020,B.1.1.25
Australia/VIC1711/2020,B.1.1.25
Australia/VIC1712/2020,B.1.1.25
Australia/VIC1718/2020,B.1.1.25
Australia/VIC1719/2020,B.1.1.25
Australia/VIC1728/2020,B.1.1.25
Australia/VIC1784/2020,B.1.1.25
Bangladesh_BCSIR_NILMRC/003/2020,B.1.1.25
Bangladesh_CHRF/0009/2020,B.1.1.25
Bangladesh_BCSIR_NILMRC/002/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/009/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/083/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/005/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/015/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/060/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/059/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/058/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/053/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/076/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/088/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/072/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/073/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/075/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/074/2020,B.1.1.25
Bangladesh_BCSIR-NILMRC/081/2020,B.1.1.25
Bangladesh_CHRF/0003/2020,B.1.1.25
Bangladesh_CHRF/0005/2020,B.1.1.25
Bangladesh_CHRF/0008/2020,B.1.1.25
