taxon,lineage
Luxembourg/LNS7357097/2020,B.1.1.15
Luxembourg/LNS8167314/2020,B.1.1.15
Luxembourg/LNS7640155/2020,B.1.1.15
Luxembourg/LNS3652733/2020,B.1.1.15
Luxembourg/LNS0361493/2020,B.1.1.15
Luxembourg/LNS9272998/2020,B.1.1.15
Luxembourg/LNS0001029/2020,B.1.1.15
Luxembourg/LNS1890202/2020,B.1.1.15
Luxembourg/LNS3989293/2020,B.1.1.15
Luxembourg/LNS1995247/2020,B.1.1.15
Luxembourg/LNS1891988/2020,B.1.1.15
Luxembourg/LNS1222966/2020,B.1.1.15
Wales/PHWC-2847F/2020,B.1.1.15
Wales/PHWC-2B166/2020,B.1.1.15
Wales/PHWC-28A8C/2020,B.1.1.15
England/CAMB-790F3/2020,B.1.1.15
England/CAMB-7EAD2/2020,B.1.1.15
Portugal/PT0173/2020,B.1.1.15
Portugal/PT0182/2020,B.1.1.15
Portugal/PT0212/2020,B.1.1.15
Portugal/PT0213/2020,B.1.1.15
Portugal/PT0215/2020,B.1.1.15
Portugal/PT0263/2020,B.1.1.15
England/201141304/2020,B.1.1.15
Wales/PHWC-2E27F/2020,B.1.1.15
Wales/PHWC-33769/2020,B.1.1.15
Wales/PHWC-36010/2020,B.1.1.15
England/CAMB-83BAA/2020,B.1.1.15
England/CAMB-1AB516/2020,B.1.1.15
England/CAMB-1ABADB/2020,B.1.1.15
