GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_426960,Australia/VIC664/2020,Australia,,2020-03-27,13.0,B.1.1.8,0
EPI_ISL_427009,Australia/VIC730/2020,Australia,,2020-03-30,14.0,B.1.1.8,0
EPI_ISL_427022,Australia/VIC744/2020,Australia,,2020-03-29,14.0,B.1.1.8,0
EPI_ISL_427023,Australia/VIC745/2020,Australia,,2020-03-29,14.0,B.1.1.8,0
EPI_ISL_428855,Gambia/GC19-015/2020,Gambia,,2020-03-17,12.0,B.1.1.8,1
EPI_ISL_430535,Australia/VIC1039/2020,Australia,,2020-04-03,14.0,B.1.1.8,0
EPI_ISL_436869,USA/MI-MDHHS-SC20166/2020,USA,,2020-03-26,13.0,B.1.1.8,0
,England/PHEC-211E8/2020,UK,,2020-04-24,17.0,B.1.1.8,0
,England/PHEC-21379/2020,UK,,2020-04-28,18.0,B.1.1.8,0
,England/PHEC-213A6/2020,UK,,2020-04-28,18.0,B.1.1.8,0
,England/PHEC-2135B/2020,UK,,2020-04-28,18.0,B.1.1.8,0
,Scotland/CVR3205/2020,UK,,2020-04-15,16.0,B.1.1.8,0
,Scotland/CVR3132/2020,UK,,2020-04-26,18.0,B.1.1.8,0
,Scotland/EDB3739/2020,UK,,2020-04-28,18.0,B.1.1.8,0
,England/CAMB-837F1/2020,UK,,2020-04-14,16.0,B.1.1.8,0
,England/CAMB-83445/2020,UK,,2020-04-15,16.0,B.1.1.8,0
,England/PHEC-20B18/2020,UK,,2020-04-21,17.0,B.1.1.8,0
,England/LOND-D5F07/2020,UK,,2020-04-18,16.0,B.1.1.8,0
,England/BRIS-125BC7/2020,UK,,2020-03-29,14.0,B.1.1.8,0
,England/BRIS-125769/2020,UK,,2020-03-28,13.0,B.1.1.8,0
,England/BRIS-125CA6/2020,UK,,2020-03-30,14.0,B.1.1.8,0
,England/BRIS-125408/2020,UK,,2020-03-27,13.0,B.1.1.8,0
,England/BRIS-12480D/2020,UK,,2020-03-25,13.0,B.1.1.8,0
,England/LOND-D5DD0/2020,UK,,2020-04-18,16.0,B.1.1.8,0
,Scotland/EDB2462/2020,UK,,2020-04-23,17.0,B.1.1.8,0
,England/BRIS-123428/2020,UK,,2020-04-06,15.0,B.1.1.8,0
,England/BRIS-12340A/2020,UK,,2020-04-05,15.0,B.1.1.8,0
,England/BRIS-123701/2020,UK,,2020-04-06,15.0,B.1.1.8,0
,England/BRIS-123AAE/2020,UK,,2020-04-07,15.0,B.1.1.8,0
,England/BRIS-123516/2020,UK,,2020-04-05,15.0,B.1.1.8,0
,England/BRIS-123ABD/2020,UK,,2020-04-07,15.0,B.1.1.8,0
,Scotland/EDB2090/2020,UK,,2020-04-19,17.0,B.1.1.8,0
,Scotland/EDB2092/2020,UK,,2020-04-19,17.0,B.1.1.8,0
,Scotland/EDB2086/2020,UK,,2020-04-19,17.0,B.1.1.8,1
,England/NOTT-10F9E7/2020,UK,,2020-04-05,15.0,B.1.1.8,0
,England/NOTT-10F826/2020,UK,,2020-04-04,14.0,B.1.1.8,0
,England/CAMB-7E0C1/2020,UK,,2020-04-07,15.0,B.1.1.8,0
,England/CAMB-7D736/2020,UK,,2020-04-06,15.0,B.1.1.8,0
,England/CAMB-7DF6B/2020,UK,,2020-04-07,15.0,B.1.1.8,0
,Scotland/EDB2062/2020,UK,,2020-04-18,16.0,B.1.1.8,0
,England/CAMB-7E10A/2020,UK,,2020-04-15,16.0,B.1.1.8,0
,England/CAMB-7D587/2020,UK,,2020-04-07,15.0,B.1.1.8,0
,England/PHEC-1E1C0/2020,UK,,2020-04-09,15.0,B.1.1.8,0
,England/20156001604/2020,UK,,2020-04-08,15.0,B.1.1.8,0
,England/CAMB-79679/2020,UK,,2020-04-03,14.0,B.1.1.8,0
,England/CAMB-77F61/2020,UK,,2020-04-01,14.0,B.1.1.8,0
,England/CAMB-79C59/2020,UK,,2020-04-02,14.0,B.1.1.8,0
,England/CAMB-79F32/2020,UK,,2020-04-02,14.0,B.1.1.8,0
,Scotland/EDB1647/2020,UK,,2020-04-14,16.0,B.1.1.8,0
,Scotland/EDB1565/2020,UK,,2020-04-12,16.0,B.1.1.8,0
,Scotland/EDB1457/2020,UK,,2020-04-11,15.0,B.1.1.8,0
,England/BRIS-122966/2020,UK,,2020-04-03,14.0,B.1.1.8,0
,England/BRIS-122C30/2020,UK,,2020-04-02,14.0,B.1.1.8,0
,England/CAMB-7AC58/2020,UK,,2020-04-08,15.0,B.1.1.8,0
,England/CAMB-788A1/2020,UK,,2020-04-06,15.0,B.1.1.8,1
,Scotland/EDB1113/2020,UK,,2020-04-06,15.0,B.1.1.8,0
,England/CAMB-75EFD/2020,UK,,2020-03-30,14.0,B.1.1.8,0
,Scotland/EDB912/2020,UK,,2020-04-05,15.0,B.1.1.8,0
,England/20142016504/2020,UK,,2020-03-30,14.0,B.1.1.8,0
,England/BRIS-1222D4/2020,UK,,2020-03-23,13.0,B.1.1.8,0
,England/BRIS-121E68/2020,UK,,2020-03-18,12.0,B.1.1.8,0
,England/CAMB-74201/2020,UK,,2020-03-20,12.0,B.1.1.8,0
,England/20139046604/2020,UK,,2020-03-28,13.0,B.1.1.8,0
,England/20139046504/2020,UK,,2020-03-28,13.0,B.1.1.8,0
,Scotland/EDB318/2020,UK,,2020-03-28,13.0,B.1.1.8,0
