GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
,Scotland/EDB4679/2020,UK,,2020-05-08,19.0,B.1.1.4,0
,England/PHEC-21397/2020,UK,,2020-04-23,17.0,B.1.1.4,0
,England/LOND-D3BC9/2020,UK,,2020-04-04,14.0,B.1.1.4,0
,Scotland/EDB4486/2020,UK,,2020-05-05,19.0,B.1.1.4,0
,England/CAMB-1AD1E3/2020,UK,,2020-04-28,18.0,B.1.1.4,0
,Scotland/EDB3895/2020,UK,,2020-05-01,18.0,B.1.1.4,0
,Scotland/EDB3892/2020,UK,,2020-05-01,18.0,B.1.1.4,0
,Scotland/EDB3882/2020,UK,,2020-05-01,18.0,B.1.1.4,0
,Scotland/EDB3897/2020,UK,,2020-05-01,18.0,B.1.1.4,0
,Scotland/EDB3894/2020,UK,,2020-05-01,18.0,B.1.1.4,1
,Scotland/EDB3801/2020,UK,,2020-04-29,18.0,B.1.1.4,0
,Scotland/EDB3842/2020,UK,,2020-04-30,18.0,B.1.1.4,0
,Scotland/EDB3775/2020,UK,,2020-04-29,18.0,B.1.1.4,0
,England/CAMB-845D8/2020,UK,,2020-04-16,16.0,B.1.1.4,0
,Scotland/EDB3633/2020,UK,,2020-04-27,18.0,B.1.1.4,0
,Scotland/EDB3652/2020,UK,,2020-04-27,18.0,B.1.1.4,0
,England/LOND-D3A71/2020,UK,,2020-04-06,15.0,B.1.1.4,0
,England/LOND-D3ABD/2020,UK,,2020-04-06,15.0,B.1.1.4,0
,Scotland/EDB2557/2020,UK,,2020-04-24,17.0,B.1.1.4,0
,Scotland/EDB2620/2020,UK,,2020-04-25,17.0,B.1.1.4,0
,Scotland/EDB2419/2020,UK,,2020-04-22,17.0,B.1.1.4,0
,Scotland/EDB2377/2020,UK,,2020-04-22,17.0,B.1.1.4,0
,Scotland/EDB2361/2020,UK,,2020-04-22,17.0,B.1.1.4,0
,England/CAMB-7E8AB/2020,UK,,2020-04-08,15.0,B.1.1.4,0
,Scotland/EDB2136/2020,UK,,2020-04-20,17.0,B.1.1.4,0
,Scotland/EDB2113/2020,UK,,2020-04-20,17.0,B.1.1.4,0
,Scotland/EDB2132/2020,UK,,2020-04-20,17.0,B.1.1.4,0
,England/PHEC-1FC64/2020,UK,,2020-04-18,16.0,B.1.1.4,0
,England/PHEC-1EE41/2020,UK,,2020-04-01,14.0,B.1.1.4,0
,England/PHEC-1EE32/2020,UK,,2020-04-01,14.0,B.1.1.4,0
,England/PHEC-1F912/2020,UK,,2020-03-30,14.0,B.1.1.4,0
,England/CAMB-7CB68/2020,UK,,2020-04-05,15.0,B.1.1.4,0
,England/OXON-ACCC6/2020,UK,,2020-04-06,15.0,B.1.1.4,0
,Scotland/EDB1819/2020,UK,,2020-04-16,16.0,B.1.1.4,1
,England/CAMB-7D94F/2020,UK,,2020-04-05,15.0,B.1.1.4,0
,England/CAMB-7DAC4/2020,UK,,2020-04-06,15.0,B.1.1.4,0
,England/CAMB-7B6A4/2020,UK,,2020-04-03,14.0,B.1.1.4,0
,England/CAMB-7A70C/2020,UK,,2020-04-02,14.0,B.1.1.4,0
,England/CAMB-7A283/2020,UK,,2020-04-03,14.0,B.1.1.4,0
,England/LOND-D390B/2020,UK,,2020-04-03,14.0,B.1.1.4,1
,England/CAMB-77C3D/2020,UK,,2020-03-31,14.0,B.1.1.4,0
,England/CAMB-71DA9/2020,UK,,2020-03-31,14.0,B.1.1.4,0
,England/CAMB-759ED/2020,UK,,2020-03-31,14.0,B.1.1.4,0
,England/CAMB-76D86/2020,UK,,2020-03-31,14.0,B.1.1.4,0
,England/CAMB-78337/2020,UK,,2020-04-04,14.0,B.1.1.4,0
,England/20140007702/2020,UK,,2020-03-28,13.0,B.1.1.4,0
,England/20146021404/2020,UK,,2020-03-31,14.0,B.1.1.4,0
,England/20142061004/2020,UK,,2020-03-31,14.0,B.1.1.4,0
,England/20139057004/2020,UK,,2020-03-26,13.0,B.1.1.4,0
,England/20139056904/2020,UK,,2020-03-26,13.0,B.1.1.4,0
