GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_420849,DRC/523/2020,DRC,,2020-03-28,13.0,B.1.1.1,1
EPI_ISL_426914,Australia/VIC483/2020,Australia,,2020-03-29,14.0,B.1.1.1,0
EPI_ISL_426985,Australia/VIC693/2020,Australia,,2020-03-27,13.0,B.1.1.1,0
EPI_ISL_426662,Australia/VIC354/2020,Australia,,2020-03-21,12.0,B.1.1.1,0
EPI_ISL_426626,USA/NY-NYUMC171/2020,USA,,2020-04-01,14.0,B.1.1.1,0
EPI_ISL_418389,Finland/13M3/2020,Finland,,2020-03-13,11.0,B.1.1.1,0
EPI_ISL_417538,Iceland/104/2020,Iceland,,2020-03-17,12.0,B.1.1.1,0
EPI_ISL_417539,Iceland/11/2020,Iceland,,2020-03-16,12.0,B.1.1.1,0
EPI_ISL_417581,Iceland/253/2020,Iceland,Austria,2020-03-17,12.0,B.1.1.1,0
EPI_ISL_417585,Iceland/257/2020,Iceland,UK,2020-03-17,12.0,B.1.1.1,1
EPI_ISL_428236,Poland/1109171/2020,Poland,,2020-03-27,13.0,B.1.1.1,0
EPI_ISL_427080,Australia/VIC806/2020,Australia,,2020-03-23,13.0,B.1.1.1,0
EPI_ISL_417642,Iceland/313/2020,Iceland,Austria,2020-03-18,12.0,B.1.1.1,0
EPI_ISL_417643,Iceland/314/2020,Iceland,Austria,2020-03-18,12.0,B.1.1.1,0
EPI_ISL_424497,Iceland/474/2020,Iceland,Austria,2020-03-20,12.0,B.1.1.1,0
EPI_ISL_416140,Denmark/SSI-05/2020,Denmark,,2020-03-02,10.0,B.1.1.1,0
EPI_ISL_424510,Iceland/488/2020,Iceland,Austria,2020-03-20,12.0,B.1.1.1,0
EPI_ISL_421275,Russia/Moscow_PMVL-1/2020,Russia,,2020-03-18,12.0,B.1.1.1,0
EPI_ISL_417783,Iceland/123/2020,Iceland,UK,2020-03-11,11.0,B.1.1.1,0
EPI_ISL_427159,Australia/VIC931/2020,Australia,,2020-03-30,14.0,B.1.1.1,0
EPI_ISL_422937,Netherlands/ZuidHolland_69/2020,Netherlands,,2020-03-24,13.0,B.1.1.1,0
EPI_ISL_420408,Belgium/HCM-0324151/2020,Belgium,,2020-03-24,13.0,B.1.1.1,0
EPI_ISL_420400,Belgium/VT-0325143/2020,Belgium,,2020-03-25,13.0,B.1.1.1,0
EPI_ISL_420402,Belgium/GJJ-0325145/2020,Belgium,,2020-03-25,13.0,B.1.1.1,0
EPI_ISL_420393,Belgium/VWJM-0324136/2020,Belgium,,2020-03-24,13.0,B.1.1.1,0
EPI_ISL_422748,Netherlands/NA_213/2020,Netherlands,,2020-03-25,13.0,B.1.1.1,0
EPI_ISL_420031,DRC/215/2020,DRC,,2020-03-21,12.0,B.1.1.1,0
EPI_ISL_422682,Netherlands/NA_138/2020,Netherlands,,2020-03-19,12.0,B.1.1.1,0
EPI_ISL_430809,Argentina/PAIS_A018/2020,Argentina,,2020-04-04,14.0,B.1.1.1,0
EPI_ISL_430808,Argentina/PAIS_A017/2020,Argentina,,2020-04-03,14.0,B.1.1.1,0
EPI_ISL_430813,Argentina/PAIS_A022/2020,Argentina,,2020-04-11,15.0,B.1.1.1,0
EPI_ISL_430812,Argentina/PAIS_A021/2020,Argentina,,2020-04-11,15.0,B.1.1.1,0
EPI_ISL_430811,Argentina/PAIS_A020/2020,Argentina,UK,2020-04-11,15.0,B.1.1.1,0
EPI_ISL_428881,Russia/Moscow-67142/2020,Russia,,2020-03-16,12.0,B.1.1.1,0
EPI_ISL_428887,Russia/Moscow-77610/2020,Russia,,2020-03-22,13.0,B.1.1.1,0
EPI_ISL_428889,Russia/Moscow-77620/2020,Russia,,2020-03-22,13.0,B.1.1.1,0
EPI_ISL_428891,Russia/Yakutia-83301/2020,Russia,,2020-03-25,13.0,B.1.1.1,0
EPI_ISL_428874,Russia/Yakutia-73709/2020,Russia,,2020-03-20,12.0,B.1.1.1,0
EPI_ISL_428910,Russia/Khabarovsk-88201/2020,Russia,,2020-03-31,14.0,B.1.1.1,0
EPI_ISL_429116,Sweden/20-08143/2020,Sweden,,2020-03-15,12.0,B.1.1.1,0
EPI_ISL_429273,Denmark/ALAB-HH15/2020,Denmark,,2020-03-10,11.0,B.1.1.1,0
EPI_ISL_431012,DRC/1376/2020,DRC,,2020-04-07,15.0,B.1.1.1,0
EPI_ISL_427739,Australia/NSW168/2020,Australia,,2020-03-21,12.0,B.1.1.1,0
EPI_ISL_434538,Costa_Rica/05/2020,Costa_Rica,Peru;Argentina,2020-03-20,12.0,B.1.1.1,0
EPI_ISL_434678,DRC/1377/2020,DRC,,2020-04-07,15.0,B.1.1.1,0
EPI_ISL_434679,DRC/1397/2020,DRC,,2020-04-07,15.0,B.1.1.1,0
EPI_ISL_435113,DRC/1382/2020,DRC,,2020-04-07,15.0,B.1.1.1,0
EPI_ISL_435114,DRC/1398/2020,DRC,,2020-04-07,15.0,B.1.1.1,0
EPI_ISL_435117,DRC/1375/2020,DRC,,2020-04-07,15.0,B.1.1.1,0
EPI_ISL_435118,DRC/1378/2020,DRC,,2020-04-07,15.0,B.1.1.1,0
EPI_ISL_435158,DRC/1779/2020,DRC,,2020-04-10,15.0,B.1.1.1,0
EPI_ISL_435161,DRC/2047/2020,DRC,,2020-04-12,16.0,B.1.1.1,0
EPI_ISL_435315,Vietnam/OUCRU0837/2020,Vietnam,,2020-03-15,12.0,B.1.1.1,0
EPI_ISL_435413,Hungary/SRC-00817/2020,Hungary,,2020-03-30,14.0,B.1.1.1,0
EPI_ISL_436686,South_Africa/KRISP-045/2020,South_Africa,,2020-03-27,13.0,B.1.1.1,0
EPI_ISL_436800,USA/MI-MDHHS-SC20113/2020,USA,,2020-03-10,11.0,B.1.1.1,0
EPI_ISL_437268,Germany/BAV-MVP0072/2020,Germany,,2020-03-28,13.0,B.1.1.1,0
EPI_ISL_437284,Germany/BAV-MVP0090/2020,Germany,,2020-04-02,14.0,B.1.1.1,0
EPI_ISL_437346,DRC/2813/2020,DRC,,2020-04-16,16.0,B.1.1.1,0
EPI_ISL_437663,DK/ALAB-SSI-248/2020,Denmark,,2020-03-02,10.0,B.1.1.1,0
EPI_ISL_437879,Greece/209_33926/2020,Greece,,2020-03-14,11.0,B.1.1.1,0
EPI_ISL_437939,Austria/CeMM0067/2020,Austria,,2020-04-06,15.0,B.1.1.1,0
EPI_ISL_437970,Austria/CeMM0112/2020,Austria,,2020-03-17,12.0,B.1.1.1,0
,England/NOTT-110FC3/2020,UK,,2020-04-25,17.0,B.1.1.1,0
,England/NOTT-110FD2/2020,UK,,2020-04-27,18.0,B.1.1.1,0
,England/NOTT-110FB4/2020,UK,,2020-04-23,17.0,B.1.1.1,0
,England/NOTT-110FE1/2020,UK,,2020-04-29,18.0,B.1.1.1,0
,England/NOTT-110E99/2020,UK,,2020-04-29,18.0,B.1.1.1,0
,England/NOTT-110E20/2020,UK,,2020-04-29,18.0,B.1.1.1,0
,England/NOTT-110EA8/2020,UK,,2020-04-29,18.0,B.1.1.1,0
,England/NOTT-110E6C/2020,UK,,2020-04-29,18.0,B.1.1.1,0
,England/NOTT-110DF6/2020,UK,,2020-04-29,18.0,B.1.1.1,0
