GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
,Scotland/EDB4653/2020,UK,,2020-05-08,19.0,B.1.1.14,0
,Scotland/CVR3169/2020,UK,,2020-04-27,18.0,B.1.1.14,1
,Scotland/CVR3210/2020,UK,,2020-04-16,16.0,B.1.1.14,0
,Scotland/CVR3170/2020,UK,,2020-04-27,18.0,B.1.1.14,0
,Scotland/CVR2973/2020,UK,,2020-04-22,17.0,B.1.1.14,0
,Scotland/CVR3171/2020,UK,,2020-04-27,18.0,B.1.1.14,0
,Scotland/CVR3227/2020,UK,,2020-04-26,18.0,B.1.1.14,0
,Scotland/CVR2974/2020,UK,,2020-04-22,17.0,B.1.1.14,0
,Scotland/EDB4391/2020,UK,,2020-05-01,18.0,B.1.1.14,0
,Scotland/EDB4426/2020,UK,,2020-05-04,19.0,B.1.1.14,1
,Scotland/EDB3954/2020,UK,,2020-05-03,19.0,B.1.1.14,0
,Scotland/EDB3902/2020,UK,,2020-05-01,18.0,B.1.1.14,0
,Scotland/EDB2614/2020,UK,,2020-04-25,17.0,B.1.1.14,0
,Scotland/EDB2077/2020,UK,,2020-04-19,17.0,B.1.1.14,0
,Scotland/EDB1683/2020,UK,,2020-04-16,16.0,B.1.1.14,1
