GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
,Wales/PHWC-33CF1/2020,UK,,2020-04-18,16.0,B.1.5.6,0
,Wales/PHWC-32CA7/2020,UK,,2020-04-06,15.0,B.1.5.6,0
,England/PHEC-2134C/2020,UK,,2020-04-27,18.0,B.1.5.6,0
,England/PHEC-211CA/2020,UK,,2020-04-23,17.0,B.1.5.6,0
,Wales/PHWC-31D0F/2020,UK,,2020-04-12,16.0,B.1.5.6,0
,Wales/PHWC-31D87/2020,UK,,2020-04-11,15.0,B.1.5.6,0
,Wales/PHWC-31E39/2020,UK,,2020-04-07,15.0,B.1.5.6,0
,Scotland/EDB3890/2020,UK,,2020-05-01,18.0,B.1.5.6,0
,Scotland/EDB3859/2020,UK,,2020-04-30,18.0,B.1.5.6,0
,Wales/PHWC-28AD7/2020,UK,,2020-04-02,14.0,B.1.5.6,0
,Wales/PHWC-30D88/2020,UK,,2020-04-08,15.0,B.1.5.6,0
,Wales/PHWC-28B7A/2020,UK,,2020-04-03,14.0,B.1.5.6,0
,Wales/PHWC-3183B/2020,UK,,2020-04-10,15.0,B.1.5.6,1
,Wales/PHWC-2D577/2020,UK,,2020-04-04,14.0,B.1.5.6,0
,Wales/PHWC-2EA3B/2020,UK,,2020-04-07,15.0,B.1.5.6,0
,Scotland/EDB2563/2020,UK,,2020-04-23,17.0,B.1.5.6,0
,Scotland/EDB2345/2020,UK,,2020-04-22,17.0,B.1.5.6,0
,Scotland/EDB2446/2020,UK,,2020-04-23,17.0,B.1.5.6,0
,Scotland/EDB2168/2020,UK,,2020-04-20,17.0,B.1.5.6,0
,Wales/PHWC-2BD17/2020,UK,,2020-04-07,15.0,B.1.5.6,0
,Wales/PHWC-2AF5E/2020,UK,,2020-04-07,15.0,B.1.5.6,0
,Scotland/EDB1550/2020,UK,,2020-04-12,16.0,B.1.5.6,1
,Scotland/EDB1510/2020,UK,,2020-04-12,16.0,B.1.5.6,0
,Wales/PHWC-27197/2020,UK,,2020-03-31,14.0,B.1.5.6,0
,Scotland/EDB1078/2020,UK,,2020-04-07,15.0,B.1.5.6,0
,England/CAMB-76ADA/2020,UK,,2020-03-29,14.0,B.1.5.6,0
,Scotland/EDB868/2020,UK,,2020-04-04,14.0,B.1.5.6,0
,Scotland/EDB789/2020,UK,,2020-04-03,14.0,B.1.5.6,0
,England/CAMB-7367F/2020,UK,,2020-03-20,12.0,B.1.5.6,0
,Scotland/EDB373/2020,UK,,2020-03-30,14.0,B.1.5.6,1
,Scotland/EDB379/2020,UK,,2020-03-30,14.0,B.1.5.6,0
,Wales/PHWC-24D5A/2020,UK,,2020-03-19,12.0,B.1.5.6,0
