GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_419861,Australia/VIC164/2020,Australia,,2020-03-18,12.0,B.1.5.3,0
EPI_ISL_434657,Sweden/20-06813/2020,Sweden,,2020-04-01,14.0,B.1.5.3,1
,England/CAMB-82507/2020,UK,,2020-04-14,16.0,B.1.5.3,0
,England/CAMB-1AA3A4/2020,UK,,2020-04-16,16.0,B.1.5.3,0
,England/CAMB-7F38B/2020,UK,,2020-04-08,15.0,B.1.5.3,0
,England/CAMB-7F5B2/2020,UK,,2020-04-08,15.0,B.1.5.3,0
,England/CAMB-81AAF/2020,UK,,2020-04-11,15.0,B.1.5.3,0
,England/PHEC-1FA79/2020,UK,,2020-03-31,14.0,B.1.5.3,0
,England/CAMB-7C9E6/2020,UK,,2020-04-06,15.0,B.1.5.3,0
,England/PHEC-1DE24/2020,UK,,2020-04-06,15.0,B.1.5.3,0
,England/PHEC-1DE42/2020,UK,,2020-04-07,15.0,B.1.5.3,0
,England/PHEC-1DB87/2020,UK,,2020-04-02,14.0,B.1.5.3,0
,England/PHEC-1DBE1/2020,UK,,2020-04-03,14.0,B.1.5.3,0
,England/CAMB-7BFD6/2020,UK,,2020-04-13,16.0,B.1.5.3,0
,England/CAMB-7C166/2020,UK,,2020-04-13,16.0,B.1.5.3,0
,England/20149054004/2020,UK,,2020-04-04,14.0,B.1.5.3,0
,England/20149004804/2020,UK,,2020-04-03,14.0,B.1.5.3,0
,England/20149054104/2020,UK,,2020-04-04,14.0,B.1.5.3,1
,England/20148001404/2020,UK,,2020-04-02,14.0,B.1.5.3,0
,England/CAMB-76278/2020,UK,,2020-03-29,14.0,B.1.5.3,0
,England/CAMB-760F6/2020,UK,,2020-03-30,14.0,B.1.5.3,0
,England/CAMB-76463/2020,UK,,2020-03-30,14.0,B.1.5.3,0
,England/20149012504/2020,UK,,2020-04-02,14.0,B.1.5.3,0
,England/CAMB-773A1/2020,UK,,2020-03-31,14.0,B.1.5.3,0
,England/CAMB-774AE/2020,UK,,2020-03-31,14.0,B.1.5.3,0
,England/CAMB-72B17/2020,UK,,2020-03-22,13.0,B.1.5.3,0
,England/20146004804/2020,UK,,2020-04-01,14.0,B.1.5.3,0
,England/201380057/2020,UK,,2020-03-25,13.0,B.1.5.3,0
,England/201380056/2020,UK,,2020-03-25,13.0,B.1.5.3,0
,England/20146004904/2020,UK,,2020-04-01,14.0,B.1.5.3,0
,England/20144012904/2020,UK,,2020-03-31,14.0,B.1.5.3,0
,England/201380055/2020,UK,,2020-03-25,13.0,B.1.5.3,1
,England/CAMB-738A6/2020,UK,,2020-03-31,14.0,B.1.5.3,0
