taxon,lineage
Netherlands/NA_352/2020,B.1.5.2
Netherlands/ZuidHolland_177/2020,B.1.5.2
Netherlands/NA_480/2020,B.1.5.2
Netherlands/NoordHolland_7/2020,B.1.5.2
Netherlands/NA_531/2020,B.1.5.2
Netherlands/NA_407/2020,B.1.5.2
Netherlands/NA_408/2020,B.1.5.2
Netherlands/NA_418/2020,B.1.5.2
Netherlands/NA_499/2020,B.1.5.2
Netherlands/NoordHolland_6/2020,B.1.5.2
Netherlands/NA_411/2020,B.1.5.2
Netherlands/NA_448/2020,B.1.5.2
Netherlands/NA_475/2020,B.1.5.2
Netherlands/NA_605/2020,B.1.5.2
Netherlands/NA_412/2020,B.1.5.2
Netherlands/NA_514/2020,B.1.5.2
Belgium/UGent-47/2020,B.1.5.2
Netherlands/NA_518/2020,B.1.5.2
Netherlands/NA_486/2020,B.1.5.2
Netherlands/NA_516/2020,B.1.5.2
Netherlands/NA_392/2020,B.1.5.2
Netherlands/NA_450/2020,B.1.5.2
Netherlands/NA_452/2020,B.1.5.2
Netherlands/NA_477/2020,B.1.5.2
Netherlands/NA_489/2020,B.1.5.2
Netherlands/NA_496/2020,B.1.5.2
Netherlands/NA_500/2020,B.1.5.2
Netherlands/NA_449/2020,B.1.5.2
Netherlands/NA_532/2020,B.1.5.2
Netherlands/NA_416/2020,B.1.5.2
Netherlands/NA_505/2020,B.1.5.2
Netherlands/NA_519/2020,B.1.5.2
Netherlands/NA_420/2020,B.1.5.2
Netherlands/NA_478/2020,B.1.5.2
Netherlands/NA_479/2020,B.1.5.2
Netherlands/NoordHolland_8/2020,B.1.5.2
Netherlands/NA_498/2020,B.1.5.2
Netherlands/NA_413/2020,B.1.5.2
Netherlands/NoordHolland_9/2020,B.1.5.2
Netherlands/NA_419/2020,B.1.5.2
Netherlands/NA_485/2020,B.1.5.2
Netherlands/NA_466/2020,B.1.5.2
Netherlands/NA_415/2020,B.1.5.2
Netherlands/NA_494/2020,B.1.5.2
Netherlands/NA_487/2020,B.1.5.2
Netherlands/NA_495/2020,B.1.5.2
Netherlands/NA_510/2020,B.1.5.2
Netherlands/NA_530/2020,B.1.5.2
Netherlands/NA_454/2020,B.1.5.2
Netherlands/NA_481/2020,B.1.5.2
Netherlands/ZuidHolland_82/2020,B.1.5.2
Netherlands/NA_406/2020,B.1.5.2
Netherlands/NA_409/2020,B.1.5.2
Netherlands/NA_410/2020,B.1.5.2
Netherlands/NA_447/2020,B.1.5.2
Netherlands/ZuidHolland_110/2020,B.1.5.2
Netherlands/Friesland_34/2020,B.1.5.2
Netherlands/Gelderland_41/2020,B.1.5.2
England/CAMB-1AB886/2020,B.1.5.2
England/CAMB-7D208/2020,B.1.5.2
Netherlands/NA_315/2020,B.1.5.2
Netherlands/Friesland_9/2020,B.1.5.2
Netherlands/ZuidHolland_91/2020,B.1.5.2
Netherlands/ZuidHolland_75/2020,B.1.5.2
Netherlands/ZuidHolland_70/2020,B.1.5.2
Netherlands/NA_236/2020,B.1.5.2
Netherlands/NA_221/2020,B.1.5.2
Netherlands/NA_253/2020,B.1.5.2
Netherlands/NA_360/2020,B.1.5.2
Netherlands/Overijssel_22/2020,B.1.5.2
Netherlands/ZuidHolland_88/2020,B.1.5.2
Netherlands/Drenthe_2/2020,B.1.5.2
Netherlands/Gelderland_33/2020,B.1.5.2
Netherlands/Friesland_6/2020,B.1.5.2
Netherlands/NA_337/2020,B.1.5.2
Netherlands/NA_341/2020,B.1.5.2
Netherlands/ZuidHolland_90/2020,B.1.5.2
