GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_424672,Mexico/Puebla-InDRE_05/2020,Mexico,,2020-03-11,11.0,B.1.5.4,1
EPI_ISL_417967,Spain/Madrid_H11_40/2020,Spain,,2020-03-12,11.0,B.1.5.4,0
EPI_ISL_416489,USA/WI-02/2020,USA,,2020-03-15,12.0,B.1.5.4,1
EPI_ISL_418009,Portugal/PT0024/2020,Portugal,,2020-03-15,12.0,B.1.5.4,0
EPI_ISL_425203,Spain/Valencia79/2020,Spain,,2020-03-20,12.0,B.1.5.4,0
EPI_ISL_425223,Spain/Valencia99/2020,Spain,,2020-03-17,12.0,B.1.5.4,0
EPI_ISL_421519,Spain/Valencia52/2020,Spain,,2020-03-21,12.0,B.1.5.4,0
EPI_ISL_428701,Spain/Madrid_H12_2902/2020,Spain,,2020-03-27,13.0,B.1.5.4,0
EPI_ISL_436267,Spain/Valencia172/2020,Spain,,2020-03-20,12.0,B.1.5.4,0
EPI_ISL_436309,Spain/Valencia214/2020,Spain,,2020-03-28,13.0,B.1.5.4,0
EPI_ISL_436310,Spain/Valencia215/2020,Spain,,2020-03-28,13.0,B.1.5.4,0
EPI_ISL_436329,Spain/Valencia234/2020,Spain,,2020-03-26,13.0,B.1.5.4,0
EPI_ISL_436330,Spain/Valencia235/2020,Spain,,2020-03-26,13.0,B.1.5.4,0
EPI_ISL_436336,Spain/Valencia241/2020,Spain,,2020-03-26,13.0,B.1.5.4,1
EPI_ISL_436365,Spain/Valencia270/2020,Spain,,2020-03-21,12.0,B.1.5.4,0
,England/PHEC-1DFB8/2020,UK,,2020-04-06,15.0,B.1.5.4,0
