GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_419728,Australia/VIC126/2020,Australia,,2020-03-20,12.0,A.2,1
EPI_ISL_419709,Spain/PaisVasco201602/2020,Spain,,2020-03-04,10.0,A.2,1
EPI_ISL_426825,Australia/VIC565/2020,Australia,,2020-03-25,13.0,A.2,0
EPI_ISL_426857,Australia/VIC601/2020,Australia,,2020-03-26,13.0,A.2,0
EPI_ISL_426841,Australia/VIC584/2020,Australia,,2020-03-25,13.0,A.2,0
EPI_ISL_426842,Australia/VIC585/2020,Australia,,2020-03-25,13.0,A.2,0
EPI_ISL_426852,Australia/VIC595/2020,Australia,,2020-03-25,13.0,A.2,0
EPI_ISL_426853,Australia/VIC596/2020,Australia,,2020-03-25,13.0,A.2,0
EPI_ISL_426855,Australia/VIC598/2020,Australia,,2020-03-25,13.0,A.2,0
EPI_ISL_426856,Australia/VIC599/2020,Australia,,2020-03-25,13.0,A.2,0
EPI_ISL_426943,Australia/VIC647/2020,Australia,,2020-03-28,13.0,A.2,0
EPI_ISL_426945,Australia/VIC649/2020,Australia,,2020-03-28,13.0,A.2,0
EPI_ISL_426952,Australia/VIC656/2020,Australia,,2020-03-28,13.0,A.2,0
EPI_ISL_426967,Australia/VIC671/2020,Australia,,2020-03-27,13.0,A.2,0
EPI_ISL_426971,Australia/VIC676/2020,Australia,,2020-03-27,13.0,A.2,0
EPI_ISL_418253,Spain/PaisVasco201382/2020,Spain,,2020-03-02,10.0,A.2,0
EPI_ISL_418249,Spain/CastillayLeon201372/2020,Spain,,2020-03-03,10.0,A.2,0
EPI_ISL_418248,Spain/CastillayLeon201323/2020,Spain,,2020-03-01,10.0,A.2,0
EPI_ISL_418265,Greece/16/2020,Greece,,2020-03-18,12.0,A.2,0
EPI_ISL_418216,Senegal/136/2020,Senegal,,2020-03-13,11.0,A.2,0
EPI_ISL_426659,Australia/VIC351/2020,Australia,,2020-03-20,12.0,A.2,0
EPI_ISL_426666,Australia/VIC358/2020,Australia,,2020-03-21,12.0,A.2,0
EPI_ISL_426675,Australia/VIC367/2020,Australia,,2020-03-22,13.0,A.2,0
EPI_ISL_426647,Australia/VIC338/2020,Australia,,2020-03-20,12.0,A.2,0
EPI_ISL_426688,Australia/VIC381/2020,Australia,,2020-03-23,13.0,A.2,0
EPI_ISL_414600,France/GE1583/2020,France,,2020-02-26,9.0,A.2,0
EPI_ISL_426634,Australia/NT08/2020,Australia,,2020-03-20,12.0,A.2,0
EPI_ISL_419683,Spain/Valencia19/2020,Spain,,2020-03-08,11.0,A.2,0
EPI_ISL_419682,Spain/Valencia18/2020,Spain,,2020-03-10,11.0,A.2,0
EPI_ISL_419686,Spain/Valencia22/2020,Spain,,2020-03-09,11.0,A.2,0
EPI_ISL_419685,Spain/Valencia21/2020,Spain,,2020-03-10,11.0,A.2,0
EPI_ISL_419684,Spain/Valencia20/2020,Spain,,2020-03-09,11.0,A.2,0
EPI_ISL_419676,Spain/Valencia12/2020,Spain,,2020-03-09,11.0,A.2,0
EPI_ISL_419679,Spain/Valencia15/2020,Spain,,2020-03-02,10.0,A.2,0
EPI_ISL_419678,Spain/Valencia14/2020,Spain,,2020-03-09,11.0,A.2,0
EPI_ISL_417034,Brazil/AMBR-02/2020,Brazil,Spain/Madrid,2020-03-16,12.0,A.2,0
EPI_ISL_426715,Australia/VIC415/2020,Australia,,2020-03-25,13.0,A.2,0
EPI_ISL_426732,Australia/VIC433/2020,Australia,,2020-03-25,13.0,A.2,0
EPI_ISL_427052,Australia/VIC777/2020,Australia,,2020-03-30,14.0,A.2,0
EPI_ISL_427066,Australia/VIC791/2020,Australia,,2020-03-31,14.0,A.2,0
EPI_ISL_427067,Australia/VIC792/2020,Australia,,2020-03-31,14.0,A.2,0
EPI_ISL_427039,Australia/VIC763/2020,Australia,,2020-03-30,14.0,A.2,0
EPI_ISL_427046,Australia/VIC769/2020,Australia,,2020-03-20,12.0,A.2,0
EPI_ISL_419986,Australia/VIC295/2020,Australia,,2020-03-23,13.0,A.2,0
EPI_ISL_419970,Australia/VIC277/2020,Australia,,2020-03-22,13.0,A.2,0
EPI_ISL_419995,Australia/VIC304/2020,Australia,,2020-03-23,13.0,A.2,0
EPI_ISL_419939,Australia/VIC244/2020,Australia,,2020-03-21,12.0,A.2,0
EPI_ISL_419927,Australia/VIC232/2020,Australia,,2020-03-21,12.0,A.2,0
EPI_ISL_422517,USA/NY-PV09147/2020,USA,,2020-03-20,12.0,A.2,0
EPI_ISL_417961,Spain/Madrid_H9_38/2020,Spain,,2020-03-12,11.0,A.2,0
EPI_ISL_417981,Spain/Madrid_R10_33/2020,Spain,,2020-03-02,10.0,A.2,0
EPI_ISL_422648,Netherlands/Limburg_9/2020,Netherlands,,2020-03-20,12.0,A.2,0
EPI_ISL_416477,Georgia/Tb-390/2020,Georgia,,2020-03-08,11.0,A.2,0
EPI_ISL_415151,USA/NY2-PV08100/2020,USA,,2020-03-04,10.0,A.2,0
EPI_ISL_416485,Spain/Valencia6/2020,Spain,,2020-02-27,9.0,A.2,0
