taxon,lineage
Australia/VIC535/2020,B.21
Australia/VIC396/2020,B.21
England/20128035406/2020,B.21
England/NORW-E8CBF/2020,B.21
England/NORW-E8D8F/2020,B.21
England/NORW-EAF4B/2020,B.21
England/NORW-EB548/2020,B.21
England/NORW-EBAD0/2020,B.21
England/NORW-EBB46/2020,B.21
England/NORW-EBC8F/2020,B.21
England/NORW-EB135/2020,B.21
England/NORW-EB6B1/2020,B.21
England/NORW-EB812/2020,B.21
England/NORW-EB86D/2020,B.21
England/CAMB-74E76/2020,B.21
England/20140064704/2020,B.21
England/20140064804/2020,B.21
Australia/VIC78/2020,B.21
England/SHEF-BFFE5/2020,B.21
England/SHEF-D0C9C/2020,B.21
England/SHEF-C28C6/2020,B.21
England/SHEF-C6D1E/2020,B.21
England/SHEF-C821D/2020,B.21
Greece_214/34505/2020,B.21
England/CAMB-778EE/2020,B.21
England/BRIS-12215F/2020,B.21
England/CAMB-72B35/2020,B.21
England/CAMB-734EE/2020,B.21
England/CAMB-72B53/2020,B.21
England/CAMB-7DEE6/2020,B.21
England/BRIS-121DA7/2020,B.21
England/CAMB-75367/2020,B.21
England/CAMB-79E53/2020,B.21
England/SHEF-C8C6A/2020,B.21
England/BRIS-123640/2020,B.21
England/CAMB-80DB6/2020,B.21
England/CAMB-812D4/2020,B.21
England/CAMB-7F260/2020,B.21
England/EXET-135872/2020,B.21
England/EXET-1373AC/2020,B.21
