taxon,lineage
England/NOTT-10E55D/2020,B.3
England/NOTT-10F765/2020,B.3
England/NOTT-10F7B0/2020,B.3
England/NOTT-10E423/2020,B.3
England/NOTT-10E405/2020,B.3
England/NOTT-10E380/2020,B.3
England/NOTT-10E335/2020,B.3
England/NOTT-10E326/2020,B.3
England/NOTT-10E836/2020,B.3
England/CAMB-8019C/2020,B.3
England/NOTT-10E933/2020,B.3
Scotland/EDB386/2020,B.3
England/20144010904/2020,B.3
England/20136015502/2020,B.3
England/20129040102/2020,B.3
England/20139019902/2020,B.3
England/20139018202/2020,B.3
England/20146012604/2020,B.3
England/20128034002/2020,B.3
England/20118143104/2020,B.3
England/BRIS-125277/2020,B.3
England/BRIS-125CF1/2020,B.3
England/BRIS-126C1E/2020,B.3
England/BRIS-126D2A/2020,B.3
England/BRIS-126E18/2020,B.3
England/20140072004/2020,B.3
England/CAMB-7C63A/2020,B.3
Singapore/183/2020,B.3
England/20119030804/2020,B.3
England/20142061404/2020,B.3
England/BRIS-126188/2020,B.3
England/20142022504/2020,B.3
England/20130032604/2020,B.3
England/NOTT-10F03D/2020,B.3
England/NOTT-10F0D3/2020,B.3
England/NOTT-10F792/2020,B.3
Scotland/CVR1277/2020,B.3
England/CAMB-8117D/2020,B.3
England/CAMB-1ABBBA/2020,B.3
England/CAMB-1ABBD8/2020,B.3
England/CAMB-82A53/2020,B.3
Scotland/EDB5671/2020,B.3
Scotland/CVR1190/2020,B.3
England/BRIS-122140/2020,B.3
England/CAMB-7318D/2020,B.3
England/CAMB-732F3/2020,B.3
England/LIVE-9BE2E/2020,B.3
England/LOND-D383B/2020,B.3
England/LOND-D3859/2020,B.3
England/NOTT-110163/2020,B.3
England/BRIS-1230CA/2020,B.3
England/BRIS-124849/2020,B.3
England/BRIS-125DEF/2020,B.3
England/NORT-2899A8/2020,B.3
New_Zealand/20VR1019/2020,B.3
New_Zealand/20VR1022/2020,B.3
New_Zealand/20VR1499/2020,B.3
New_Zealand/20VR1020/2020,B.3
New_Zealand/20VR1282/2020,B.3
New_Zealand/20VR2000/2020,B.3
England/EXET-1357B1/2020,B.3
England/SHEF-C4F56/2020,B.3
England/20120008704/2020,B.3
England/20120019704/2020,B.3
England/20156042904/2020,B.3
England/20168032904/2020,B.3
England/CAMB-1AADE2/2020,B.3
England/NORT-282426/2020,B.3
England/NOTT-10E63C/2020,B.3
Australia/VIC591/2020,B.3
England/201380277/2020,B.3
England/201380276/2020,B.3
England/20119090204/2020,B.3
England/20132017804/2020,B.3
England/20132017104/2020,B.3
England/NOTT-10EAA9/2020,B.3
England/LOND-D54DB/2020,B.3
England/CAMB-784AD/2020,B.3
England/20129019604/2020,B.3
England/20129042204/2020,B.3
Wales/PHWC-26FE9/2020,B.3
Wales/PHWC-271F1/2020,B.3
Wales/PHWC-25FEA/2020,B.3
Wales/PHWC-26A60/2020,B.3
Wales/PHWC-258EF/2020,B.3
Wales/PHWC-2557F/2020,B.3
Wales/PHWC-28433/2020,B.3
Wales/PHWC-2946F/2020,B.3
Wales/PHWC-2DE03/2020,B.3
Wales/PHWC-2E109/2020,B.3
Wales/PHWC-2FFFF/2020,B.3
England/CAMB-7AC85/2020,B.3
England/CAMB-75E57/2020,B.3
Wales/PHWC-26884/2020,B.3
Wales/PHWC-26875/2020,B.3
Wales/PHWC-281D2/2020,B.3
Wales/PHWC-26DB2/2020,B.3
England/20144021304/2020,B.3
England/20134065804/2020,B.3
Australia/VIC869/2020,B.3
England/20139029904/2020,B.3
England/20139030004/2020,B.3
Australia/VIC1044/2020,B.3
England/20122119202/2020,B.3
England/201160953/2020,B.3
England/20124003902/2020,B.3
England/20124021002/2020,B.3
England/20132081404/2020,B.3
England/20132081304/2020,B.3
England/20132079304/2020,B.3
England/20132054704/2020,B.3
England/20144023404/2020,B.3
England/20148002104/2020,B.3
England/CAMB-7D5B4/2020,B.3
England/20148002204/2020,B.3
England/CAMB-1AA40B/2020,B.3
England/20119006904/2020,B.3
England/20146001704/2020,B.3
England/20132023204/2020,B.3
England/20130071404/2020,B.3
Wales/PHWC-23E2B/2020,B.3
Wales/PHWC-2913B/2020,B.3
Wales/PHWC-2EE6C/2020,B.3
England/201361007/2020,B.3
Wales/PHWC-24006/2020,B.3
Wales/PHWC-24033/2020,B.3
Scotland/CVR1145/2020,B.3
England/CAMB-79AC8/2020,B.3
England/CAMB-7C360/2020,B.3
England/CAMB-76621/2020,B.3
England/CAMB-76B5F/2020,B.3
England/CAMB-77C00/2020,B.3
England/CAMB-71CCA/2020,B.3
England/BRIS-122201/2020,B.3
England/CAMB-72D3F/2020,B.3
England/CAMB-756C8/2020,B.3
England/CAMB-75015/2020,B.3
England/LOND-D3E0C/2020,B.3
Northern_Ireland/NIRE-FB4B1/2020,B.3
England/CAMB-808E2/2020,B.3
England/CAMB-825DA/2020,B.3
England/BRIS-124F35/2020,B.3
England/BRIS-124ADA/2020,B.3
England/BRIS-124ACB/2020,B.3
England/BRIS-124ABC/2020,B.3
Wales/PHWC-3168C/2020,B.3
England/EXET-135A30/2020,B.3
Scotland/GCVR-17129A/2020,B.3
Scotland/GCVR-170F94/2020,B.3
England/20118039804/2020,B.3
England/20119001804/2020,B.3
England/20136103304/2020,B.3
England/20142005704/2020,B.3
England/20144023604/2020,B.3
England/20156041604/2020,B.3
Czech_Republic_NRL/5240/2020,B.3
England/NORT-2820B9/2020,B.3
Australia/VIC593/2020,B.3
Australia/SAP141/2020,B.3
Australia/SAP240/2020,B.3
Australia/SAP268/2020,B.3
England/20134000904/2020,B.3
Australia/VIC667/2020,B.3
England/CAMB-77022/2020,B.3
England/CAMB-71CD9/2020,B.3
England/CAMB-77ACA/2020,B.3
England/CAMB-7973A/2020,B.3
England/CAMB-7F79E/2020,B.3
England/20144064402/2020,B.3
Wales/PHWC-25014/2020,B.3
England/20132090504/2020,B.3
England/20130032204/2020,B.3
Scotland/CVR1647/2020,B.3
Wales/PHWC-2D44D/2020,B.3
England/20149041204/2020,B.3
England/CAMB-79A04/2020,B.3
England/CAMB-7C184/2020,B.3
England/CAMB-75BC9/2020,B.3
England/CAMB-73150/2020,B.3
England/NORW-E8AF1/2020,B.3
England/NORW-EAAA4/2020,B.3
England/NORW-EA5A3/2020,B.3
England/NORW-EA7BC/2020,B.3
England/NORW-EB01A/2020,B.3
England/NORW-E9322/2020,B.3
England/20140002104/2020,B.3
England/20140000304/2020,B.3
Taiwan/TSGH-09/2020,B.3
Canada_NS/32/2020,B.3
England/CAMB-73ADD/2020,B.3
England/CAMB-7631B/2020,B.3
England/CAMB-7772D/2020,B.3
England/CAMB-773CF/2020,B.3
England/CAMB-71FEF/2020,B.3
England/CAMB-1B0A3D/2020,B.3
Denmark/ALAB-SSI515/2020,B.3
Denmark/ALAB-SSI518/2020,B.3
England/LIVE-99109/2020,B.3
England/LIVE-9D7C7/2020,B.3
England/LIVE-99A1D/2020,B.3
England/LIVE-99B56/2020,B.3
England/LIVE-9B556/2020,B.3
England/LIVE-9C7E6/2020,B.3
England/LIVE-9C8A7/2020,B.3
England/LIVE-9A654/2020,B.3
England/LIVE-9C018/2020,B.3
England/LIVE-9C670/2020,B.3
England/LIVE-9EA90/2020,B.3
England/LIVE-9BF0D/2020,B.3
England/LIVE-9C8F2/2020,B.3
England/BRIS-121ACE/2020,B.3
England/BRIS-122A72/2020,B.3
England/BRIS-122B9D/2020,B.3
England/BRIS-122B8E/2020,B.3
England/BRIS-124F9F/2020,B.3
England/BRIS-125101/2020,B.3
England/EXET-13564B/2020,B.3
England/EXET-135D37/2020,B.3
England/EXET-135DBF/2020,B.3
England/201120049/2020,B.3
England/EXET-137245/2020,B.3
England/201100183/2020,B.3
Denmark/ALAB-SSI-700/2020,B.3
England/LOND-D3D78/2020,B.3
England/201141651/2020,B.3
England/20118158906/2020,B.3
England/20119032804/2020,B.3
England/20119076104/2020,B.3
England/20119085504/2020,B.3
England/20119087104/2020,B.3
Iceland/375/2020,B.3
Iceland/448/2020,B.3
Iceland/592/2020,B.3
Iceland/487/2020,B.3
Iceland/415/2020,B.3
Iceland/476/2020,B.3
Iceland/559/2020,B.3
Australia/VIC659/2020,B.3
USA/CA-CZB016/2020,B.3
Australia/VIC727/2020,B.3
Australia/NSW243/2020,B.3
Australia/NSW270/2020,B.3
New_Zealand/20VR1451/2020,B.3
England/20140063704/2020,B.3
Latvia/04/2020,B.3
Singapore/147/2020,B.3
England/BRIS-126416/2020,B.3
England/20146064204/2020,B.3
