GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_419745,Australia/VIC26/2020,Australia,,2020-03-10,11.0,B.3,1
EPI_ISL_418409,Finland/14M74/2020,Finland,,2020-03-14,11.0,B.3,0
EPI_ISL_426848,Australia/VIC591/2020,Australia,,2020-03-22,13.0,B.3,0
EPI_ISL_426850,Australia/VIC593/2020,Australia,,2020-03-23,13.0,B.3,0
EPI_ISL_419889,Australia/VIC193/2020,Australia,,2020-03-19,12.0,B.3,0
EPI_ISL_424399,Iceland/375/2020,Iceland,,2020-03-19,12.0,B.3,0
EPI_ISL_419815,Australia/VIC93/2020,Australia,,2020-03-15,12.0,B.3,0
EPI_ISL_419813,Australia/VIC101/2020,Australia,,2020-03-16,12.0,B.3,0
EPI_ISL_426955,Australia/VIC659/2020,Australia,,2020-03-27,13.0,B.3,0
EPI_ISL_426963,Australia/VIC667/2020,Australia,,2020-03-27,13.0,B.3,0
EPI_ISL_419533,Germany/NRW-16/2020,Germany,,2020-03-11,11.0,B.3,0
EPI_ISL_419531,Germany/NRW-14/2020,Germany,,2020-03-11,11.0,B.3,0
EPI_ISL_419534,Germany/NRW-17/2020,Germany,,2020-03-11,11.0,B.3,0
EPI_ISL_426660,Australia/VIC352/2020,Australia,,2020-03-20,12.0,B.3,0
EPI_ISL_419662,Austria/CeMM0009/2020,Austria,,2020-03-14,11.0,B.3,0
EPI_ISL_419654,Austria/CeMM0001/2020,Austria,,2020-03-03,10.0,B.3,0
EPI_ISL_419655,Austria/CeMM0002/2020,Austria,,2020-02-26,9.0,B.3,0
EPI_ISL_418329,Canada/ON_PHL5694/2020,Canada,,2020-03-12,11.0,B.3,0
EPI_ISL_418328,Canada/ON_PHL3670/2020,Canada,,2020-03-20,12.0,B.3,0
EPI_ISL_413488,Germany/NRW-01/2020,Germany,,2020-02-28,9.0,B.3,0
EPI_ISL_418800,Human/CS-031052/2020,Belgium,,2020-03-10,11.0,B.3,0
EPI_ISL_424651,Belgium/ULG-10095/2020,Belgium,,2020-04-05,15.0,B.3,0
EPI_ISL_424646,Belgium/ULG-10088/2020,Belgium,,2020-04-04,14.0,B.3,0
EPI_ISL_424643,Belgium/ULG-10089/2020,Belgium,,2020-04-04,14.0,B.3,0
EPI_ISL_424657,Belgium/ULG-10052/2020,Belgium,,2020-04-05,15.0,B.3,0
EPI_ISL_418987,Belgium/CG-030158/2020,Belgium,,2020-03-01,10.0,B.3,0
EPI_ISL_427007,Australia/VIC727/2020,Australia,,2020-03-29,14.0,B.3,0
EPI_ISL_427042,Australia/VIC766/2020,Australia,,2020-03-18,12.0,B.3,0
EPI_ISL_418916,USA/IL-UW349/2020,USA,,2020-03-13,11.0,B.3,0
EPI_ISL_418633,Belgium/ULG-7626/2020,Belgium,,2020-03-17,12.0,B.3,0
EPI_ISL_418627,Belgium/ULG-6743/2020,Belgium,,2020-03-14,11.0,B.3,0
EPI_ISL_418625,Belgium/ULG-6688/2020,Belgium,,2020-03-14,11.0,B.3,0
EPI_ISL_416033,Brazil/SPBR-11/2020,Brazil,UK,2020-03-03,10.0,B.3,0
EPI_ISL_424472,Iceland/448/2020,Iceland,,2020-03-20,12.0,B.3,0
EPI_ISL_424499,Iceland/476/2020,Iceland,,2020-03-20,12.0,B.3,0
EPI_ISL_420904,Germany/BAV-V2011463/2020,Germany,,2020-03-15,12.0,B.3,0
EPI_ISL_424439,Iceland/415/2020,Iceland,,2020-03-19,12.0,B.3,0
EPI_ISL_424612,Iceland/592/2020,Iceland,,2020-03-27,13.0,B.3,0
EPI_ISL_417412,Australia/NSW62/2020,Australia,,2020-03-17,12.0,B.3,0
EPI_ISL_424509,Iceland/487/2020,Iceland,,2020-03-20,12.0,B.3,0
EPI_ISL_424502,Iceland/479/2020,Iceland,,2020-03-20,12.0,B.3,0
EPI_ISL_424579,Iceland/559/2020,Iceland,,2020-03-26,13.0,B.3,0
EPI_ISL_421202,Belgium/ULG-10028/2020,Belgium,,2020-03-30,14.0,B.3,0
EPI_ISL_421206,Belgium/ULG-10032/2020,Belgium,,2020-03-31,14.0,B.3,0
EPI_ISL_427368,Belgium/ULG-10120/2020,Belgium,,2020-04-07,15.0,B.3,0
EPI_ISL_427396,Taiwan/TSGH-09/2020,Taiwan,,2020-03-23,13.0,B.3,0
EPI_ISL_427377,Belgium/ULG-10132/2020,Belgium,,2020-04-07,15.0,B.3,0
EPI_ISL_422639,Netherlands/Gelderland_11/2020,Netherlands,,2020-03-21,12.0,B.3,0
EPI_ISL_415495,Netherlands/NA_6/2020,Netherlands,,2020-03-10,11.0,B.3,0
EPI_ISL_427124,Australia/VIC869/2020,Australia,,2020-04-05,15.0,B.3,1
EPI_ISL_417793,Iceland/142/2020,Iceland,UK,2020-03-13,11.0,B.3,0
EPI_ISL_416488,Poland/PL_P1/2020,Poland,,2020-03-03,10.0,B.3,0
EPI_ISL_417759,Iceland/166/2020,Iceland,Austria,2020-03-13,11.0,B.3,0
EPI_ISL_424875,USA/NE_7025/2020,USA,,2020-03-07,10.0,B.3,0
EPI_ISL_424874,USA/NE_6605/2020,USA,,2020-03-05,10.0,B.3,0
EPI_ISL_420356,Belgium/MJP-0306100/2020,Belgium,,2020-03-06,10.0,B.3,0
EPI_ISL_414426,Netherlands/Limburg_4/2020,Netherlands,,2020-03-03,10.0,B.3,0
EPI_ISL_414497,Germany/NRW-02-1/2020,Germany,,2020-02-25,9.0,B.3,0
EPI_ISL_414499,Germany/NRW-04/2020,Germany,,2020-02-26,9.0,B.3,0
EPI_ISL_414498,Germany/NRW-03/2020,Germany,,2020-02-26,9.0,B.3,0
EPI_ISL_425134,Germany/NRW-50/2020,Germany,,2020-03-11,11.0,B.3,0
EPI_ISL_420412,Belgium/BJ-0324192/2020,Belgium,,2020-03-24,13.0,B.3,0
EPI_ISL_414574,Germany/NRW-10/2020,Germany,,2020-02-28,9.0,B.3,0
EPI_ISL_414505,Germany/NRW-06/2020,Germany,,2020-02-27,9.0,B.3,0
EPI_ISL_414504,Germany/NRW-05/2020,Germany,,2020-02-26,9.0,B.3,0
EPI_ISL_414506,Germany/NRW-07/2020,Germany,,2020-02-27,9.0,B.3,0
EPI_ISL_414509,Germany/NRW-09/2020,Germany,,2020-02-28,9.0,B.3,0
EPI_ISL_414508,Germany/NRW-08/2020,Germany,,2020-02-27,9.0,B.3,0
EPI_ISL_421461,Portugal/PT0058/2020,Portugal,,2020-03-20,12.0,B.3,0
EPI_ISL_421457,Portugal/PT0054/2020,Portugal,,2020-03-18,12.0,B.3,0
EPI_ISL_422701,Netherlands/NA_166/2020,Netherlands,,2020-03-21,12.0,B.3,0
EPI_ISL_415531,Netherlands/ZuidHolland_27/2020,Netherlands,,2020-03-09,11.0,B.3,0
EPI_ISL_420069,Senegal/306/2020,Senegal,,2020-03-17,12.0,B.3,0
EPI_ISL_429780,Luxembourg/LNS5680075/2020,Luxembourg,,2020-03-26,13.0,B.3,0
EPI_ISL_429731,Luxembourg/LNS6264620/2020,Luxembourg,,2020-03-31,14.0,B.3,0
EPI_ISL_429814,Canada/NS_32/2020,Canada,,2020-03-15,12.0,B.3,0
EPI_ISL_430848,Sweden/20-08144/2020,Sweden,,2020-03-11,11.0,B.3,0
EPI_ISL_428959,Luxembourg/LNS4295690/2020,Luxembourg,,2020-04-01,14.0,B.3,0
EPI_ISL_429115,Sweden/20-08142/2020,Sweden,,2020-03-11,11.0,B.3,0
EPI_ISL_429279,Denmark/ALAB-HH21/2020,Denmark,,2020-03-10,11.0,B.3,0
EPI_ISL_429288,Denmark/ALAB-HH30/2020,Denmark,,2020-03-11,11.0,B.3,0
EPI_ISL_429012,USA/CA-CZB016/2020,USA,,2020-03-25,13.0,B.3,0
EPI_ISL_429583,Denmark/ALAB-SSI515/2020,Denmark,,2020-03-23,13.0,B.3,0
EPI_ISL_429584,Denmark/ALAB-SSI518/2020,Denmark,,2020-03-26,13.0,B.3,0
EPI_ISL_430540,Australia/VIC1044/2020,Australia,,2020-04-03,14.0,B.3,0
EPI_ISL_429373,Denmark/ALAB-SSI157/2020,Denmark,,2020-03-09,11.0,B.3,0
EPI_ISL_429360,Denmark/ALAB-SSI142/2020,Denmark,,2020-03-09,11.0,B.3,0
EPI_ISL_429367,Denmark/ALAB-SSI149/2020,Denmark,,2020-03-09,11.0,B.3,0
EPI_ISL_429397,Denmark/ALAB-SSI199/2020,Denmark,,2020-03-09,11.0,B.3,0
EPI_ISL_429412,Denmark/ALAB-SSI228/2020,Denmark,,2020-03-10,11.0,B.3,0
EPI_ISL_429419,Denmark/ALAB-SSI256/2020,Denmark,,2020-03-10,11.0,B.3,0
EPI_ISL_429420,Denmark/ALAB-SSI258/2020,Denmark,,2020-03-10,11.0,B.3,0
EPI_ISL_429421,Denmark/ALAB-SSI259/2020,Denmark,,2020-03-10,11.0,B.3,0
EPI_ISL_429426,Denmark/ALAB-SSI264/2020,Denmark,,2020-03-10,11.0,B.3,0
EPI_ISL_429427,Denmark/ALAB-SSI265/2020,Denmark,,2020-03-10,11.0,B.3,0
EPI_ISL_429401,Denmark/ALAB-SSI203/2020,Denmark,,2020-03-09,11.0,B.3,0
EPI_ISL_429430,Denmark/ALAB-SSI270/2020,Denmark,,2020-03-10,11.0,B.3,0
EPI_ISL_429444,Denmark/ALAB-SSI286/2020,Denmark,,2020-03-10,11.0,B.3,0
EPI_ISL_429448,Denmark/ALAB-SSI293/2020,Denmark,,2020-03-10,11.0,B.3,0
EPI_ISL_434471,Greece/149/2020,Greece,,2020-03-11,11.0,B.3,0
EPI_ISL_417958,USA/UT-010/2020,USA,,2020-03-10,11.0,B.3,0
EPI_ISL_427658,Australia/NSW46/2020,Australia,,2020-03-10,11.0,B.3,0
EPI_ISL_427665,Australia/NSW218/2020,Australia,,2020-03-11,11.0,B.3,0
EPI_ISL_421656,Latvia/04/2020,Latvia,,2020-03-25,13.0,B.3,0
EPI_ISL_435416,Hungary/SRC-00620/2020,Hungary,,2020-03-27,13.0,B.3,0
EPI_ISL_437245,Germany/BAV-MVP0046/2020,Germany,,2020-03-11,11.0,B.3,0
EPI_ISL_437266,Germany/BAV-MVP0070/2020,Germany,,2020-03-26,13.0,B.3,0
EPI_ISL_437273,Germany/BAV-MVP0079/2020,Germany,,2020-03-30,14.0,B.3,0
EPI_ISL_437274,Germany/BAV-MVP0080/2020,Germany,,2020-03-30,14.0,B.3,0
EPI_ISL_437275,Germany/BAV-MVP0081/2020,Germany,,2020-03-30,14.0,B.3,0
EPI_ISL_437659,DK/ALAB-SSI-244/2020,Denmark,,2020-03-10,11.0,B.3,0
EPI_ISL_437664,DK/ALAB-SSI-251/2020,Denmark,,2020-03-10,11.0,B.3,0
EPI_ISL_437931,Austria/CeMM0043/2020,Austria,,2020-03-09,11.0,B.3,0
EPI_ISL_437937,Austria/CeMM0055/2020,Austria,,2020-03-27,13.0,B.3,0
EPI_ISL_437972,Austria/CeMM0114/2020,Austria,,2020-03-18,12.0,B.3,0
EPI_ISL_438033,Austria/CeMM0192/2020,Austria,,2020-03-13,11.0,B.3,0
EPI_ISL_438095,Austria/CeMM0266/2020,Austria,,2020-03-24,13.0,B.3,0
EPI_ISL_443233,Singapore/141/2020,Singapore,,2020-03-17,12.0,B.3,0
EPI_ISL_443239,Singapore/147/2020,Singapore,,2020-03-17,12.0,B.3,0
,Northern_Ireland/NIRE-FB27B/2020,UK,,2020-03-24,13.0,B.3,0
,Wales/PHWC-347A4/2020,UK,,2020-04-20,17.0,B.3,0
,Wales/PHWC-34391/2020,UK,,2020-04-16,16.0,B.3,0
,Wales/PHWC-32B6E/2020,UK,,2020-04-14,16.0,B.3,0
,Wales/PHWC-32F53/2020,UK,,2020-04-14,16.0,B.3,0
,Wales/PHWC-32BF5/2020,UK,,2020-04-15,16.0,B.3,0
,Wales/PHWC-33110/2020,UK,,2020-04-14,16.0,B.3,0
,Wales/PHWC-32C01/2020,UK,,2020-04-14,16.0,B.3,0
,Wales/PHWC-344CB/2020,UK,,2020-04-16,16.0,B.3,0
,Wales/PHWC-33FCB/2020,UK,,2020-04-18,16.0,B.3,0
,Wales/PHWC-34319/2020,UK,,2020-04-17,16.0,B.3,0
,Wales/PHWC-32F44/2020,UK,,2020-04-14,16.0,B.3,0
,Wales/PHWC-338C0/2020,UK,,2020-04-21,17.0,B.3,0
,Wales/PHWC-343EC/2020,UK,,2020-04-15,16.0,B.3,0
,Wales/PHWC-33EEC/2020,UK,,2020-04-16,16.0,B.3,0
,Wales/PHWC-32FAE/2020,UK,,2020-04-14,16.0,B.3,0
,Wales/PHWC-33BE5/2020,UK,,2020-04-14,16.0,B.3,0
,Wales/PHWC-33F61/2020,UK,,2020-04-17,16.0,B.3,0
,Wales/PHWC-33EA0/2020,UK,,2020-04-15,16.0,B.3,0
,Wales/PHWC-340B8/2020,UK,,2020-04-20,17.0,B.3,0
,Wales/PHWC-3405E/2020,UK,,2020-04-17,16.0,B.3,0
,Wales/PHWC-32BB9/2020,UK,,2020-04-15,16.0,B.3,0
,Wales/PHWC-343CE/2020,UK,,2020-04-16,16.0,B.3,0
,Wales/PHWC-34197/2020,UK,,2020-04-17,16.0,B.3,0
,Wales/PHWC-32BC8/2020,UK,,2020-04-15,16.0,B.3,0
,England/PHEC-21142/2020,UK,,2020-04-21,17.0,B.3,0
,England/LOND-D3D78/2020,UK,,2020-04-04,14.0,B.3,0
,England/LIVE-9C7E6/2020,UK,,2020-03-23,13.0,B.3,0
,England/LIVE-9C670/2020,UK,,2020-03-23,13.0,B.3,0
,England/LIVE-9C018/2020,UK,,2020-03-23,13.0,B.3,0
,England/LIVE-9C8A7/2020,UK,,2020-03-23,13.0,B.3,0
,England/LIVE-9A654/2020,UK,,2020-03-29,14.0,B.3,0
,England/LIVE-9BF0D/2020,UK,,2020-03-25,13.0,B.3,0
,England/LIVE-9B556/2020,UK,,2020-04-02,14.0,B.3,0
,England/LIVE-9C8F2/2020,UK,,2020-03-24,13.0,B.3,0
,Northern_Ireland/NIRE-102270/2020,UK,,2020-03-10,11.0,B.3,0
,Wales/PHWC-3222D/2020,UK,,2020-04-09,15.0,B.3,0
,Wales/PHWC-2E136/2020,UK,,2020-04-11,15.0,B.3,0
,Wales/PHWC-2FFFF/2020,UK,,2020-04-02,14.0,B.3,0
,Wales/PHWC-291FF/2020,UK,,2020-04-03,14.0,B.3,0
,Wales/PHWC-2946F/2020,UK,,2020-04-03,14.0,B.3,0
,Wales/PHWC-2921A/2020,UK,,2020-04-03,14.0,B.3,0
,Wales/PHWC-292FC/2020,UK,,2020-04-03,14.0,B.3,0
,Wales/PHWC-2E0B1/2020,UK,,2020-04-10,15.0,B.3,0
,Wales/PHWC-29344/2020,UK,,2020-04-04,14.0,B.3,0
,Wales/PHWC-291B3/2020,UK,,2020-04-03,14.0,B.3,0
,Wales/PHWC-31EC0/2020,UK,,2020-04-07,15.0,B.3,0
,Wales/PHWC-29177/2020,UK,,2020-04-04,14.0,B.3,0
,Wales/PHWC-2DF97/2020,UK,,2020-04-10,15.0,B.3,0
,Wales/PHWC-2DE9A/2020,UK,,2020-04-06,15.0,B.3,0
,Wales/PHWC-31CB7/2020,UK,,2020-04-14,16.0,B.3,0
,Wales/PHWC-32023/2020,UK,,2020-04-13,16.0,B.3,0
,Wales/PHWC-31DC3/2020,UK,,2020-04-11,15.0,B.3,0
,Wales/PHWC-2E109/2020,UK,,2020-04-12,16.0,B.3,0
,Wales/PHWC-2911D/2020,UK,,2020-04-03,14.0,B.3,0
,Wales/PHWC-31DF0/2020,UK,,2020-04-11,15.0,B.3,0
,Wales/PHWC-31F36/2020,UK,,2020-04-07,15.0,B.3,0
,Wales/PHWC-2913B/2020,UK,,2020-04-04,14.0,B.3,0
,Wales/PHWC-2DE03/2020,UK,,2020-04-14,16.0,B.3,0
,Wales/PHWC-290E3/2020,UK,,2020-04-03,14.0,B.3,0
,Wales/PHWC-319FC/2020,UK,,2020-04-10,15.0,B.3,0
,Wales/PHWC-31983/2020,UK,,2020-04-10,15.0,B.3,0
,England/PHEC-20FA3/2020,UK,,2020-04-16,16.0,B.3,0
,England/EXET-135D37/2020,UK,,2020-04-06,15.0,B.3,0
,England/EXET-135DBF/2020,UK,,2020-04-03,14.0,B.3,0
,England/EXET-135A30/2020,UK,,2020-03-26,13.0,B.3,0
,England/BIRM-5E7EO/2020,UK,,2020-03-24,13.0,B.3,0
,England/SHEF-CEC19/2020,UK,,2020-04-09,15.0,B.3,0
,England/SHEF-C22B9/2020,UK,,2020-04-09,15.0,B.3,0
,Wales/PHWC-307E4/2020,UK,,2020-04-08,15.0,B.3,0
,Wales/PHWC-307C6/2020,UK,,2020-04-08,15.0,B.3,0
,Wales/PHWC-28D47/2020,UK,,2020-04-02,14.0,B.3,0
,Wales/PHWC-30E3A/2020,UK,,2020-04-09,15.0,B.3,0
,Wales/PHWC-3119A/2020,UK,,2020-04-10,15.0,B.3,0
,Wales/PHWC-28DCF/2020,UK,,2020-04-02,14.0,B.3,0
,Wales/PHWC-28E26/2020,UK,,2020-04-02,14.0,B.3,0
,Wales/PHWC-30F73/2020,UK,,2020-04-10,15.0,B.3,0
,Wales/PHWC-30FA0/2020,UK,,2020-04-09,15.0,B.3,0
,Wales/PHWC-307A8/2020,UK,,2020-04-08,15.0,B.3,0
,Wales/PHWC-31006/2020,UK,,2020-04-10,15.0,B.3,0
,Wales/PHWC-28D65/2020,UK,,2020-04-02,14.0,B.3,0
,Wales/PHWC-28CD1/2020,UK,,2020-04-02,14.0,B.3,0
,Wales/PHWC-28CE0/2020,UK,,2020-04-02,14.0,B.3,0
,Wales/PHWC-30E1C/2020,UK,,2020-04-09,15.0,B.3,0
,Wales/PHWC-30F91/2020,UK,,2020-04-09,15.0,B.3,0
,Wales/PHWC-3182C/2020,UK,,2020-04-10,15.0,B.3,0
,Wales/PHWC-31789/2020,UK,,2020-04-12,16.0,B.3,0
,Wales/PHWC-28DA1/2020,UK,,2020-04-03,14.0,B.3,0
,Wales/PHWC-28D56/2020,UK,,2020-04-02,14.0,B.3,0
,Wales/PHWC-30939/2020,UK,,2020-04-08,15.0,B.3,0
,Wales/PHWC-30EEF/2020,UK,,2020-04-09,15.0,B.3,0
,Wales/PHWC-28DDE/2020,UK,,2020-04-03,14.0,B.3,0
,Wales/PHWC-3168C/2020,UK,,2020-04-12,16.0,B.3,0
,Wales/PHWC-30FFB/2020,UK,,2020-04-09,15.0,B.3,0
,Wales/PHWC-28C0E/2020,UK,,2020-04-01,14.0,B.3,0
,Wales/PHWC-30FDD/2020,UK,,2020-04-09,15.0,B.3,0
,Wales/PHWC-30ACD/2020,UK,,2020-04-09,15.0,B.3,0
,Wales/PHWC-30FEC/2020,UK,,2020-04-09,15.0,B.3,0
,Wales/PHWC-30A18/2020,UK,,2020-04-08,15.0,B.3,0
,Wales/PHWC-313EF/2020,UK,,2020-04-13,16.0,B.3,0
,Wales/PHWC-28CFF/2020,UK,,2020-04-02,14.0,B.3,0
,Wales/PHWC-31859/2020,UK,,2020-04-10,15.0,B.3,0
,Wales/PHWC-28D0B/2020,UK,,2020-04-02,14.0,B.3,0
,Wales/PHWC-3180E/2020,UK,,2020-04-11,15.0,B.3,0
,Wales/PHWC-28E53/2020,UK,,2020-04-02,14.0,B.3,0
