GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_426905,Australia/VIC390/2020,Australia,,2020-03-23,13.0,B.6,0
EPI_ISL_419761,Australia/VIC42/2020,Australia,,2020-03-11,11.0,B.6,1
EPI_ISL_419771,Australia/VIC59/2020,Australia,,2020-03-13,11.0,B.6,1
EPI_ISL_426882,Australia/VIC913/2020,Australia,,2020-03-24,13.0,B.6,0
EPI_ISL_419884,Australia/VIC188/2020,Australia,,2020-03-19,12.0,B.6,1
EPI_ISL_419878,Australia/VIC181/2020,Australia,,2020-03-19,12.0,B.6,0
EPI_ISL_426956,Australia/VIC660/2020,Australia,,2020-03-28,13.0,B.6,0
EPI_ISL_426973,Australia/VIC678/2020,Australia,,2020-03-27,13.0,B.6,0
EPI_ISL_418376,Canada/ON_PHL3459/2020,Canada,,2020-03-12,11.0,B.6,0
EPI_ISL_418375,Canada/ON_PHL0141/2020,Canada,,2020-03-12,11.0,B.6,0
EPI_ISL_417033,Australia/QLDID921/2020,Australia,,2020-03-11,11.0,B.6,0
EPI_ISL_426767,Australia/VIC494/2020,Australia,,2020-03-23,13.0,B.6,0
EPI_ISL_426700,Australia/VIC397/2020,Australia,,2020-03-24,13.0,B.6,0
EPI_ISL_426754,Australia/VIC461/2020,Australia,,2020-03-27,13.0,B.6,0
EPI_ISL_427091,Australia/VIC819/2020,Australia,,2020-04-03,14.0,B.6,0
EPI_ISL_427044,Australia/VIC767/2020,Australia,,2020-03-20,12.0,B.6,0
EPI_ISL_427045,Australia/VIC768/2020,Australia,,2020-03-20,12.0,B.6,0
EPI_ISL_427048,Australia/VIC772/2020,Australia,,2020-03-20,12.0,B.6,0
EPI_ISL_427049,Australia/VIC773/2020,Australia,,2020-03-20,12.0,B.6,0
EPI_ISL_417388,Australia/NSW25/2020,Australia,,2020-03-05,10.0,B.6,0
EPI_ISL_417396,Australia/NSW38/2020,Australia,,2020-03-10,11.0,B.6,0
EPI_ISL_419969,Australia/VIC276/2020,Australia,,2020-03-22,13.0,B.6,0
EPI_ISL_419926,Australia/VIC231/2020,Australia,,2020-03-21,12.0,B.6,0
EPI_ISL_419946,Australia/VIC251/2020,Australia,,2020-03-21,12.0,B.6,0
EPI_ISL_419932,Australia/VIC237/2020,Australia,,2020-03-21,12.0,B.6,0
EPI_ISL_417403,Australia/NSW48/2020,Australia,,2020-03-14,11.0,B.6,0
EPI_ISL_417400,Australia/NSW44/2020,Australia,,2020-03-10,11.0,B.6,0
EPI_ISL_417401,Australia/NSW45/2020,Australia,,2020-03-13,11.0,B.6,0
EPI_ISL_427398,Taiwan/TSGH-11/2020,Taiwan,,2020-03-25,13.0,B.6,0
EPI_ISL_427305,Brazil/SC-766/2020,Brazil,,2020-03-10,11.0,B.6,0
EPI_ISL_422435,Singapore/42/2020,Singapore,,2020-03-31,14.0,B.6,0
EPI_ISL_417917,Malaysia/189332/2020,Malaysia,,2020-03-20,12.0,B.6,0
EPI_ISL_416706,USA/WA-UW168/2020,USA,,2020-03-13,11.0,B.6,0
EPI_ISL_416449,USA/WA-UW93/2020,USA,,2020-03-11,11.0,B.6,0
EPI_ISL_428483,India/nimh-0318/2020,India,,2020-04-10,15.0,B.6,0
EPI_ISL_428484,India/nimh-0351/2020,India,,2020-04-10,15.0,B.6,0
