GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
,Scotland/CVR1624/2020,UK,,2020-04-05,15.0,B.16,0
,Scotland/CVR1953/2020,UK,,2020-04-08,15.0,B.16,0
,Scotland/CVR1584/2020,UK,,2020-04-05,15.0,B.16,0
,Scotland/CVR2227/2020,UK,,2020-04-12,16.0,B.16,0
,Scotland/CVR3189/2020,UK,,2020-04-28,18.0,B.16,0
,England/LIVE-9B50B/2020,UK,,2020-04-02,14.0,B.16,0
,England/LIVE-9C081/2020,UK,,2020-03-31,14.0,B.16,0
,Scotland/CVR3246/2020,UK,,2020-04-27,18.0,B.16,0
,Scotland/CVR2173/2020,UK,,2020-04-11,15.0,B.16,0
,Scotland/CVR2742/2020,UK,,2020-04-18,16.0,B.16,0
,Scotland/CVR2526/2020,UK,,2020-04-15,16.0,B.16,0
,Scotland/CVR2860/2020,UK,,2020-04-21,17.0,B.16,0
,Scotland/CVR2893/2020,UK,,2020-04-21,17.0,B.16,0
,Scotland/CVR2433/2020,UK,,2020-04-14,16.0,B.16,0
,Scotland/CVR2415/2020,UK,,2020-04-14,16.0,B.16,0
,Scotland/CVR2158/2020,UK,,2020-04-10,15.0,B.16,0
,Scotland/CVR3031/2020,UK,,2020-04-23,17.0,B.16,0
,Scotland/CVR1997/2020,UK,,2020-04-09,15.0,B.16,0
,Scotland/CVR1079/2020,UK,,2020-03-29,14.0,B.16,0
,Scotland/CVR388/2020,UK,,2020-03-22,13.0,B.16,0
,Scotland/CVR756/2020,UK,,2020-03-26,13.0,B.16,0
,Scotland/CVR748/2020,UK,,2020-03-26,13.0,B.16,0
,Scotland/CVR475/2020,UK,,2020-03-23,13.0,B.16,0
,Scotland/CVR2119/2020,UK,,2020-04-11,15.0,B.16,0
,Scotland/CVR1197/2020,UK,,2020-03-30,14.0,B.16,0
,Scotland/CVR1951/2020,UK,,2020-04-07,15.0,B.16,0
,England/LIVE-9B8B7/2020,UK,,2020-04-20,17.0,B.16,0
,Scotland/CVR1496/2020,UK,,2020-04-02,14.0,B.16,0
,England/LIVE-99F1E/2020,UK,,2020-04-13,16.0,B.16,0
,England/LIVE-99F2D/2020,UK,,2020-04-13,16.0,B.16,0
,Scotland/CVR807/2020,UK,,2020-03-27,13.0,B.16,0
,Scotland/CVR1035/2020,UK,,2020-03-29,14.0,B.16,0
,Scotland/CVR1475/2020,UK,,2020-04-01,14.0,B.16,0
,Scotland/CVR1446/2020,UK,,2020-04-01,14.0,B.16,0
,Scotland/CVR919/2020,UK,,2020-03-28,13.0,B.16,0
,Scotland/CVR1271/2020,UK,,2020-03-31,14.0,B.16,0
,Scotland/CVR1115/2020,UK,,2020-03-29,14.0,B.16,0
,Scotland/CVR599/2020,UK,,2020-03-24,13.0,B.16,0
,Scotland/CVR487/2020,UK,,2020-03-23,13.0,B.16,0
,Scotland/CVR1398/2020,UK,,2020-04-01,14.0,B.16,0
,Scotland/CVR1635/2020,UK,,2020-04-04,14.0,B.16,0
,Scotland/CVR1629/2020,UK,,2020-04-05,15.0,B.16,0
,Scotland/CVR1607/2020,UK,,2020-04-03,14.0,B.16,0
,Scotland/CVR1444/2020,UK,,2020-04-01,14.0,B.16,1
,Scotland/CVR1379/2020,UK,,2020-04-01,14.0,B.16,0
,Scotland/CVR1034/2020,UK,,2020-03-30,14.0,B.16,0
,Scotland/CVR1387/2020,UK,,2020-04-01,14.0,B.16,0
,Scotland/CVR1450/2020,UK,,2020-04-02,14.0,B.16,0
,Scotland/CVR1465/2020,UK,,2020-04-02,14.0,B.16,0
,Scotland/CVR864/2020,UK,,2020-03-27,13.0,B.16,0
,Scotland/CVR1358/2020,UK,,2020-03-31,14.0,B.16,0
,Scotland/CVR1352/2020,UK,,2020-04-01,14.0,B.16,0
,Scotland/CVR1429/2020,UK,,2020-04-02,14.0,B.16,0
,Scotland/CVR1384/2020,UK,,2020-04-01,14.0,B.16,0
,Scotland/CVR1414/2020,UK,,2020-04-02,14.0,B.16,0
,Scotland/CVR1314/2020,UK,,2020-03-31,14.0,B.16,0
,Scotland/CVR1356/2020,UK,,2020-03-31,14.0,B.16,0
,Scotland/CVR1053/2020,UK,,2020-03-28,13.0,B.16,0
,Scotland/CVR392/2020,UK,,2020-03-23,13.0,B.16,0
,Scotland/CVR1404/2020,UK,,2020-04-01,14.0,B.16,0
,Scotland/CVR776/2020,UK,,2020-03-26,13.0,B.16,0
,Scotland/CVR987/2020,UK,,2020-03-29,14.0,B.16,0
,Scotland/CVR1204/2020,UK,,2020-03-30,14.0,B.16,0
,Scotland/EDB682/2020,UK,,2020-04-03,14.0,B.16,0
,Scotland/CVR715/2020,UK,,2020-03-26,13.0,B.16,0
,Scotland/CVR495/2020,UK,,2020-03-24,13.0,B.16,0
,Scotland/CVR425/2020,UK,,2020-03-22,13.0,B.16,0
,Scotland/CVR507/2020,UK,,2020-03-24,13.0,B.16,0
,Scotland/CVR780/2020,UK,,2020-03-27,13.0,B.16,0
,Scotland/CVR309/2020,UK,,2020-03-20,12.0,B.16,0
,Scotland/CVR607/2020,UK,,2020-03-25,13.0,B.16,0
,Scotland/CVR284/2020,UK,,2020-03-21,12.0,B.16,0
,Scotland/CVR902/2020,UK,,2020-03-27,13.0,B.16,1
,Scotland/CVR785/2020,UK,,2020-03-26,13.0,B.16,0
,Scotland/CVR901/2020,UK,,2020-03-27,13.0,B.16,0
,Scotland/CVR796/2020,UK,,2020-03-26,13.0,B.16,0
,Scotland/CVR712/2020,UK,,2020-03-26,13.0,B.16,0
,Scotland/CVR903/2020,UK,,2020-03-27,13.0,B.16,0
,Scotland/CVR161/2020,UK,,2020-03-17,12.0,B.16,0
,Scotland/CVR248/2020,UK,,2020-03-20,12.0,B.16,0
,Scotland/CVR811/2020,UK,,2020-03-27,13.0,B.16,0
,Scotland/CVR438/2020,UK,,2020-03-23,13.0,B.16,0
,Scotland/CVR632/2020,UK,,2020-03-25,13.0,B.16,0
,Scotland/CVR196/2020,UK,,2020-03-19,12.0,B.16,1
,Scotland/CVR33/2020,UK,,2020-03-13,11.0,B.16,0
,Scotland/CVR96/2020,UK,,2020-03-14,11.0,B.16,0
