GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_413600,Australia/NSW14/2020,Australia,,2020-03-03,10.0,B.4,1
EPI_ISL_419749,Australia/VIC30/2020,Australia,,2020-03-10,11.0,B.4,1
EPI_ISL_419753,Australia/VIC34/2020,Australia,,2020-03-10,11.0,B.4,0
EPI_ISL_419780,Australia/VIC66/2020,Australia,,2020-03-13,11.0,B.4,0
EPI_ISL_419784,Australia/VIC58/2020,Australia,,2020-03-12,11.0,B.4,0
EPI_ISL_413595,Australia/NSW09/2020,Australia,,2020-02-28,9.0,B.4,1
EPI_ISL_413597,Australia/NSW11/2020,Australia,,2020-03-02,10.0,B.4,0
EPI_ISL_413598,Australia/NSW12/2020,Australia,,2020-03-04,10.0,B.4,0
EPI_ISL_413599,Australia/NSW13/2020,Australia,,2020-03-04,10.0,B.4,0
EPI_ISL_424280,USA/WA-UW-1868/2020,USA,,2020-03-23,13.0,B.4,0
EPI_ISL_426810,Australia/VIC547/2020,Australia,,2020-03-25,13.0,B.4,1
EPI_ISL_426870,Australia/VIC615/2020,Australia,,2020-03-28,13.0,B.4,0
EPI_ISL_426873,Australia/VIC629/2020,Australia,,2020-03-25,13.0,B.4,0
EPI_ISL_426874,Australia/VIC630/2020,Australia,,2020-03-26,13.0,B.4,0
EPI_ISL_420840,DRC/299/2020,DRC,,2020-03-20,12.0,B.4,0
EPI_ISL_424349,Iran/HGRC-01-IPI-8206/2020,Iran,,2020-03-09,11.0,B.4,0
EPI_ISL_424366,Turkey/ERAGEM-001/2020,Turkey,,2020-03-17,12.0,B.4,0
EPI_ISL_424363,India/1652/2020,India,,2020-03-12,11.0,B.4,0
EPI_ISL_424361,India/1063/2020,India,,2020-03-10,11.0,B.4,0
EPI_ISL_419808,Australia/VIC97/2020,Australia,,2020-03-16,12.0,B.4,0
EPI_ISL_426941,Australia/VIC645/2020,Australia,,2020-03-28,13.0,B.4,0
EPI_ISL_426930,Australia/VIC626/2020,Australia,,2020-03-28,13.0,B.4,0
EPI_ISL_426931,Australia/VIC627/2020,Australia,,2020-03-29,14.0,B.4,0
EPI_ISL_426978,Australia/VIC683/2020,Australia,,2020-03-29,14.0,B.4,0
EPI_ISL_424301,USA/WA-UW-1948/2020,USA,,2020-03-24,13.0,B.4,0
EPI_ISL_426975,Australia/VIC680/2020,Australia,,2020-03-27,13.0,B.4,0
EPI_ISL_426976,Australia/VIC681/2020,Australia,,2020-03-27,13.0,B.4,0
EPI_ISL_420539,Australia/WA10/2020,Australia,,2020-03-14,11.0,B.4,0
EPI_ISL_426630,Taiwan/TSGH-02/2020,Taiwan,,2020-03-17,12.0,B.4,1
EPI_ISL_418323,Canada/ON_PHL3919/2020,Canada,,2020-03-14,11.0,B.4,0
EPI_ISL_418322,Canada/ON_PHL3917/2020,Canada,,2020-03-08,11.0,B.4,0
EPI_ISL_418326,Canada/ON_PHL7972/2020,Canada,,2020-03-12,11.0,B.4,0
EPI_ISL_419657,Austria/CeMM0004/2020,Austria,,2020-03-03,10.0,B.4,0
EPI_ISL_418325,Canada/ON_PHL5472/2020,Canada,,2020-02-20,8.0,B.4,0
EPI_ISL_418324,Canada/ON_PHL3318/2020,Canada,,2020-03-11,11.0,B.4,0
EPI_ISL_413490,New_Zealand/01/2020,New_Zealand,Iran,2020-02-27,9.0,B.4,0
EPI_ISL_426708,Australia/VIC406/2020,Australia,,2020-03-25,13.0,B.4,0
EPI_ISL_426709,Australia/VIC407/2020,Australia,,2020-03-25,13.0,B.4,0
EPI_ISL_426743,Australia/VIC447/2020,Australia,,2020-03-27,13.0,B.4,0
EPI_ISL_428230,Taiwan/TSGH-13/2020,Taiwan,,2020-03-17,12.0,B.4,0
EPI_ISL_418832,Canada/BC_5282984/2020,Canada,,2020-03-11,11.0,B.4,0
EPI_ISL_418828,Canada/BC_4143868/2020,Canada,,2020-03-04,10.0,B.4,0
EPI_ISL_418827,Canada/BC_4143842/2020,Canada,,2020-03-04,10.0,B.4,0
EPI_ISL_418824,Canada/BC_4078583/2020,Canada,,2020-03-03,10.0,B.4,0
EPI_ISL_417520,Taiwan/CGMH-CGU-07/2020,Taiwan,,2020-03-09,11.0,B.4,0
EPI_ISL_417523,Taiwan/CGMH-CGU-10/2020,Taiwan,,2020-03-13,11.0,B.4,0
EPI_ISL_417524,Taiwan/CGMH-CGU-11/2020,Taiwan,,2020-03-14,11.0,B.4,0
EPI_ISL_417521,Taiwan/CGMH-CGU-08/2020,Taiwan,,2020-03-10,11.0,B.4,0
EPI_ISL_417519,Taiwan/CGMH-CGU-06/2020,Taiwan,,2020-03-05,10.0,B.4,0
EPI_ISL_427085,Australia/VIC812/2020,Australia,,2020-04-02,14.0,B.4,0
EPI_ISL_427086,Australia/VIC813/2020,Australia,,2020-04-02,14.0,B.4,0
EPI_ISL_416331,Shanghai/SH0022/2020,China,,2020-01-30,5.0,B.4,0
EPI_ISL_416332,Shanghai/SH0023/2020,China,,2020-01-30,5.0,B.4,0
EPI_ISL_416373,Shanghai/SH0070/2020,China,,2020-02-07,6.0,B.4,0
EPI_ISL_427035,Australia/VIC759/2020,Australia,,2020-03-30,14.0,B.4,0
EPI_ISL_427047,Australia/VIC771/2020,Australia,,2020-03-18,12.0,B.4,0
EPI_ISL_416382,Shanghai/SH0080/2020,China,,2020-02-08,6.0,B.4,0
EPI_ISL_416383,Shanghai/SH0081/2020,China,,2020-02-01,5.0,B.4,0
EPI_ISL_427025,Australia/VIC747/2020,Australia,,2020-03-31,14.0,B.4,0
EPI_ISL_427029,Australia/VIC752/2020,Australia,,2020-03-30,14.0,B.4,0
EPI_ISL_417383,Australia/NSW15/2020,Australia,,2020-03-03,10.0,B.4,0
EPI_ISL_417384,Australia/NSW18/2020,Australia,,2020-03-05,10.0,B.4,0
EPI_ISL_417387,Australia/NSW24/2020,Australia,,2020-03-06,10.0,B.4,0
EPI_ISL_417385,Australia/NSW19/2020,Australia,,2020-03-06,10.0,B.4,0
EPI_ISL_417386,Australia/NSW21/2020,Australia,,2020-03-04,10.0,B.4,0
EPI_ISL_417389,Australia/NSW26/2020,Australia,,2020-03-09,11.0,B.4,0
EPI_ISL_417392,Australia/NSW31/2020,Australia,,2020-03-10,11.0,B.4,0
EPI_ISL_417393,Australia/NSW35/2020,Australia,,2020-03-08,11.0,B.4,0
