GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_436572,USA/WI-UW-278/2020,USA,,2020-04-03,14.0,B.13,1
EPI_ISL_436573,USA/WI-UW-279/2020,USA,,2020-04-03,14.0,B.13,0
EPI_ISL_436575,USA/WI-UW-281/2020,USA,,2020-04-06,15.0,B.13,1
EPI_ISL_436576,USA/WI-UW-282/2020,USA,,2020-04-06,15.0,B.13,1
EPI_ISL_436580,USA/WI-UW-286/2020,USA,,2020-04-06,15.0,B.13,0
EPI_ISL_436581,USA/WI-UW-287/2020,USA,,2020-04-06,15.0,B.13,0
EPI_ISL_436583,USA/WI-UW-289/2020,USA,,2020-04-08,15.0,B.13,0
EPI_ISL_436585,USA/WI-UW-291/2020,USA,,2020-04-08,15.0,B.13,0
EPI_ISL_436586,USA/WI-UW-292/2020,USA,,2020-04-08,15.0,B.13,0
EPI_ISL_436588,USA/WI-UW-294/2020,USA,,2020-04-09,15.0,B.13,0
EPI_ISL_436592,USA/WI-UW-298/2020,USA,,2020-04-13,16.0,B.13,0
EPI_ISL_436593,USA/WI-UW-299/2020,USA,,2020-04-13,16.0,B.13,0
EPI_ISL_436595,USA/WI-UW-301/2020,USA,,2020-04-13,16.0,B.13,0
EPI_ISL_436596,USA/WI-UW-302/2020,USA,,2020-04-13,16.0,B.13,1
EPI_ISL_436599,USA/WI-UW-305/2020,USA,,2020-04-14,16.0,B.13,0
EPI_ISL_436600,USA/WI-UW-306/2020,USA,,2020-04-14,16.0,B.13,0
EPI_ISL_436604,USA/WI-UW-310/2020,USA,,2020-04-15,16.0,B.13,0
EPI_ISL_436608,USA/WI-UW-314/2020,USA,,2020-04-16,16.0,B.13,0
EPI_ISL_436609,USA/WI-UW-315/2020,USA,,2020-04-17,16.0,B.13,0
