GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_426996,Australia/VIC709/2020,Australia,,2020-03-29,14.0,B.9,0
EPI_ISL_426997,Australia/VIC710/2020,Australia,,2020-03-29,14.0,B.9,1
EPI_ISL_426959,Australia/VIC663/2020,Australia,,2020-03-28,13.0,B.9,0
EPI_ISL_426974,Australia/VIC679/2020,Australia,,2020-03-27,13.0,B.9,0
EPI_ISL_427054,Australia/VIC779/2020,Australia,,2020-03-30,14.0,B.9,1
EPI_ISL_427127,Australia/VIC872/2020,Australia,,2020-04-05,15.0,B.9,0
EPI_ISL_427149,Australia/VIC899/2020,Australia,,2020-04-08,15.0,B.9,0
,England/LIVE-9C8D4/2020,UK,,2020-03-24,13.0,B.9,0
,England/SHEF-D2CD6/2020,UK,,2020-04-18,16.0,B.9,0
,England/CAMB-1AD6B7/2020,UK,,2020-05-01,18.0,B.9,0
,England/SHEF-D12C6/2020,UK,,2020-04-17,16.0,B.9,0
,England/SHEF-C1E98/2020,UK,,2020-04-02,14.0,B.9,0
,England/SHEF-D14FD/2020,UK,,2020-04-05,15.0,B.9,0
,England/BRIS-1248A3/2020,UK,,2020-03-25,13.0,B.9,0
,England/BRIS-124894/2020,UK,,2020-03-21,12.0,B.9,0
,England/BRIS-125480/2020,UK,,2020-03-27,13.0,B.9,0
,England/BRIS-125E46/2020,UK,,2020-03-30,14.0,B.9,0
,England/BRIS-1252FF/2020,UK,,2020-03-27,13.0,B.9,0
,England/BRIS-124867/2020,UK,,2020-03-25,13.0,B.9,0
,England/SHEF-C3300/2020,UK,,2020-04-15,16.0,B.9,0
,England/PHEC-1F086/2020,UK,,2020-04-04,14.0,B.9,0
,England/NORW-E8AC4/2020,UK,,2020-04-16,16.0,B.9,0
,England/20154092104/2020,UK,,2020-04-07,15.0,B.9,0
,England/BRIS-1228D2/2020,UK,,2020-04-03,14.0,B.9,0
,England/CAMB-7ACA3/2020,UK,,2020-04-06,15.0,B.9,0
,England/20129154104/2020,UK,,2020-03-12,11.0,B.9,0
,England/SHEF-CD52E/2020,UK,,2020-03-31,14.0,B.9,1
,England/SHEF-C5B42/2020,UK,,2020-04-01,14.0,B.9,0
,England/CAMB-77435/2020,UK,,2020-03-31,14.0,B.9,0
,England/SHEF-C3959/2020,UK,,2020-04-02,14.0,B.9,0
,England/SHEF-C5FEC/2020,UK,,2020-03-30,14.0,B.9,0
,England/SHEF-C151B/2020,UK,,2020-03-29,14.0,B.9,0
,England/NOTT-10E4C9/2020,UK,,2020-03-22,13.0,B.9,0
,England/SHEF-C0770/2020,UK,,2020-03-23,13.0,B.9,0
,England/CAMB-74061/2020,UK,,2020-03-18,12.0,B.9,0
