GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_435660,USA/CA-SCCPHD-UC181/2020,USA,,2020-03-16,12.0,B.14,0
EPI_ISL_436641,USA/CA-CZB-1000/2020,USA,,2020-03-31,14.0,B.14,1
EPI_ISL_436642,USA/CA-CZB-1001/2020,USA,,2020-04-01,14.0,B.14,0
EPI_ISL_436643,USA/CA-CZB-1002/2020,USA,,2020-04-01,14.0,B.14,0
EPI_ISL_436644,USA/CA-CZB-1003/2020,USA,,2020-04-02,14.0,B.14,0
EPI_ISL_436645,USA/CA-CZB-1004/2020,USA,,2020-04-01,14.0,B.14,0
EPI_ISL_436646,USA/CA-CZB-1005/2020,USA,,2020-04-04,14.0,B.14,0
EPI_ISL_436647,USA/CA-CZB-1006/2020,USA,,2020-04-04,14.0,B.14,0
EPI_ISL_436648,USA/CA-CZB-1007/2020,USA,,2020-04-02,14.0,B.14,1
EPI_ISL_436650,USA/CA-CZB-1009/2020,USA,,2020-04-05,15.0,B.14,0
EPI_ISL_436651,USA/CA-CZB-1010/2020,USA,,2020-04-03,14.0,B.14,0
EPI_ISL_436652,USA/CA-CZB-1011/2020,USA,,2020-04-05,15.0,B.14,0
EPI_ISL_436653,USA/CA-CZB-1012/2020,USA,,2020-04-09,15.0,B.14,0
EPI_ISL_436654,USA/CA-CZB-1013/2020,USA,,2020-04-07,15.0,B.14,0
EPI_ISL_436656,USA/CA-CZB-1015/2020,USA,,2020-04-09,15.0,B.14,0
EPI_ISL_436657,USA/CA-CZB-1016/2020,USA,,2020-04-09,15.0,B.14,0
EPI_ISL_436658,USA/CA-CZB-1017/2020,USA,,2020-04-09,15.0,B.14,0
EPI_ISL_436659,USA/CA-CZB-1018/2020,USA,,2020-04-10,15.0,B.14,1
EPI_ISL_436660,USA/CA-CZB-1019/2020,USA,,2020-04-10,15.0,B.14,1
EPI_ISL_436661,USA/CA-CZB-1020/2020,USA,,2020-04-09,15.0,B.14,0
EPI_ISL_436662,USA/CA-CZB-1021/2020,USA,,2020-04-11,15.0,B.14,0
EPI_ISL_436663,USA/CA-CZB-1022/2020,USA,,2020-04-11,15.0,B.14,0
EPI_ISL_436664,USA/CA-CZB-1023/2020,USA,,2020-04-11,15.0,B.14,0
EPI_ISL_436665,USA/CA-CZB-1024/2020,USA,,2020-04-10,15.0,B.14,0
EPI_ISL_436666,USA/CA-CZB-1025/2020,USA,,2020-04-11,15.0,B.14,0
EPI_ISL_436667,USA/CA-CZB-1026/2020,USA,,2020-04-11,15.0,B.14,0
EPI_ISL_436669,USA/CA-CZB-1028/2020,USA,,2020-04-13,16.0,B.14,0
EPI_ISL_436670,USA/CA-CZB-1029/2020,USA,,2020-04-16,16.0,B.14,0
EPI_ISL_436671,USA/CA-CZB-1030/2020,USA,,2020-04-18,16.0,B.14,0
EPI_ISL_437068,USA/CA-CZB-1068/2020,USA,,2020-04-21,17.0,B.14,0
EPI_ISL_437069,USA/CA-CZB-1069/2020,USA,,2020-04-20,17.0,B.14,0
EPI_ISL_437071,USA/CA-CZB-1071/2020,USA,,2020-04-23,17.0,B.14,0
EPI_ISL_437072,USA/CA-CZB-1072/2020,USA,,2020-04-21,17.0,B.14,0
EPI_ISL_437073,USA/CA-CZB-1073/2020,USA,,2020-04-21,17.0,B.14,0
EPI_ISL_437074,USA/CA-CZB-1074/2020,USA,,2020-04-21,17.0,B.14,0
EPI_ISL_437075,USA/CA-CZB-1075/2020,USA,,2020-04-22,17.0,B.14,0
EPI_ISL_437081,USA/CA-CZB-1081/2020,USA,,2020-04-25,17.0,B.14,0
EPI_ISL_444023,USA/CA-CZB-1089/2020,USA,,2020-05-01,18.0,B.14,0
