GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_419835,Australia/NT05/2020,Australia,,2020-02-24,9.0,B.5,1
EPI_ISL_413459,Japan/TK-20-31-3/2020,Japan,,2020-02-20,8.0,B.5,0
EPI_ISL_416610,Japan/DP0588/2020,Japan,,2020-02-17,8.0,B.5,0
EPI_ISL_416613,Japan/DP0654/2020,Japan,,2020-02-17,8.0,B.5,1
EPI_ISL_416603,Japan/DP0464/2020,Japan,,2020-02-16,8.0,B.5,0
EPI_ISL_416604,Japan/DP0476/2020,Japan,,2020-02-16,8.0,B.5,0
EPI_ISL_416602,Japan/DP0462/2020,Japan,,2020-02-16,8.0,B.5,0
EPI_ISL_416625,Japan/DP0765/2020,Japan,,2020-02-17,8.0,B.5,0
EPI_ISL_416624,Japan/DP0764/2020,Japan,,2020-02-17,8.0,B.5,0
EPI_ISL_416619,Japan/DP0703/2020,Japan,,2020-02-17,8.0,B.5,0
EPI_ISL_416616,Japan/DP0697/2020,Japan,,2020-02-17,8.0,B.5,0
EPI_ISL_412969,Japan/Hu_DP_Kng_19-027/2020,Japan,,2020-02-10,7.0,B.5,0
EPI_ISL_416565,Japan/DP0005/2020,Japan,,2020-02-15,7.0,B.5,0
EPI_ISL_416568,Japan/DP0058/2020,Japan,,2020-02-15,7.0,B.5,0
EPI_ISL_416598,Japan/DP0357/2020,Japan,,2020-02-16,8.0,B.5,0
EPI_ISL_416582,Japan/DP0191/2020,Japan,,2020-02-15,7.0,B.5,0
EPI_ISL_416588,Japan/DP0286/2020,Japan,,2020-02-16,8.0,B.5,1
EPI_ISL_416587,Japan/DP0278/2020,Japan,,2020-02-16,8.0,B.5,0
